dataset,mol_id,pdb_id,method,priority,role,state,gpu_required,protein_pdb,ligand_file,case_dir,output_dir,command_template,model_key,planned_tag,fixed_seed,queue_status,runtime_sec,top_pocket_rmsd_approx,top_pocket_success_2a_approx,run_status_path
posebusters_benchmark,7FHA_ADX,7fha,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7FHA_ADX/7FHA_ADX_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7FHA_ADX/7FHA_ADX_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7FHA_ADX,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7FHA_ADX,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7FHA_ADX,protenix_gpu,full_base_c1_s20_n1,101,ok,84.241,23.094161722147952,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7FHA_ADX/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7FRX_O88,7frx,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7FRX_O88/7FRX_O88_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7FRX_O88/7FRX_O88_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7FRX_O88,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7FRX_O88,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7FRX_O88,protenix_gpu,full_base_c1_s20_n1,101,failed_no_prediction_cif,88.523,,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7FRX_O88/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7FT9_4MB,7ft9,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7FT9_4MB/7FT9_4MB_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7FT9_4MB/7FT9_4MB_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7FT9_4MB,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7FT9_4MB,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7FT9_4MB,protenix_gpu,full_base_c1_s20_n1,101,ok,84.238,15.361593707028524,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7FT9_4MB/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JG0_GAR,7jg0,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JG0_GAR/7JG0_GAR_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JG0_GAR/7JG0_GAR_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JG0_GAR,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JG0_GAR,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JG0_GAR,protenix_gpu,full_base_c1_s20_n1,101,ok,74.137,11.0707907592973,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JG0_GAR/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JGW_V9S,7jgw,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JGW_V9S/7JGW_V9S_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JGW_V9S/7JGW_V9S_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JGW_V9S,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JGW_V9S,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JGW_V9S,protenix_gpu,full_base_c1_s20_n1,101,ok,87.856,9.066047101744955,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JGW_V9S/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JHQ_VAJ,7jhq,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JHQ_VAJ/7JHQ_VAJ_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JHQ_VAJ/7JHQ_VAJ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JHQ_VAJ,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JHQ_VAJ,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JHQ_VAJ,protenix_gpu,full_base_c1_s20_n1,101,ok,97.311,16.13267806397708,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JHQ_VAJ/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JMV_4NC,7jmv,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JMV_4NC/7JMV_4NC_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JMV_4NC/7JMV_4NC_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JMV_4NC,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JMV_4NC,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JMV_4NC,protenix_gpu,full_base_c1_s20_n1,101,ok,74.686,7.098616889539677,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JMV_4NC/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JNB_A2G,7jnb,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JNB_A2G/7JNB_A2G_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JNB_A2G/7JNB_A2G_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JNB_A2G,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JNB_A2G,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JNB_A2G,protenix_gpu,full_base_c1_s20_n1,101,ok,75.13,5.886652781248342,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JNB_A2G/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JR8_VH7,7jr8,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JR8_VH7/7JR8_VH7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JR8_VH7/7JR8_VH7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JR8_VH7,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JR8_VH7,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JR8_VH7,protenix_gpu,full_base_c1_s20_n1,101,ok,69.536,19.225935069491886,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JR8_VH7/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JUD_MMA,7jud,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JUD_MMA/7JUD_MMA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JUD_MMA/7JUD_MMA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JUD_MMA,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JUD_MMA,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JUD_MMA,protenix_gpu,full_base_c1_s20_n1,101,ok,68.345,23.35479692365044,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JUD_MMA/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JXX_VP7,7jxx,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JXX_VP7/7JXX_VP7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JXX_VP7/7JXX_VP7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JXX_VP7,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JXX_VP7,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JXX_VP7,protenix_gpu,full_base_c1_s20_n1,101,ok,77.114,12.113234377937184,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JXX_VP7/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7JY3_VUD,7jy3,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7JY3_VUD/7JY3_VUD_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7JY3_VUD/7JY3_VUD_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7JY3_VUD,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7JY3_VUD,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7JY3_VUD,protenix_gpu,full_base_c1_s20_n1,101,ok,87.152,10.455643343466704,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7JY3_VUD/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7K0V_VQP,7k0v,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7K0V_VQP/7K0V_VQP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7K0V_VQP/7K0V_VQP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7K0V_VQP,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7K0V_VQP,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7K0V_VQP,protenix_gpu,full_base_c1_s20_n1,101,ok,103.87,19.302211705471667,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7K0V_VQP/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7K41_VUA,7k41,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7K41_VUA/7K41_VUA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7K41_VUA/7K41_VUA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7K41_VUA,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7K41_VUA,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7K41_VUA,protenix_gpu,full_base_c1_s20_n1,101,ok,81.265,7.446739086270424,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7K41_VUA/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KB1_WBJ,7kb1,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KB1_WBJ/7KB1_WBJ_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KB1_WBJ/7KB1_WBJ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KB1_WBJ,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KB1_WBJ,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KB1_WBJ,protenix_gpu,full_base_c1_s20_n1,101,failed_no_prediction_cif,148.115,,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KB1_WBJ/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KC5_BJZ,7kc5,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KC5_BJZ/7KC5_BJZ_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KC5_BJZ/7KC5_BJZ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KC5_BJZ,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KC5_BJZ,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KC5_BJZ,protenix_gpu,full_base_c1_s20_n1,101,ok,83.366,,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KC5_BJZ/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KFO_IAC,7kfo,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KFO_IAC/7KFO_IAC_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KFO_IAC/7KFO_IAC_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KFO_IAC,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KFO_IAC,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KFO_IAC,protenix_gpu,full_base_c1_s20_n1,101,ok,71.003,10.03677931894356,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KFO_IAC/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KLX_WOV,7klx,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KLX_WOV/7KLX_WOV_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KLX_WOV/7KLX_WOV_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KLX_WOV,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KLX_WOV,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KLX_WOV,protenix_gpu,full_base_c1_s20_n1,101,ok,75.472,5.785293820595414,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KLX_WOV/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KM8_WPD,7km8,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KM8_WPD/7KM8_WPD_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KM8_WPD/7KM8_WPD_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KM8_WPD,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KM8_WPD,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KM8_WPD,protenix_gpu,full_base_c1_s20_n1,101,ok,79.127,15.445599769516416,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KM8_WPD/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KP6_WTP,7kp6,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KP6_WTP/7KP6_WTP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KP6_WTP/7KP6_WTP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KP6_WTP,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KP6_WTP,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KP6_WTP,protenix_gpu,full_base_c1_s20_n1,101,ok,83.559,20.589969725491457,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KP6_WTP/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KQU_YOF,7kqu,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KQU_YOF/7KQU_YOF_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KQU_YOF/7KQU_YOF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KQU_YOF,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KQU_YOF,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KQU_YOF,protenix_gpu,full_base_c1_s20_n1,101,ok,82.814,11.255709592477062,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KQU_YOF/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KRU_ATP,7kru,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KRU_ATP/7KRU_ATP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KRU_ATP/7KRU_ATP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KRU_ATP,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KRU_ATP,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KRU_ATP,protenix_gpu,full_base_c1_s20_n1,101,ok,113.528,23.285880718809082,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KRU_ATP/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7KZ9_XN7,7kz9,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7KZ9_XN7/7KZ9_XN7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7KZ9_XN7/7KZ9_XN7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7KZ9_XN7,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7KZ9_XN7,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7KZ9_XN7,protenix_gpu,full_base_c1_s20_n1,101,ok,97.307,13.49914743695448,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7KZ9_XN7/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7L00_XCJ,7l00,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ/7L00_XCJ_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ/7L00_XCJ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7L00_XCJ,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7L00_XCJ,protenix_gpu,full_base_c1_s20_n1,101,ok,117.252,22.144276673666862,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L00_XCJ/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7L03_F9F,7l03,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7L03_F9F/7L03_F9F_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7L03_F9F/7L03_F9F_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7L03_F9F,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7L03_F9F,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7L03_F9F,protenix_gpu,full_base_c1_s20_n1,101,ok,82.347,15.228205280375597,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L03_F9F/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7L5F_XNG,7l5f,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG/7L5F_XNG_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG/7L5F_XNG_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7L5F_XNG,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7L5F_XNG,protenix_gpu,full_base_c1_s20_n1,101,ok,84.541,5.92800453311963,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L5F_XNG/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7L6D_BMF,7l6d,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF/7L6D_BMF_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF/7L6D_BMF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7L6D_BMF,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7L6D_BMF,protenix_gpu,full_base_c1_s20_n1,101,ok,91.182,12.47020697003227,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L6D_BMF/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7L7C_XQ1,7l7c,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1/7L7C_XQ1_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1/7L7C_XQ1_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7L7C_XQ1,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7L7C_XQ1,protenix_gpu,full_base_c1_s20_n1,101,ok,75.129,19.50650867096169,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L7C_XQ1/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7L81_UD4,7l81,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4/7L81_UD4_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4/7L81_UD4_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7L81_UD4,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7L81_UD4,protenix_gpu,full_base_c1_s20_n1,101,ok,70.582,8.966583545364395,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7L81_UD4/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LB3_XXS,7lb3,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS/7LB3_XXS_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS/7LB3_XXS_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LB3_XXS,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LB3_XXS,protenix_gpu,full_base_c1_s20_n1,101,ok,76.807,22.045029932417638,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LB3_XXS/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LCU_XTA,7lcu,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA/7LCU_XTA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA/7LCU_XTA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LCU_XTA,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LCU_XTA,protenix_gpu,full_base_c1_s20_n1,101,ok,89.196,12.139667543287727,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LCU_XTA/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LEV_0JO,7lev,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO/7LEV_0JO_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO/7LEV_0JO_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LEV_0JO,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LEV_0JO,protenix_gpu,full_base_c1_s20_n1,101,ok,80.25,9.217594166309262,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LEV_0JO/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LJN_GTP,7ljn,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LJN_GTP,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LJN_GTP,protenix_gpu,full_base_c1_s20_n1,101,ok,136.395,27.826120710746896,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LJN_GTP/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LMO_NYO,7lmo,Protenix,1,classical_docking_full_coverage_floor,failed_accounted,False,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO/7LMO_NYO_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO/7LMO_NYO_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LMO_NYO,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LMO_NYO,protenix_gpu,full_base_c1_s20_n1,101,ok,79.82,14.697136023927543,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LMO_NYO/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LOE_Y84,7loe,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84/7LOE_Y84_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84/7LOE_Y84_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LOE_Y84,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LOE_Y84,protenix_gpu,full_base_c1_s20_n1,101,ok,88.037,14.669438100901756,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOE_Y84/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LOU_IFM,7lou,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LOU_IFM,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LOU_IFM,protenix_gpu,full_base_c1_s20_n1,101,ok,114.473,20.03370744197072,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LOU_IFM/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LT0_ONJ,7lt0,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ/7LT0_ONJ_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ/7LT0_ONJ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LT0_ONJ,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LT0_ONJ,protenix_gpu,full_base_c1_s20_n1,101,ok,77.62,6.50248419079238,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LT0_ONJ/full_base_c1_s20_n1/run_status.json
posebusters_benchmark,7LZD_YHY,7lzd,Protenix,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY/7LZD_YHY_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY/7LZD_YHY_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7LZD_YHY,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7LZD_YHY,protenix_gpu,full_base_c1_s20_n1,101,ok,81.82,6.611111884021419,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7LZD_YHY/full_base_c1_s20_n1/run_status.json
