mol_id,gpu,pid,log_path,tag,command,start_time
7B98_T9Q,6,3240496,logs/posex_diffdock_default_s10_t20_7B98_T9Q.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B98_T9Q --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058637.696779
8CQH_SFG,7,3240497,logs/posex_diffdock_default_s10_t20_8CQH_SFG.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8CQH_SFG --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058637.6984186
7FDX_4I1,0,3240760,logs/posex_diffdock_default_s10_t20_7FDX_4I1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FDX_4I1 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058662.7252696
7LDZ_XUY,2,3240844,logs/posex_diffdock_default_s10_t20_7LDZ_XUY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LDZ_XUY --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058667.7320113
7FUQ_YUB,3,3240943,logs/posex_diffdock_default_s10_t20_7FUQ_YUB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FUQ_YUB --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058672.7384562
7FCX_2AN,4,3240944,logs/posex_diffdock_default_s10_t20_7FCX_2AN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FCX_2AN --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058672.7401023
7FCX_4I6,6,3241123,logs/posex_diffdock_default_s10_t20_7FCX_4I6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FCX_4I6 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058677.7471209
7GNL_R7F,7,3241124,logs/posex_diffdock_default_s10_t20_7GNL_R7F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GNL_R7F --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058677.7485821
9BOM_RKX,0,3241372,logs/posex_diffdock_default_s10_t20_9BOM_RKX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9BOM_RKX --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058697.7702284
7UU0_O6O,2,3241479,logs/posex_diffdock_default_s10_t20_7UU0_O6O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7UU0_O6O --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058707.7824934
8GEV_ZE2,3,3241579,logs/posex_diffdock_default_s10_t20_8GEV_ZE2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8GEV_ZE2 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058712.7892568
7VHZ_KQO,4,3241580,logs/posex_diffdock_default_s10_t20_7VHZ_KQO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VHZ_KQO --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058712.7902102
8RDT_MW6,6,3241750,logs/posex_diffdock_default_s10_t20_8RDT_MW6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8RDT_MW6 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058717.7969794
8CHN_9QN,7,3241856,logs/posex_diffdock_default_s10_t20_8CHN_9QN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8CHN_9QN --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058722.8038898
7FU3_YMO,0,3241994,logs/posex_diffdock_default_s10_t20_7FU3_YMO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU3_YMO --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058732.8157115
8BOM_QRR,2,3242107,logs/posex_diffdock_default_s10_t20_8BOM_QRR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOM_QRR --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058742.8274436
7FU9_YME,3,3242203,logs/posex_diffdock_default_s10_t20_7FU9_YME.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU9_YME --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058747.8344615
7VL1_NOJ,4,3242298,logs/posex_diffdock_default_s10_t20_7VL1_NOJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7VL1_NOJ --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058752.8411782
7GCJ_L5I,6,3242394,logs/posex_diffdock_default_s10_t20_7GCJ_L5I.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GCJ_L5I --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058757.8479543
7FVU_IWI,7,3242524,logs/posex_diffdock_default_s10_t20_7FVU_IWI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVU_IWI --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058767.8598263
9F94_A1IAW,0,3242633,logs/posex_diffdock_default_s10_t20_9F94_A1IAW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9F94_A1IAW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058777.8715758
8J5F_TQR,2,3242727,logs/posex_diffdock_default_s10_t20_8J5F_TQR.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8J5F_TQR --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058782.878555
7GAW_R4X,3,3242848,logs/posex_diffdock_default_s10_t20_7GAW_R4X.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GAW_R4X --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058792.8900514
7FDU_6NA,4,3242950,logs/posex_diffdock_default_s10_t20_7FDU_6NA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FDU_6NA --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058797.8966212
8QK2_VTK,6,3243045,logs/posex_diffdock_default_s10_t20_8QK2_VTK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QK2_VTK --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058802.9036577
7HG0_EJQ,7,3243046,logs/posex_diffdock_default_s10_t20_7HG0_EJQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HG0_EJQ --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058802.9054005
7GZV_A1AK6,0,3243275,logs/posex_diffdock_default_s10_t20_7GZV_A1AK6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZV_A1AK6 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058817.9219172
9C1R_5IE,2,3243372,logs/posex_diffdock_default_s10_t20_9C1R_5IE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 9C1R_5IE --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058822.9288266
7FUO_YMI,3,3243464,logs/posex_diffdock_default_s10_t20_7FUO_YMI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FUO_YMI --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058827.9357855
5SJV_IK0,4,3243580,logs/posex_diffdock_default_s10_t20_5SJV_IK0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SJV_IK0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058837.9476426
8QQY_QJI,6,3243675,logs/posex_diffdock_default_s10_t20_8QQY_QJI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QQY_QJI --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058842.9547167
8JM7_PEG,7,3243676,logs/posex_diffdock_default_s10_t20_8JM7_PEG.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8JM7_PEG --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058842.9563835
7NGJ_UBQ,0,3243904,logs/posex_diffdock_default_s10_t20_7NGJ_UBQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGJ_UBQ --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058857.97314
5SGV_IZ6,2,3244002,logs/posex_diffdock_default_s10_t20_5SGV_IZ6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SGV_IZ6 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058867.9848106
7GC1_LJ0,3,3244003,logs/posex_diffdock_default_s10_t20_7GC1_LJ0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GC1_LJ0 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058867.986422
7PHZ_SQ5,4,3244196,logs/posex_diffdock_default_s10_t20_7PHZ_SQ5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7PHZ_SQ5 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058877.9983902
7BC9_SWT,6,3244305,logs/posex_diffdock_default_s10_t20_7BC9_SWT.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7BC9_SWT --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058883.005383
7GLF_KG9,7,3244413,logs/posex_diffdock_default_s10_t20_7GLF_KG9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GLF_KG9 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058893.0174606
7GZV_A1ALQ,0,3244414,logs/posex_diffdock_default_s10_t20_7GZV_A1ALQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZV_A1ALQ --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058893.0190766
8PQ9_9KI,2,3244628,logs/posex_diffdock_default_s10_t20_8PQ9_9KI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8PQ9_9KI --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058908.0358813
7XVV_BCZ,3,3244731,logs/posex_diffdock_default_s10_t20_7XVV_BCZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7XVV_BCZ --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058918.047552
5SFB_IZ6,4,3244828,logs/posex_diffdock_default_s10_t20_5SFB_IZ6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SFB_IZ6 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058923.0545468
8OHV_SJ5,6,3244829,logs/posex_diffdock_default_s10_t20_8OHV_SJ5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8OHV_SJ5 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058923.0559754
7FU4_YUB,7,3245023,logs/posex_diffdock_default_s10_t20_7FU4_YUB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU4_YUB --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058933.067536
7FU4_YME,0,3245130,logs/posex_diffdock_default_s10_t20_7FU4_YME.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU4_YME --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058938.0746355
7U9Y_UY9,2,3245265,logs/posex_diffdock_default_s10_t20_7U9Y_UY9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7U9Y_UY9 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058958.0965023
5SB2_1JI,3,3245353,logs/posex_diffdock_default_s10_t20_5SB2_1JI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SB2_1JI --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058963.1035163
7S7A_7TW,4,3245441,logs/posex_diffdock_default_s10_t20_7S7A_7TW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7S7A_7TW --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058968.1106312
8UZV_YCI,6,3245567,logs/posex_diffdock_default_s10_t20_8UZV_YCI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8UZV_YCI --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058978.122495
7GZY_A1AK5,7,3245568,logs/posex_diffdock_default_s10_t20_7GZY_A1AK5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZY_A1AK5 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058978.123587
7U3H_L6U,0,3245569,logs/posex_diffdock_default_s10_t20_7U3H_L6U.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7U3H_L6U --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779058978.1252108
8QDG_QII,2,3245904,logs/posex_diffdock_default_s10_t20_8QDG_QII.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QDG_QII --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059008.157274
7LE5_XUY,3,3245905,logs/posex_diffdock_default_s10_t20_7LE5_XUY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE5_XUY --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059008.1588044
7UU0_7UM,4,3245906,logs/posex_diffdock_default_s10_t20_7UU0_7UM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7UU0_7UM --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059008.1604488
7FTI_YUB,6,3246168,logs/posex_diffdock_default_s10_t20_7FTI_YUB.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FTI_YUB --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059018.1698315
7T1H_E66,7,3246169,logs/posex_diffdock_default_s10_t20_7T1H_E66.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7T1H_E66 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059018.171367
7LE4_065,0,3246379,logs/posex_diffdock_default_s10_t20_7LE4_065.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LE4_065 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059028.1834905
7BCD_EJW,2,3246515,logs/posex_diffdock_default_s10_t20_7BCD_EJW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7BCD_EJW --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059043.200465
7GZW_A1AK3,3,3246612,logs/posex_diffdock_default_s10_t20_7GZW_A1AK3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GZW_A1AK3 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059053.2120829
7H0Q_A1AMD,4,3246613,logs/posex_diffdock_default_s10_t20_7H0Q_A1AMD.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7H0Q_A1AMD --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059053.2135499
8S7F_VQ9,6,3246806,logs/posex_diffdock_default_s10_t20_8S7F_VQ9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8S7F_VQ9 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059063.2257106
5SKP_K9F,7,3246908,logs/posex_diffdock_default_s10_t20_5SKP_K9F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 5SKP_K9F --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059068.2328022
7FU3_YMI,0,3247002,logs/posex_diffdock_default_s10_t20_7FU3_YMI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FU3_YMI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059073.2396524
7HGE_TU6,2,3247121,logs/posex_diffdock_default_s10_t20_7HGE_TU6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HGE_TU6 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059083.2519786
8HQQ_GAL,3,3247235,logs/posex_diffdock_default_s10_t20_8HQQ_GAL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8HQQ_GAL --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059093.2639232
7XFA_59O,4,3247236,logs/posex_diffdock_default_s10_t20_7XFA_59O.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7XFA_59O --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059093.2653542
8BIN_WT3,6,3247429,logs/posex_diffdock_default_s10_t20_8BIN_WT3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BIN_WT3 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059103.2774425
7FVX_IZ7,7,3247546,logs/posex_diffdock_default_s10_t20_7FVX_IZ7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FVX_IZ7 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059113.289463
7LDY_065,0,3247639,logs/posex_diffdock_default_s10_t20_7LDY_065.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7LDY_065 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059118.2964141
7V0Z_OSX,2,3247640,logs/posex_diffdock_default_s10_t20_7V0Z_OSX.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V0Z_OSX --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059118.2979658
7HG7_TU6,3,3247843,logs/posex_diffdock_default_s10_t20_7HG7_TU6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7HG7_TU6 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059128.3098493
7UU0_P4M,4,3247944,logs/posex_diffdock_default_s10_t20_7UU0_P4M.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7UU0_P4M --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059133.316694
7Q8Y_9IK,6,3248056,logs/posex_diffdock_default_s10_t20_7Q8Y_9IK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7Q8Y_9IK --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059143.328963
7GNL_X77,7,3248154,logs/posex_diffdock_default_s10_t20_7GNL_X77.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7GNL_X77 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059148.335422
8BOI_QJI,0,3248289,logs/posex_diffdock_default_s10_t20_8BOI_QJI.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOI_QJI --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059163.3524327
8OGX_VON,2,3248290,logs/posex_diffdock_default_s10_t20_8OGX_VON.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8OGX_VON --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059163.3537712
7V12_OQO,3,3248291,logs/posex_diffdock_default_s10_t20_7V12_OQO.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7V12_OQO --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059163.3553407
7B2U_R8X,4,3248534,logs/posex_diffdock_default_s10_t20_7B2U_R8X.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B2U_R8X --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059168.3620071
8QLQ_SJL,6,3248712,logs/posex_diffdock_default_s10_t20_8QLQ_SJL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8QLQ_SJL --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059188.3837752
8ARJ_AWJ,7,3248813,logs/posex_diffdock_default_s10_t20_8ARJ_AWJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8ARJ_AWJ --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059198.3957255
7FBF_J3R,0,3248912,logs/posex_diffdock_default_s10_t20_7FBF_J3R.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7FBF_J3R --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059203.402416
7S4T_8IQ,2,3248913,logs/posex_diffdock_default_s10_t20_7S4T_8IQ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7S4T_8IQ --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059203.403699
7B98_GQM,3,3249078,logs/posex_diffdock_default_s10_t20_7B98_GQM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7B98_GQM --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059208.410372
7NGX_UAW,4,3249220,logs/posex_diffdock_default_s10_t20_7NGX_UAW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7NGX_UAW --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059218.4219027
8GD2_ZDF,6,3249352,logs/posex_diffdock_default_s10_t20_8GD2_ZDF.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8GD2_ZDF --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059233.438707
8BOM_WT3,7,3249443,logs/posex_diffdock_default_s10_t20_8BOM_WT3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 8BOM_WT3 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059238.4455104
7XVW_G39,0,3249534,logs/posex_diffdock_default_s10_t20_7XVW_G39.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/79_run_posex_diffdock_case.py --case-id 7XVW_G39 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779059243.4521885
