dataset,gpu,method,mol_id,n_predictions,native_sdf,oracle_confidence,oracle_prediction_sdf,oracle_rank,oracle_rmsd,oracle_success_2a,output_dir,protein_pdb,returncode,runtime_sec,samples,start_sdf,status,steps,tag,top_confidence,top_prediction_sdf,top_rank,top_rmsd,top_success_2a,status_json,ligand_description,ligand_description_mode,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a
posex_cross_dock,6,diffdock_l_gpu,7LDY_K20,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K20/7LDY_K20_ligand.sdf,0.37,results/posex_cd/diffdock_l_gpu/7LDY_K20/default_s10_t20/predictions/7LDY_K20/rank3_confidence0.37.sdf,3,0.6481267884468587,True,results/posex_cd/diffdock_l_gpu/7LDY_K20/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K20/7LDY_K20_protein.pdb,0,40.492,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K20/7LDY_K20_ligand_start_conf.sdf,ok,20,default_s10_t20,0.4,results/posex_cd/diffdock_l_gpu/7LDY_K20/default_s10_t20/predictions/7LDY_K20/rank1_confidence0.40.sdf,1,0.4689114730012428,True,results/posex_cd/diffdock_l_gpu/7LDY_K20/default_s10_t20/run_status.json,,,ok,3.593579719579852,3.593579719579852,False,False
posex_cross_dock,7,diffdock_l_gpu,7LDY_K2D,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K2D/7LDY_K2D_ligand.sdf,0.13,results/posex_cd/diffdock_l_gpu/7LDY_K2D/default_s10_t20/predictions/7LDY_K2D/rank2_confidence0.13.sdf,2,0.7991034525046671,True,results/posex_cd/diffdock_l_gpu/7LDY_K2D/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K2D/7LDY_K2D_protein.pdb,0,40.965,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K2D/7LDY_K2D_ligand_start_conf.sdf,ok,20,default_s10_t20,0.18,results/posex_cd/diffdock_l_gpu/7LDY_K2D/default_s10_t20/predictions/7LDY_K2D/rank1_confidence0.18.sdf,1,0.7069551072441137,True,results/posex_cd/diffdock_l_gpu/7LDY_K2D/default_s10_t20/run_status.json,,,ok,3.6118253685535273,3.6118253685535273,False,False
posex_cross_dock,0,diffdock_l_gpu,7LDY_K2E,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K2E/7LDY_K2E_ligand.sdf,0.09,results/posex_cd/diffdock_l_gpu/7LDY_K2E/default_s10_t20/predictions/7LDY_K2E/rank5_confidence0.09.sdf,5,0.7651166991598948,True,results/posex_cd/diffdock_l_gpu/7LDY_K2E/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K2E/7LDY_K2E_protein.pdb,0,40.962,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_K2E/7LDY_K2E_ligand_start_conf.sdf,ok,20,default_s10_t20,0.24,results/posex_cd/diffdock_l_gpu/7LDY_K2E/default_s10_t20/predictions/7LDY_K2E/rank1_confidence0.24.sdf,1,0.8880866184695959,True,results/posex_cd/diffdock_l_gpu/7LDY_K2E/default_s10_t20/run_status.json,,,ok,3.7708273662041703,3.641116716717813,False,False
posex_cross_dock,2,diffdock_l_gpu,7LDY_NF7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_NF7/7LDY_NF7_ligand.sdf,-0.09,results/posex_cd/diffdock_l_gpu/7LDY_NF7/default_s10_t20/predictions/7LDY_NF7/rank6_confidence-0.09.sdf,6,1.0703814673329113,True,results/posex_cd/diffdock_l_gpu/7LDY_NF7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_NF7/7LDY_NF7_protein.pdb,0,41.454,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_NF7/7LDY_NF7_ligand_start_conf.sdf,ok,20,default_s10_t20,0.16,results/posex_cd/diffdock_l_gpu/7LDY_NF7/default_s10_t20/predictions/7LDY_NF7/rank1_confidence0.16.sdf,1,0.9402142472499063,True,results/posex_cd/diffdock_l_gpu/7LDY_NF7/default_s10_t20/run_status.json,,,ok,6.798544249394543,6.798544249394543,False,False
posex_cross_dock,3,diffdock_l_gpu,7LDY_XUY,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_XUY/7LDY_XUY_ligand.sdf,0.39,results/posex_cd/diffdock_l_gpu/7LDY_XUY/default_s10_t20/predictions/7LDY_XUY/rank3_confidence0.39.sdf,3,0.5801689900365237,True,results/posex_cd/diffdock_l_gpu/7LDY_XUY/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_XUY/7LDY_XUY_protein.pdb,0,40.491,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDY_XUY/7LDY_XUY_ligand_start_conf.sdf,ok,20,default_s10_t20,0.46,results/posex_cd/diffdock_l_gpu/7LDY_XUY/default_s10_t20/predictions/7LDY_XUY/rank1_confidence0.46.sdf,1,0.7276537085042583,True,results/posex_cd/diffdock_l_gpu/7LDY_XUY/default_s10_t20/run_status.json,,,ok,6.6449471615468845,6.378119261565277,False,False
posex_cross_dock,4,diffdock_l_gpu,7LDZ_A61,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_A61/7LDZ_A61_ligand.sdf,-0.01,results/posex_cd/diffdock_l_gpu/7LDZ_A61/default_s10_t20/predictions/7LDZ_A61/rank6_confidence-0.01.sdf,6,1.1692426642306304,True,results/posex_cd/diffdock_l_gpu/7LDZ_A61/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_A61/7LDZ_A61_protein.pdb,0,40.792,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_A61/7LDZ_A61_ligand_start_conf.sdf,ok,20,default_s10_t20,0.13,results/posex_cd/diffdock_l_gpu/7LDZ_A61/default_s10_t20/predictions/7LDZ_A61/rank1_confidence0.13.sdf,1,0.7378497942057884,True,results/posex_cd/diffdock_l_gpu/7LDZ_A61/default_s10_t20/run_status.json,,,ok,3.690401716164064,3.690401716164064,False,False
posex_cross_dock,6,diffdock_l_gpu,7LDZ_DJR,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_DJR/7LDZ_DJR_ligand.sdf,0.27,results/posex_cd/diffdock_l_gpu/7LDZ_DJR/default_s10_t20/predictions/7LDZ_DJR/rank2_confidence0.27.sdf,2,0.755945786789041,True,results/posex_cd/diffdock_l_gpu/7LDZ_DJR/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_DJR/7LDZ_DJR_protein.pdb,0,40.12,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_DJR/7LDZ_DJR_ligand_start_conf.sdf,ok,20,default_s10_t20,0.38,results/posex_cd/diffdock_l_gpu/7LDZ_DJR/default_s10_t20/predictions/7LDZ_DJR/rank1_confidence0.38.sdf,1,0.574610105045598,True,results/posex_cd/diffdock_l_gpu/7LDZ_DJR/default_s10_t20/run_status.json,,,ok,3.939891727003779,3.939891727003779,False,False
posex_cross_dock,7,diffdock_l_gpu,7LDZ_K20,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K20/7LDZ_K20_ligand.sdf,0.25,results/posex_cd/diffdock_l_gpu/7LDZ_K20/default_s10_t20/predictions/7LDZ_K20/rank6_confidence0.25.sdf,6,0.3589527392629705,True,results/posex_cd/diffdock_l_gpu/7LDZ_K20/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K20/7LDZ_K20_protein.pdb,0,41.203,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K20/7LDZ_K20_ligand_start_conf.sdf,ok,20,default_s10_t20,0.37,results/posex_cd/diffdock_l_gpu/7LDZ_K20/default_s10_t20/predictions/7LDZ_K20/rank1_confidence0.37.sdf,1,0.4615260569236717,True,results/posex_cd/diffdock_l_gpu/7LDZ_K20/default_s10_t20/run_status.json,,,ok,5.4189939594617496,4.703407935301133,False,False
posex_cross_dock,3,diffdock_l_gpu,7LDZ_K2D,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K2D/7LDZ_K2D_ligand.sdf,-0.04,results/posex_cd/diffdock_l_gpu/7LDZ_K2D/default_s10_t20/predictions/7LDZ_K2D/rank3_confidence-0.04.sdf,3,0.8527355594733012,True,results/posex_cd/diffdock_l_gpu/7LDZ_K2D/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K2D/7LDZ_K2D_protein.pdb,0,40.904,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K2D/7LDZ_K2D_ligand_start_conf.sdf,ok,20,default_s10_t20,0.03,results/posex_cd/diffdock_l_gpu/7LDZ_K2D/default_s10_t20/predictions/7LDZ_K2D/rank1_confidence0.03.sdf,1,0.8678760866087493,True,results/posex_cd/diffdock_l_gpu/7LDZ_K2D/default_s10_t20/run_status.json,,,ok,3.660965338541189,3.660965338541189,False,False
posex_cross_dock,4,diffdock_l_gpu,7LDZ_K2E,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K2E/7LDZ_K2E_ligand.sdf,0.18,results/posex_cd/diffdock_l_gpu/7LDZ_K2E/default_s10_t20/predictions/7LDZ_K2E/rank5_confidence0.18.sdf,5,0.791003618377131,True,results/posex_cd/diffdock_l_gpu/7LDZ_K2E/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K2E/7LDZ_K2E_protein.pdb,0,40.779,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_K2E/7LDZ_K2E_ligand_start_conf.sdf,ok,20,default_s10_t20,0.35,results/posex_cd/diffdock_l_gpu/7LDZ_K2E/default_s10_t20/predictions/7LDZ_K2E/rank1_confidence0.35.sdf,1,0.6325866880176524,True,results/posex_cd/diffdock_l_gpu/7LDZ_K2E/default_s10_t20/run_status.json,,,ok,3.8455465884331086,3.712105639404035,False,False
posex_cross_dock,6,diffdock_l_gpu,7LDZ_NF7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_NF7/7LDZ_NF7_ligand.sdf,-0.01,results/posex_cd/diffdock_l_gpu/7LDZ_NF7/default_s10_t20/predictions/7LDZ_NF7/rank3_confidence-0.01.sdf,3,0.8432193671990181,True,results/posex_cd/diffdock_l_gpu/7LDZ_NF7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_NF7/7LDZ_NF7_protein.pdb,0,39.567,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_NF7/7LDZ_NF7_ligand_start_conf.sdf,ok,20,default_s10_t20,0.15,results/posex_cd/diffdock_l_gpu/7LDZ_NF7/default_s10_t20/predictions/7LDZ_NF7/rank1_confidence0.15.sdf,1,0.9076543591091029,True,results/posex_cd/diffdock_l_gpu/7LDZ_NF7/default_s10_t20/run_status.json,,,ok,7.6485363043382675,6.298305715941662,False,False
posex_cross_dock,2,diffdock_l_gpu,7LDZ_XUY,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_XUY/7LDZ_XUY_ligand.sdf,0.32,results/posex_cd/diffdock_l_gpu/7LDZ_XUY/default_s10_t20/predictions/7LDZ_XUY/rank3_confidence0.32.sdf,3,0.5712469557905757,True,results/posex_cd/diffdock_l_gpu/7LDZ_XUY/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_XUY/7LDZ_XUY_protein.pdb,0,40.535,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LDZ_XUY/7LDZ_XUY_ligand_start_conf.sdf,ok,20,default_s10_t20,0.35,results/posex_cd/diffdock_l_gpu/7LDZ_XUY/default_s10_t20/predictions/7LDZ_XUY/rank1_confidence0.35.sdf,1,0.6211742024182911,True,results/posex_cd/diffdock_l_gpu/7LDZ_XUY/default_s10_t20/run_status.json,,,ok,6.7189238937310485,6.7189238937310485,False,False
posex_cross_dock,2,diffdock_l_gpu,7LE0_065,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_065/7LE0_065_ligand.sdf,0.32,results/posex_cd/diffdock_l_gpu/7LE0_065/default_s10_t20/predictions/7LE0_065/rank5_confidence0.32.sdf,5,0.677327827200389,True,results/posex_cd/diffdock_l_gpu/7LE0_065/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_065/7LE0_065_protein.pdb,0,40.554,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_065/7LE0_065_ligand_start_conf.sdf,ok,20,default_s10_t20,0.5,results/posex_cd/diffdock_l_gpu/7LE0_065/default_s10_t20/predictions/7LE0_065/rank1_confidence0.50.sdf,1,0.6139788090805739,True,results/posex_cd/diffdock_l_gpu/7LE0_065/default_s10_t20/run_status.json,,,ok,6.798613049733012,4.993922313672892,False,False
posex_cross_dock,0,diffdock_l_gpu,7LE0_A61,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_A61/7LE0_A61_ligand.sdf,0.32,results/posex_cd/diffdock_l_gpu/7LE0_A61/default_s10_t20/predictions/7LE0_A61/rank3_confidence0.32.sdf,3,0.7695269180600818,True,results/posex_cd/diffdock_l_gpu/7LE0_A61/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_A61/7LE0_A61_protein.pdb,0,41.118,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_A61/7LE0_A61_ligand_start_conf.sdf,ok,20,default_s10_t20,0.46,results/posex_cd/diffdock_l_gpu/7LE0_A61/default_s10_t20/predictions/7LE0_A61/rank1_confidence0.46.sdf,1,0.6973967429970243,True,results/posex_cd/diffdock_l_gpu/7LE0_A61/default_s10_t20/run_status.json,,,ok,9.240831063584826,3.703718974348943,False,False
posex_cross_dock,6,diffdock_l_gpu,7LE0_DJR,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_DJR/7LE0_DJR_ligand.sdf,0.15,results/posex_cd/diffdock_l_gpu/7LE0_DJR/default_s10_t20/predictions/7LE0_DJR/rank3_confidence0.15.sdf,3,0.7837140469813573,True,results/posex_cd/diffdock_l_gpu/7LE0_DJR/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_DJR/7LE0_DJR_protein.pdb,0,40.388,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_DJR/7LE0_DJR_ligand_start_conf.sdf,ok,20,default_s10_t20,0.3,results/posex_cd/diffdock_l_gpu/7LE0_DJR/default_s10_t20/predictions/7LE0_DJR/rank1_confidence0.30.sdf,1,0.6743140651517942,True,results/posex_cd/diffdock_l_gpu/7LE0_DJR/default_s10_t20/run_status.json,,,ok,8.006874455020606,3.937179961759692,False,False
posex_cross_dock,4,diffdock_l_gpu,7LE0_K20,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K20/7LE0_K20_ligand.sdf,0.47,results/posex_cd/diffdock_l_gpu/7LE0_K20/default_s10_t20/predictions/7LE0_K20/rank4_confidence0.47.sdf,4,0.39810516167979726,True,results/posex_cd/diffdock_l_gpu/7LE0_K20/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K20/7LE0_K20_protein.pdb,0,40.685,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K20/7LE0_K20_ligand_start_conf.sdf,ok,20,default_s10_t20,0.55,results/posex_cd/diffdock_l_gpu/7LE0_K20/default_s10_t20/predictions/7LE0_K20/rank1_confidence0.55.sdf,1,0.4389410408210574,True,results/posex_cd/diffdock_l_gpu/7LE0_K20/default_s10_t20/run_status.json,,,ok,4.287884054448096,3.682913861763635,False,False
posex_cross_dock,0,diffdock_l_gpu,7LE0_K2D,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K2D/7LE0_K2D_ligand.sdf,0.21,results/posex_cd/diffdock_l_gpu/7LE0_K2D/default_s10_t20/predictions/7LE0_K2D/rank2_confidence0.21.sdf,2,0.7942939911583394,True,results/posex_cd/diffdock_l_gpu/7LE0_K2D/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K2D/7LE0_K2D_protein.pdb,0,41.399,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K2D/7LE0_K2D_ligand_start_conf.sdf,ok,20,default_s10_t20,0.24,results/posex_cd/diffdock_l_gpu/7LE0_K2D/default_s10_t20/predictions/7LE0_K2D/rank1_confidence0.24.sdf,1,0.6826631976776063,True,results/posex_cd/diffdock_l_gpu/7LE0_K2D/default_s10_t20/run_status.json,,,ok,6.194935816533986,3.689421321569113,False,False
posex_cross_dock,0,diffdock_l_gpu,7LE0_K2E,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K2E/7LE0_K2E_ligand.sdf,0.36,results/posex_cd/diffdock_l_gpu/7LE0_K2E/default_s10_t20/predictions/7LE0_K2E/rank3_confidence0.36.sdf,3,0.649363364600833,True,results/posex_cd/diffdock_l_gpu/7LE0_K2E/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K2E/7LE0_K2E_protein.pdb,0,40.913,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_K2E/7LE0_K2E_ligand_start_conf.sdf,ok,20,default_s10_t20,0.39,results/posex_cd/diffdock_l_gpu/7LE0_K2E/default_s10_t20/predictions/7LE0_K2E/rank1_confidence0.39.sdf,1,0.6925250810311078,True,results/posex_cd/diffdock_l_gpu/7LE0_K2E/default_s10_t20/run_status.json,,,ok,6.916400922858237,3.77154352916428,False,False
posex_cross_dock,7,diffdock_l_gpu,7LE0_NF7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_NF7/7LE0_NF7_ligand.sdf,0.1,results/posex_cd/diffdock_l_gpu/7LE0_NF7/default_s10_t20/predictions/7LE0_NF7/rank2_confidence0.10.sdf,2,0.8768086725692686,True,results/posex_cd/diffdock_l_gpu/7LE0_NF7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_NF7/7LE0_NF7_protein.pdb,0,40.556,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE0_NF7/7LE0_NF7_ligand_start_conf.sdf,ok,20,default_s10_t20,0.23,results/posex_cd/diffdock_l_gpu/7LE0_NF7/default_s10_t20/predictions/7LE0_NF7/rank1_confidence0.23.sdf,1,0.8293225783881628,True,results/posex_cd/diffdock_l_gpu/7LE0_NF7/default_s10_t20/run_status.json,,,ok,5.798659744958732,5.798659744958732,False,False
posex_cross_dock,3,diffdock_l_gpu,7LE2_065,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_065/7LE2_065_ligand.sdf,0.4,results/posex_cd/diffdock_l_gpu/7LE2_065/default_s10_t20/predictions/7LE2_065/rank2_confidence0.40.sdf,2,0.7165594415329405,True,results/posex_cd/diffdock_l_gpu/7LE2_065/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_065/7LE2_065_protein.pdb,0,40.093,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_065/7LE2_065_ligand_start_conf.sdf,ok,20,default_s10_t20,0.43,results/posex_cd/diffdock_l_gpu/7LE2_065/default_s10_t20/predictions/7LE2_065/rank1_confidence0.43.sdf,1,0.6206601342522328,True,results/posex_cd/diffdock_l_gpu/7LE2_065/default_s10_t20/run_status.json,,,ok,5.03262729297531,5.03262729297531,False,False
posex_cross_dock,4,diffdock_l_gpu,7LE2_A61,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_A61/7LE2_A61_ligand.sdf,0.32,results/posex_cd/diffdock_l_gpu/7LE2_A61/default_s10_t20/predictions/7LE2_A61/rank2_confidence0.32.sdf,2,0.8123317982673032,True,results/posex_cd/diffdock_l_gpu/7LE2_A61/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_A61/7LE2_A61_protein.pdb,0,40.496,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_A61/7LE2_A61_ligand_start_conf.sdf,ok,20,default_s10_t20,0.33,results/posex_cd/diffdock_l_gpu/7LE2_A61/default_s10_t20/predictions/7LE2_A61/rank1_confidence0.33.sdf,1,0.5689370299493774,True,results/posex_cd/diffdock_l_gpu/7LE2_A61/default_s10_t20/run_status.json,,,ok,9.39990283652924,4.655098507780782,False,False
posex_cross_dock,0,diffdock_l_gpu,7LE2_DJR,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_DJR/7LE2_DJR_ligand.sdf,0.22,results/posex_cd/diffdock_l_gpu/7LE2_DJR/default_s10_t20/predictions/7LE2_DJR/rank2_confidence0.22.sdf,2,0.7338519546080473,True,results/posex_cd/diffdock_l_gpu/7LE2_DJR/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_DJR/7LE2_DJR_protein.pdb,0,40.64,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_DJR/7LE2_DJR_ligand_start_conf.sdf,ok,20,default_s10_t20,0.33,results/posex_cd/diffdock_l_gpu/7LE2_DJR/default_s10_t20/predictions/7LE2_DJR/rank1_confidence0.33.sdf,1,0.6100406926317838,True,results/posex_cd/diffdock_l_gpu/7LE2_DJR/default_s10_t20/run_status.json,,,ok,8.78506711881311,3.9633076027285794,False,False
posex_cross_dock,6,diffdock_l_gpu,7LE2_K2D,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_K2D/7LE2_K2D_ligand.sdf,0.1,results/posex_cd/diffdock_l_gpu/7LE2_K2D/default_s10_t20/predictions/7LE2_K2D/rank3_confidence0.10.sdf,3,0.7742746457641311,True,results/posex_cd/diffdock_l_gpu/7LE2_K2D/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_K2D/7LE2_K2D_protein.pdb,0,41.007,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_K2D/7LE2_K2D_ligand_start_conf.sdf,ok,20,default_s10_t20,0.16,results/posex_cd/diffdock_l_gpu/7LE2_K2D/default_s10_t20/predictions/7LE2_K2D/rank1_confidence0.16.sdf,1,0.759321902881197,True,results/posex_cd/diffdock_l_gpu/7LE2_K2D/default_s10_t20/run_status.json,,,ok,6.17763352553821,4.515735819386228,False,False
posex_cross_dock,2,diffdock_l_gpu,7LE2_K2E,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_K2E/7LE2_K2E_ligand.sdf,0.22,results/posex_cd/diffdock_l_gpu/7LE2_K2E/default_s10_t20/predictions/7LE2_K2E/rank4_confidence0.22.sdf,4,0.655235288347047,True,results/posex_cd/diffdock_l_gpu/7LE2_K2E/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_K2E/7LE2_K2E_protein.pdb,0,41.565,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_K2E/7LE2_K2E_ligand_start_conf.sdf,ok,20,default_s10_t20,0.37,results/posex_cd/diffdock_l_gpu/7LE2_K2E/default_s10_t20/predictions/7LE2_K2E/rank1_confidence0.37.sdf,1,0.6901594719096932,True,results/posex_cd/diffdock_l_gpu/7LE2_K2E/default_s10_t20/run_status.json,,,ok,8.574144909024595,4.679050238079966,False,False
posex_cross_dock,4,diffdock_l_gpu,7LE2_NF7,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_NF7/7LE2_NF7_ligand.sdf,0.1,results/posex_cd/diffdock_l_gpu/7LE2_NF7/default_s10_t20/predictions/7LE2_NF7/rank2_confidence0.10.sdf,2,0.7989513993583001,True,results/posex_cd/diffdock_l_gpu/7LE2_NF7/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_NF7/7LE2_NF7_protein.pdb,0,46.647,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_NF7/7LE2_NF7_ligand_start_conf.sdf,ok,20,default_s10_t20,0.13,results/posex_cd/diffdock_l_gpu/7LE2_NF7/default_s10_t20/predictions/7LE2_NF7/rank1_confidence0.13.sdf,1,0.7878780808246303,True,results/posex_cd/diffdock_l_gpu/7LE2_NF7/default_s10_t20/run_status.json,,,ok,6.885162494052859,6.885162494052859,False,False
posex_cross_dock,4,diffdock_l_gpu,7LE2_XUY,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_XUY/7LE2_XUY_ligand.sdf,0.38,results/posex_cd/diffdock_l_gpu/7LE2_XUY/default_s10_t20/predictions/7LE2_XUY/rank2_confidence0.38.sdf,2,0.6272222267665583,True,results/posex_cd/diffdock_l_gpu/7LE2_XUY/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_XUY/7LE2_XUY_protein.pdb,0,39.913,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE2_XUY/7LE2_XUY_ligand_start_conf.sdf,ok,20,default_s10_t20,0.4,results/posex_cd/diffdock_l_gpu/7LE2_XUY/default_s10_t20/predictions/7LE2_XUY/rank1_confidence0.40.sdf,1,0.5284503056106601,True,results/posex_cd/diffdock_l_gpu/7LE2_XUY/default_s10_t20/run_status.json,,,ok,8.20889106333797,6.388772508060527,False,False
posex_cross_dock,0,diffdock_l_gpu,7LE4_065,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE4_065/7LE4_065_ligand.sdf,0.31,results/posex_cd/diffdock_l_gpu/7LE4_065/default_s10_t20/predictions/7LE4_065/rank2_confidence0.31.sdf,2,0.7534769649763684,True,results/posex_cd/diffdock_l_gpu/7LE4_065/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE4_065/7LE4_065_protein.pdb,0,40.488,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE4_065/7LE4_065_ligand_start_conf.sdf,ok,20,default_s10_t20,0.41,results/posex_cd/diffdock_l_gpu/7LE4_065/default_s10_t20/predictions/7LE4_065/rank1_confidence0.41.sdf,1,0.5846584502938446,True,results/posex_cd/diffdock_l_gpu/7LE4_065/default_s10_t20/run_status.json,,,ok,5.030310555025405,3.669389622948209,False,False
posex_cross_dock,6,diffdock_l_gpu,7LE4_A61,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE4_A61/7LE4_A61_ligand.sdf,0.15,results/posex_cd/diffdock_l_gpu/7LE4_A61/default_s10_t20/predictions/7LE4_A61/rank4_confidence0.15.sdf,4,0.6487600857092888,True,results/posex_cd/diffdock_l_gpu/7LE4_A61/default_s10_t20,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE4_A61/7LE4_A61_protein.pdb,0,40.937,10,external/PoseX/data/dataset/posex/posex_cross_docking_set/7LE4_A61/7LE4_A61_ligand_start_conf.sdf,ok,20,default_s10_t20,0.37,results/posex_cd/diffdock_l_gpu/7LE4_A61/default_s10_t20/predictions/7LE4_A61/rank1_confidence0.37.sdf,1,0.5710940901129206,True,results/posex_cd/diffdock_l_gpu/7LE4_A61/default_s10_t20/run_status.json,,,ok,3.659448658446996,3.659448658446996,False,False
