_group_id,case_type,method_official,target_official,ligand_instance_chain_official,memory_score_official,ligand_memory_official,pocket_memory_official,protein_memory_official,shape_pocket_memory_official,seed_official,sample_official,ranking_score_official,rmsd_official,success_rmsd_2_official,pb_valid_all_official,model_ligand_chain_official,structure_relative_path_official,pred_protein_min_dist_official,pred_protein_contact_density_4a_official,pred_protein_clash_density_2a_official,seed_selected,sample_selected,ranking_score_selected,rmsd_selected,success_rmsd_2_selected,pb_valid_all_selected,model_ligand_chain_selected,structure_relative_path_selected,pred_protein_min_dist_selected,pred_protein_contact_density_4a_selected,pred_protein_clash_density_2a_selected,rmsd_delta_selected_minus_official,ranking_score_delta_selected_minus_official,contact_density_delta_selected_minus_official,clash_density_delta_selected_minus_official,ligand_smiles,ligand_num_heavy_atoms,ligand_num_rot_bonds,pred_pocket_precision,pred_pocket_recall,pred_pocket_f1,selected_clash_ok,selected_contact_ok,selected_min_dist_ok,selected_pb_status,selected_geometry_plausible,selected_confidence_drop_small,rmsd_gain_official_minus_selected,ranking_score_drop_official_minus_selected,strong_rescue_flag,needs_visual_review
boltz1x|7jni__1__1.A__1.C|1.C,kept_official,boltz1x,7jni__1__1.A__1.C,1.C,0.3117824020105986,0.1401869158878504,0.49,0.49,0.2110849072492548,3434206344,0,0.8437005281448364,3.410393714904785,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7jni__1__1.A__1.C/seed-3434206344_sample-0.cif,2.4688024893262,2.4473684210526314,0.0,3434206344,0,0.8437005281448364,3.410393714904785,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7jni__1__1.A__1.C/seed-3434206344_sample-0.cif,2.4688024893262,2.4473684210526314,0.0,0.0,0.0,0.0,0.0,COc1ccc2c(c1OCc1ccccc1)C[C@@H](C(=O)O)N(C(=O)C(c1ccccc1)c1ccccc1)C2,38,8,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7ly6__1__1.A_2.A__1.B_1.C_1.D|1.B,kept_official,boltz1x,7ly6__1__1.A_2.A__1.B_1.C_1.D,1.B,0.1229457050039024,0.05,0.05,0.44,0.0247285250195121,4069042171,0,0.913381278514862,2.6342480182647705,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ly6__1__1.A_2.A__1.B_1.C_1.D/seed-4069042171_sample-0.cif,2.453375321573956,8.2,0.0,4069042171,0,0.913381278514862,2.6342480182647705,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ly6__1__1.A_2.A__1.B_1.C_1.D/seed-4069042171_sample-0.cif,2.453375321573956,8.2,0.0,0.0,0.0,0.0,0.0,NCC(=O)O,5,1,,,,True,True,True,false,False,True,-0.0,-0.0,False,False
boltz1x|7p1e__1__1.A__1.C_1.G|1.C,kept_official,boltz1x,7p1e__1__1.A__1.C_1.G,1.C,0.2188801109929856,0.3214285714285714,0.07,0.4,0.0444005549649278,3982122658,0,0.938564121723175,24.04767799377441,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7p1e__1__1.A__1.C_1.G/seed-3982122658_sample-0.cif,2.5274954294584058,3.3684210526315788,0.0,3982122658,0,0.938564121723175,24.04767799377441,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7p1e__1__1.A__1.C_1.G/seed-3982122658_sample-0.cif,2.5274954294584058,3.3684210526315788,0.0,0.0,0.0,0.0,0.0,O=C(O)[C@]1(F)O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)[C@@H](O)[C@H]1F,19,4,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7qea__1__1.A__1.C|1.C,kept_official,boltz1x,7qea__1__1.A__1.C,1.C,0.3306697072991383,0.2117647058823529,0.54,0.39,0.217760301201574,2901689468,4,0.9302977919578552,3.989466905593872,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7qea__1__1.A__1.C/seed-2901689468_sample-4.cif,2.433050495812344,3.351351351351352,0.0,2901689468,4,0.9302977919578552,3.989466905593872,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7qea__1__1.A__1.C/seed-2901689468_sample-4.cif,2.433050495812344,3.351351351351352,0.0,0.0,0.0,0.0,0.0,O=C1O[C@@]2(c3ccc(O)cc3Oc3cc(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)ccc32)c2ccccc21,37,3,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7rbw__1__1.A__1.C|1.C,kept_official,boltz1x,7rbw__1__1.A__1.C,1.C,0.2628617505633615,0.0792079207920792,0.43,0.51,0.128194891430669,16153800,0,0.8519477248191833,7.173100471496582,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7rbw__1__1.A__1.C/seed-16153800_sample-0.cif,2.5472778812052206,3.627906976744186,0.0,16153800,0,0.8519477248191833,7.173100471496582,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7rbw__1__1.A__1.C/seed-16153800_sample-0.cif,2.5472778812052206,3.627906976744186,0.0,0.0,0.0,0.0,0.0,C=CC1=C(C)/C(=C/c2[nH]c(/C=C3\N=C(/C=C4\NC(=O)C(C)=C4C=C)C(C)=C3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O,43,11,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7s7t__1__1.A__1.B|1.B,kept_official,boltz1x,7s7t__1__1.A__1.B,1.B,0.2820503349443967,0.0,0.56,0.51,0.2002516747219832,3591844030,0,0.8853693008422852,5.2431464195251465,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7s7t__1__1.A__1.B/seed-3591844030_sample-0.cif,2.5101091350669824,5.625,0.0,3591844030,0,0.8853693008422852,5.2431464195251465,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7s7t__1__1.A__1.B/seed-3591844030_sample-0.cif,2.5101091350669824,5.625,0.0,0.0,0.0,0.0,0.0,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,16,0,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7tuo__1__1.A__1.B|1.B,kept_official,boltz1x,7tuo__1__1.A__1.B,1.B,0.2820292893764245,0.1339285714285714,0.47,0.41,0.1782714468821226,2146437117,0,0.8855724334716797,11.161365509033203,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7tuo__1__1.A__1.B/seed-2146437117_sample-0.cif,2.941436027166984,3.5,0.0,2146437117,0,0.8855724334716797,11.161365509033203,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7tuo__1__1.A__1.B/seed-2146437117_sample-0.cif,2.941436027166984,3.5,0.0,0.0,0.0,0.0,0.0,Cc1cnc2c(N)c(C(=O)NCCc3ccc(C4C[C@H]5CC[C@@H](C4)N5)cc3)sc2n1,30,5,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7udq__1__1.A__1.C|1.C,kept_official,boltz1x,7udq__1__1.A__1.C,1.C,0.2970593491432922,0.0769230769230769,0.56,0.4,0.2506813611010762,3351301566,0,0.8618448376655579,1.1685672998428345,True,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7udq__1__1.A__1.C/seed-3351301566_sample-0.cif,3.004030670366594,2.4,0.0,3351301566,0,0.8618448376655579,1.1685672998428345,True,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7udq__1__1.A__1.C/seed-3351301566_sample-0.cif,3.004030670366594,2.4,0.0,0.0,0.0,0.0,0.0,COc1cc(Nc2ccnc3cc(C#N)ccc23)cc(OC)c1OC,25,5,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7uum__1__1.A_2.A__1.B_1.C|1.C,kept_official,boltz1x,7uum__1__1.A_2.A__1.B_1.C,1.C,0.3197467792255061,0.1081081081081081,0.61,0.43,0.2170447069383413,2665513916,0,0.8180177807807922,8.053990364074707,False,True,I,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7uum__1__1.A_2.A__1.B_1.C/seed-2665513916_sample-0.cif,2.401727524615394,1.5238095238095235,0.0,2665513916,0,0.8180177807807922,8.053990364074707,False,True,I,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7uum__1__1.A_2.A__1.B_1.C/seed-2665513916_sample-0.cif,2.401727524615394,1.5238095238095235,0.0,0.0,0.0,0.0,0.0,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,42,9,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7vo5__1__1.A__1.B|1.B,kept_official,boltz1x,7vo5__1__1.A__1.B,1.B,0.3121076454632686,0.1923076923076923,0.5,0.45,0.1489997657778814,2292105079,0,0.863161027431488,9.450371742248535,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7vo5__1__1.A__1.B/seed-2292105079_sample-0.cif,2.4922638301116447,2.142857142857143,0.0,2292105079,0,0.863161027431488,9.450371742248535,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7vo5__1__1.A__1.B/seed-2292105079_sample-0.cif,2.4922638301116447,2.142857142857143,0.0,0.0,0.0,0.0,0.0,C[C@H]1[C@@H]2C[C@@H](O)/C=C/C=C/C=C/C=C/C[C@@H](C)OC(=O)C[C@H](O)/C=C/C[C@H](O)C[C@](O)(C[C@@H]1O)O2,35,0,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7vpe__1__1.A__1.B|1.B,kept_official,boltz1x,7vpe__1__1.A__1.B,1.B,0.251137437743895,0.1176470588235294,0.43,0.38,0.1323048357782985,920136628,0,0.7880155444145203,4.064614772796631,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7vpe__1__1.A__1.B/seed-920136628_sample-0.cif,2.550982203450073,1.8333333333333333,0.0,920136628,0,0.7880155444145203,4.064614772796631,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7vpe__1__1.A__1.B/seed-920136628_sample-0.cif,2.550982203450073,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,C1=N[C@@H](c2ccccc2)[C@H](c2ccccc2)N1Cc1cccc(CN2C=N[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1,42,8,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7wdu__1__1.A__1.C|1.C,kept_official,boltz1x,7wdu__1__1.A__1.C,1.C,0.3261207552603827,0.1333333333333333,0.61,0.43,0.20477044296858,2307359507,0,0.7813433408737183,3.594418525695801,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7wdu__1__1.A__1.C/seed-2307359507_sample-0.cif,2.483821815740872,3.034482758620689,0.0,2307359507,0,0.7813433408737183,3.594418525695801,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7wdu__1__1.A__1.C/seed-2307359507_sample-0.cif,2.483821815740872,3.034482758620689,0.0,0.0,0.0,0.0,0.0,CC(=O)N[C@H]1C(=NOC(=O)Nc2ccccc2)O[C@H](COS(=O)(=O)O)[C@@H](O)[C@@H]1O,29,6,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.F,kept_official,boltz1x,7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O,1.F,0.2935146324890665,0.0987654320987654,0.55,0.37,0.2372336562724934,4017839974,0,0.9038130640983582,1.1597542762756348,True,False,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O/seed-4017839974_sample-0.cif,2.409235520328946,2.5217391304347827,0.0,4017839974,0,0.9038130640983582,1.1597542762756348,True,False,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O/seed-4017839974_sample-0.cif,2.409235520328946,2.5217391304347827,0.0,0.0,0.0,0.0,0.0,CN[C@@H]1C(O)[C@H](NC)[C@@H](O)C(O[C@@H]2O[C@H](C)C[C@H](O)[C@H]2O)[C@H]1O,23,4,,,,True,True,True,false,False,True,-0.0,-0.0,False,False
boltz1x|7wzx__1__1.A__1.B_1.D_1.E_1.I|1.I,kept_official,boltz1x,7wzx__1__1.A__1.B_1.D_1.E_1.I,1.I,0.3072936570464784,0.1351351351351351,0.55,0.37,0.2424817987459055,3011248381,0,0.9121479392051696,1.1495726108551023,True,False,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7wzx__1__1.A__1.B_1.D_1.E_1.I/seed-3011248381_sample-0.cif,2.4195629758009707,2.6956521739130435,0.0,3011248381,0,0.9121479392051696,1.1495726108551023,True,False,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7wzx__1__1.A__1.B_1.D_1.E_1.I/seed-3011248381_sample-0.cif,2.4195629758009707,2.6956521739130435,0.0,0.0,0.0,0.0,0.0,CN[C@@H]1C(O)[C@H](NC)[C@@H](O)C(O[C@@H]2O[C@H](C)C[C@H](O)C2=O)[C@H]1O,23,4,,,,True,True,True,false,False,True,-0.0,-0.0,False,False
boltz1x|7xxn__1__2.A__2.B_2.C|2.B,kept_official,boltz1x,7xxn__1__2.A__2.B_2.C,2.B,0.2757162485816537,0.0634920634920634,0.5,0.36,0.2824701317971574,3385240345,0,0.9118980765342712,3.2571842670440674,False,True,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7xxn__1__2.A__2.B_2.C/seed-3385240345_sample-0.cif,2.793050013662681,2.9285714285714284,0.0,3385240345,0,0.9118980765342712,3.2571842670440674,False,True,E,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7xxn__1__2.A__2.B_2.C/seed-3385240345_sample-0.cif,2.793050013662681,2.9285714285714284,0.0,0.0,0.0,0.0,0.0,O=S(=O)(c1ccc(Br)s1)n1cccn1,14,2,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7yd2__1__1.A_1.B__1.K|1.K,kept_official,boltz1x,7yd2__1__1.A_1.B__1.K,1.K,0.3416452371562777,0.136986301369863,0.65,0.46,0.196000158384128,2345596935,0,0.908222496509552,3.5013680458068848,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7yd2__1__1.A_1.B__1.K/seed-2345596935_sample-0.cif,2.4686942174423967,3.72,0.0,2345596935,0,0.908222496509552,3.5013680458068848,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7yd2__1__1.A_1.B__1.K/seed-2345596935_sample-0.cif,2.4686942174423967,3.72,0.0,0.0,0.0,0.0,0.0,COc1cc(Cl)nc(NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)n1,25,5,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7ypu__1__1.A_1.B__1.I|1.I,kept_official,boltz1x,7ypu__1__1.A_1.B__1.I,1.I,0.3261827528086247,0.0851063829787234,0.65,0.42,0.2494775938303579,3597387866,1,0.8361777663230896,8.536154747009277,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ypu__1__1.A_1.B__1.I/seed-3597387866_sample-1.cif,2.46859745248882,9.7,0.0,3597387866,1,0.8361777663230896,8.536154747009277,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ypu__1__1.A_1.B__1.I/seed-3597387866_sample-1.cif,2.46859745248882,9.7,0.0,0.0,0.0,0.0,0.0,NCC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1/N=C1\N[C@@H]2[C@H](O)CNC(=O)[C@H]2N1,30,5,,,,True,True,True,false,False,True,-0.0,-0.0,False,False
boltz1x|7ypu__1__1.A_1.B__1.J_1.K|1.J,kept_official,boltz1x,7ypu__1__1.A_1.B__1.J_1.K,1.J,0.3473158508969899,0.1307692307692307,0.71,0.33,0.2902331006387956,2345922848,0,0.8607437014579773,4.967950344085693,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ypu__1__1.A_1.B__1.J_1.K/seed-2345922848_sample-0.cif,2.580027509304216,2.6666666666666665,0.0,2345922848,0,0.8607437014579773,4.967950344085693,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7ypu__1__1.A_1.B__1.J_1.K/seed-2345922848_sample-0.cif,2.580027509304216,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,NCC(=O)N[C@@H]1[C@H](O)[C@@H](OC(N)=O)[C@@H](CO)O[C@H]1/N=C1\N[C@@H]2[C@H](O)CNC(=O)[C@H]2N1,30,5,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7yv4__1__1.A__1.B|1.B,kept_official,boltz1x,7yv4__1__1.A__1.B,1.B,0.2028888415216452,0.0886075949367088,0.11,0.69,0.0318809164689859,1739346419,0,0.8287674188613892,15.117839813232422,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7yv4__1__1.A__1.B/seed-1739346419_sample-0.cif,2.631577333473561,3.590909090909091,0.0,1739346419,0,0.8287674188613892,15.117839813232422,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7yv4__1__1.A__1.B/seed-1739346419_sample-0.cif,2.631577333473561,3.590909090909091,0.0,0.0,0.0,0.0,0.0,Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2,22,1,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7yxl__1__1.A__1.C_1.E|1.E,kept_official,boltz1x,7yxl__1__1.A__1.C_1.E,1.E,0.3168537004838452,0.2592592592592592,0.42,0.39,0.2155647987155223,1695774728,0,0.9478955268859864,3.1874334812164307,False,True,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7yxl__1__1.A__1.C_1.E/seed-1695774728_sample-0.cif,2.4218861023592617,5.176470588235294,0.0,1695774728,0,0.9478955268859864,3.1874334812164307,False,True,D,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7yxl__1__1.A__1.C_1.E/seed-1695774728_sample-0.cif,2.4218861023592617,5.176470588235294,0.0,0.0,0.0,0.0,0.0,O=C(O)C(=O)N[C@H](Cc1ccccc1)C(=O)O,17,4,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7z5u__1__1.A__1.B_1.C|1.C,kept_official,boltz1x,7z5u__1__1.A__1.B_1.C,1.C,0.3464429974701027,0.1212121212121211,0.56,0.65,0.1700937752293016,4207758346,0,0.891833484172821,3.327844381332397,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7z5u__1__1.A__1.B_1.C/seed-4207758346_sample-0.cif,2.556906851504232,3.161290322580645,0.0,4207758346,0,0.891833484172821,3.327844381332397,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7z5u__1__1.A__1.B_1.C/seed-4207758346_sample-0.cif,2.556906851504232,3.161290322580645,0.0,0.0,0.0,0.0,0.0,CC(=O)Nc1ccccc1OCc1cn(CCNC(=O)[C@@H](CC(C)C)C(=O)NO)nn1,31,11,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7zg9__1__1.A__1.C|1.C,kept_official,boltz1x,7zg9__1__1.A__1.C,1.C,0.3046251161656738,0.027027027027027,0.64,0.41,0.2658282835310719,3828611391,0,0.8848253488540649,6.2610063552856445,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7zg9__1__1.A__1.C/seed-3828611391_sample-0.cif,2.789138122039167,2.0,0.0,3828611391,0,0.8848253488540649,6.2610063552856445,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7zg9__1__1.A__1.C/seed-3828611391_sample-0.cif,2.789138122039167,2.0,0.0,0.0,0.0,0.0,0.0,C[C@@H]1OC(=O)[C@H]2C[C@H]3CCCC[C@H]3[C@H](/C=C/[C@H]3CCC[C@H](C)N3C)[C@@H]12,25,2,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7zkw__1__1.A_1.C__1.E|1.E,kept_official,boltz1x,7zkw__1__1.A_1.C__1.E,1.E,0.1516742023393495,0.0465116279069767,0.07,0.55,0.0394756628595385,2352059991,0,0.8414224982261658,3.0114586353302,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7zkw__1__1.A_1.C__1.E/seed-2352059991_sample-0.cif,2.458928689465947,5.428571428571429,0.0,2352059991,0,0.8414224982261658,3.0114586353302,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7zkw__1__1.A_1.C__1.E/seed-2352059991_sample-0.cif,2.458928689465947,5.428571428571429,0.0,0.0,0.0,0.0,0.0,N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,14,7,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|7zzw__1__1.A__1.E_1.M|1.M,kept_official,boltz1x,7zzw__1__1.A__1.E_1.M,1.M,0.1992757503179593,0.0163934426229508,0.25,0.58,0.0751902269996327,2893792825,0,0.7885056734085083,27.09141540527344,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7zzw__1__1.A__1.E_1.M/seed-2893792825_sample-0.cif,2.449598417971067,6.923076923076923,0.0,2893792825,0,0.7885056734085083,27.09141540527344,False,False,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/7zzw__1__1.A__1.E_1.M/seed-2893792825_sample-0.cif,2.449598417971067,6.923076923076923,0.0,0.0,0.0,0.0,0.0,O=S(=O)([O-])CC[NH2+]C1CCCCC1,13,4,,,,True,True,True,false,False,True,-0.0,-0.0,False,False
boltz1x|8c3u__1__1.A__1.C|1.C,kept_official,boltz1x,8c3u__1__1.A__1.C,1.C,0.1828519200356059,0.1720430107526881,0.15,0.36,0.0656843313608254,2923954083,0,0.7555242776870728,19.9807186126709,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/8c3u__1__1.A__1.C/seed-2923954083_sample-0.cif,2.483464694307287,1.457142857142857,0.0,2923954083,0,0.7555242776870728,19.9807186126709,False,True,B,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/8c3u__1__1.A__1.C/seed-2923954083_sample-0.cif,2.483464694307287,1.457142857142857,0.0,0.0,0.0,0.0,0.0,Cc1ccc2c(c1)NC(=O)[C@@]2(c1cn[nH]c1)c1cc(-c2ccc(C(=O)O)cc2C(=O)O)ccc1O,35,5,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|8ea6__1__1.A_1.B__1.C|1.C,kept_official,boltz1x,8ea6__1__1.A_1.B__1.C,1.C,0.2171340823719636,0.1056910569105691,0.27,0.46,0.103211062266322,2585871189,0,0.8566620945930481,3.218573570251465,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/8ea6__1__1.A_1.B__1.C/seed-2585871189_sample-0.cif,2.4642366082504736,2.8285714285714287,0.0,2585871189,0,0.8566620945930481,3.218573570251465,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/8ea6__1__1.A_1.B__1.C/seed-2585871189_sample-0.cif,2.4642366082504736,2.8285714285714287,0.0,0.0,0.0,0.0,0.0,CN(C)C(=O)[C@@H](NC(=O)c1ccccc1-c1ccc(C(F)(F)F)cc1)c1cccc(C(F)(F)F)c1,35,5,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
boltz1x|8f4s__1__1.A__1.D_1.E|1.D,kept_official,boltz1x,8f4s__1__1.A__1.D_1.E,1.D,0.3458168133871822,0.0444444444444444,0.38,1.0,0.1763062891581333,3187697886,0,0.9149553179740906,12.307950019836426,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/8f4s__1__1.A__1.D_1.E/seed-3187697886_sample-0.cif,2.399152208940168,1.5238095238095235,0.0,3187697886,0,0.9149553179740906,12.307950019836426,False,True,C,scicore/home/schwede/durair0000/projects/plinder-org/Runs-N-Poses/data/paper_data/prediction_files/boltz1x/8f4s__1__1.A__1.D_1.E/seed-3187697886_sample-0.cif,2.399152208940168,1.5238095238095235,0.0,0.0,0.0,0.0,0.0,Oc1nc(/C=C/c2ccc(Cl)cc2Cl)cc(C(F)(F)F)n1,21,2,,,,True,True,True,true,True,True,-0.0,-0.0,False,False
