dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,failure_regime,ligand_heavy_atoms,ligand_rot_bonds,ligand_chiral_centers,ligand_tpsa,ligand_mol_wt,ligand_rings,protein_aa_length,source_rows,pb_valid_fraction,median_centroid_distance,median_volume_overlap_protein,max_volume_overlap_protein,median_pairwise_clashes_protein,max_pairwise_clashes_protein,min_smallest_distance_protein
posebusters_benchmark,7TH4_FFO,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,5.225876116949759,Chai-1 full receptor s5/t200,False,4.732546095343059,public_chai_relaxedFalse_rep2,False,3.996262093766884,Generation-limited,34.0,10.0,2.0,219.83999999999995,473.44600000000025,3.0,582,34.0,0.0,12.180388566104847,0.0205920205920205,0.6628689798032108,0.0,170.0,0.2445452514362118
posebusters_benchmark,7THI_PGA,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.1718326710281164,public_boltz_ss_relaxedFalse_rep1,True,0.4880784340429099,public_boltz_ss_relaxedFalse_rep1,True,0.4880784340429099,Successful top-1,9.0,3.0,0.0,104.06000000000002,156.03,0.0,509,40.0,0.7,11.424325609196952,0.0323113335219089,0.7229965156794426,0.0,63.0,0.6298938085106154
posebusters_benchmark,7TM6_GPJ,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.7422414120896106,DiffDock-L default s10/t20,True,0.2770720159092217,DiffDock-L default s10/t20,True,0.2770720159092217,Successful top-1,10.0,4.0,0.0,111.44,170.08099999999996,0.0,853,34.0,0.14705882352941177,6.409523212111803,0.1047503045066991,0.7282714054927302,0.0,48.0,0.472617117760243
posebusters_benchmark,7TOM_5AD,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.1654057793556525,public_boltz_relaxedFalse_rep3,True,0.990186763808839,public_boltz_relaxedFalse_rep3,True,0.990186763808839,Successful top-1,18.0,1.0,4.0,119.31000000000002,251.246,3.0,498,34.0,0.38235294117647056,1.2579494276891516,0.024441616337638097,0.5520504731861199,0.0,57.0,0.4675497941396182
posebusters_benchmark,7TUO_KL9,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,11.587975438157148,public_boltz_relaxedFalse_rep2,False,11.324126695070133,public_rfaa_relaxedTrue_rep1,False,2.861463805059688,Generation-limited,30.0,5.0,3.0,92.93,421.5700000000002,5.0,320,40.0,0.525,5.751485746862983,0.01462359642394595,0.124702589223233,0.0,16.0,0.7072421721023142
posebusters_benchmark,7TXK_LW8,cross_generator_balanced,,32,32,public_boltz_ss_relaxedFalse_rep1,False,4.327300915274248,public_boltz_ss_relaxedFalse_rep1,False,4.327300915274248,Vina/Meeko full,False,2.1337172727425724,Generation-limited,15.0,4.0,1.0,68.88,230.313,1.0,541,34.0,0.38235294117647056,15.406243642376507,0.0356663984982569,0.3766233766233766,0.0,31.0,0.5512858423721845
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,Successful top-1,37.0,5.0,0.0,96.25,500.5780000000004,6.0,404,40.0,0.075,1.7490139141158516,0.0386852144072539,0.2810874704491726,1.0,46.0,0.3710597526005688
posebusters_benchmark,7U0U_FK5,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.7128418652237445,public_boltz_ss_relaxedFalse_rep1,True,1.0949966624158056,public_boltz_ss_relaxedFalse_rep1,True,1.0949966624158056,Successful top-1,57.0,7.0,14.0,178.36,804.0310000000005,4.0,307,34.0,0.058823529411764705,2.4947156118337572,0.01951996157883045,0.4637426077161363,0.0,166.0,0.2345237088227963
posebusters_benchmark,7U3J_L6U,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,3.6129816804712767,public_boltz_relaxedTrue_rep3,False,3.3561597061851893,public_chai_relaxedFalse_rep2,False,2.4080747736142505,Generation-limited,38.0,14.0,2.0,117.79,538.6700000000002,3.0,166,40.0,0.175,2.834010447692343,0.0205405405405405,0.4392745330886322,0.0,119.0,0.4162184762837896
posebusters_benchmark,7UAS_MBU,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,47.33220541679576,public_boltz_ss_relaxedFalse_rep1,True,0.4293681043114397,public_boltz_ss_relaxedFalse_rep1,True,0.4293681043114397,Successful top-1,40.0,7.0,1.0,68.84,548.613,6.0,606,40.0,0.475,5.939387267068298,0.017299569923287197,0.4269214615707686,0.0,116.0,0.5973021178599651
posebusters_benchmark,7UAW_MF6,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.685959504682295,public_boltz_relaxedFalse_rep1,True,1.685959504682295,public_chai_relaxedFalse_rep3,True,1.178634126023164,Successful top-1,35.0,1.0,10.0,260.29,541.3030000000002,5.0,250,40.0,0.375,1.5952794928814726,0.0241070301653414,0.2626099888462015,0.0,46.0,0.7330151294482264
posebusters_benchmark,7UJ4_OQ4,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,31.11284341197669,public_diffdock_relaxedFalse_rep1,True,1.8627880727188573,public_diffdock_relaxedTrue_rep2,True,1.833752512918896,Successful top-1,44.0,11.0,0.0,107.97,630.8310000000005,5.0,889,38.0,0.18421052631578946,29.301281434239748,0.0096632223497895,0.4707003334921391,0.0,109.0,0.4665230648103041
posebusters_benchmark,7UJ5_DGL,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.282630080342731,public_boltz_relaxedFalse_rep2,True,1.0639884571742309,public_boltz_relaxedFalse_rep2,True,1.0639884571742309,Successful top-1,10.0,4.0,1.0,100.62,147.13000000000002,0.0,1024,38.0,0.15789473684210525,17.661768407778425,0.06252663749624231,0.9873829873829874,0.0,138.0,0.3528760830659962
posebusters_benchmark,7UJF_R3V,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,30.63574643209404,public_diffdock_relaxedFalse_rep2,True,1.583319212228696,public_diffdock_relaxedTrue_rep2,True,1.583319212228696,Successful top-1,32.0,6.0,3.0,32.7,427.58800000000025,5.0,938,38.0,0.18421052631578946,25.083561014048783,0.0211854094581719,0.1520962835603756,0.0,25.0,1.0507021747383976
posebusters_benchmark,7ULC_56B,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,46.40337216474355,public_boltz_ss_relaxedFalse_rep1,True,1.324636140434592,public_boltz_ss_relaxedFalse_rep1,True,1.324636140434592,Successful top-1,33.0,7.0,7.0,245.64,489.3780000000002,4.0,634,40.0,0.15,15.842809893983738,0.03714638431062515,0.3236109278078395,0.0,74.0,0.3089940614316114
posebusters_benchmark,7UMW_NAD,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.2653414331316615,public_boltz_relaxedFalse_rep1,True,0.2653414331316615,public_boltz_ss_relaxedFalse_rep1,True,0.2337110001495635,Successful top-1,44.0,11.0,10.0,321.0899999999999,663.4300000000002,5.0,519,34.0,0.5588235294117647,34.16760214602928,0.0174694038689301,0.1832825852077399,0.0,39.0,0.5713674386942272
posebusters_benchmark,7UQ3_O2U,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.2717255340105786,public_boltz_relaxedFalse_rep2,True,0.2767431691418362,public_boltz_relaxedFalse_rep1,True,0.2717255340105786,Successful top-1,12.0,2.0,1.0,94.91,173.12399999999997,1.0,228,40.0,0.45,0.24493843113759464,0.0403078050567973,0.1407089151450053,0.0,9.0,1.7283339058179692
posebusters_benchmark,7USH_82V,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.6534816906386892,public_diffdock_relaxedFalse_rep1,True,0.6028421731840189,public_chai_relaxedFalse_rep1,True,0.5823145313890572,Successful top-1,26.0,2.0,0.0,61.140000000000015,371.4140000000001,5.0,111,38.0,0.7105263157894737,0.3645759740352619,0.0056989607777405,0.1766173291202394,0.0,20.0,0.3016071285629713
posebusters_benchmark,7UTW_NAI,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.2223383835917269,public_diffdock_relaxedFalse_rep2,True,0.9448559086875722,public_boltz_relaxedFalse_rep3,True,0.1689700154949498,Successful top-1,44.0,11.0,10.0,317.6199999999999,665.4460000000001,5.0,748,34.0,0.38235294117647056,1.9031070026231298,0.01700650251951155,0.2546251217137293,0.0,65.0,0.6484223623534273
posebusters_benchmark,7UXS_OJC,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.102046425260103,public_boltz_ss_relaxedFalse_rep1,True,0.6480499489126701,public_boltz_ss_relaxedFalse_rep1,True,0.6480499489126701,Successful top-1,35.0,1.0,10.0,260.29,541.3030000000002,5.0,390,34.0,0.3235294117647059,1.8513537201624093,0.02744649174878985,0.4910096818810511,0.0,129.0,0.6479685563358754
posebusters_benchmark,7UY4_SMI,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,5.469592679152017,public_boltz_relaxedFalse_rep2,False,5.082340052287266,public_boltz_relaxedFalse_rep3,False,4.97038653858195,Generation-limited,24.0,2.0,9.0,152.9,350.36800000000005,3.0,515,34.0,0.058823529411764705,5.960765982237643,0.0093240093240093,0.1474414570685169,0.0,18.0,1.151190075530537
posebusters_benchmark,7UYB_OK0,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.9833252772952308,public_diffdock_relaxedFalse_rep1,True,1.061501343806604,DiffDock-L default s10/t20,True,0.9062430422424786,Successful top-1,31.0,4.0,0.0,126.65,452.4620000000001,4.0,231,32.0,0.28125,0.518656031430911,0.0136830102622576,0.0477724852899971,0.0,3.0,2.0648680199954668
posebusters_benchmark,7V14_ORU,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.7929190827028225,public_diffdock_relaxedFalse_rep1,True,0.8409413937452987,public_dynamicbind_relaxedFalse_rep-1,True,0.6834326023830001,Successful top-1,35.0,7.0,1.0,101.25,508.97000000000014,6.0,236,40.0,0.525,0.32351861239286905,0.01212485329859465,0.1855476100865637,0.0,30.0,0.50361082196474
posebusters_benchmark,7V3N_AKG,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.2691918200837475,public_boltz_relaxedFalse_rep2,True,0.2578400221067336,public_boltz_relaxedFalse_rep2,True,0.2578400221067336,Successful top-1,10.0,4.0,0.0,91.67,146.098,0.0,317,40.0,0.575,0.8044801876164916,0.034725093013642,0.1704545454545454,0.0,8.0,1.0236151913683005
posebusters_benchmark,7V3S_5I9,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.3789332270022197,public_boltz_relaxedFalse_rep3,True,0.3672695381926067,public_boltz_ss_relaxedFalse_rep1,True,0.3637043069510409,Successful top-1,38.0,6.0,0.0,101.58,514.488,6.0,284,40.0,0.575,0.7834916322493167,0.0231486949332703,0.2585280373831776,0.0,47.0,0.5012930978978263
posebusters_benchmark,7VBU_6I4,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.2085201626589016,public_chai_relaxedFalse_rep1,True,0.2486935723667405,public_boltz_relaxedFalse_rep1,True,0.2085201626589016,Successful top-1,17.0,1.0,0.0,28.68,222.291,4.0,340,40.0,0.725,2.153278470594638,0.0084978755311172,0.5261845386533666,0.0,52.0,0.8798518398003139
posebusters_benchmark,7VC5_9SF,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.6405529376320829,public_boltz_relaxedFalse_rep2,True,0.715501538337715,DiffDock-L default s10/t20,True,0.4344275993660039,Successful top-1,22.0,4.0,2.0,84.22,301.346,3.0,485,34.0,0.058823529411764705,1.141243321832948,0.0167520693732755,0.1709020368574199,0.0,21.0,1.2123166170600803
posebusters_benchmark,7VKZ_NOJ,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,38.47926958081101,public_diffdock_relaxedFalse_rep1,True,1.324535192915887,DiffDock-L default s10/t20,True,0.8631047392461071,Successful top-1,11.0,1.0,4.0,92.95,163.17299999999997,1.0,1407,34.0,0.38235294117647056,25.654240132678336,0.0527505651846269,0.2730600292825769,0.0,18.0,0.7470250932866978
posebusters_benchmark,7VQ9_ISY,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.436213052987414,public_boltz_relaxedFalse_rep1,True,1.436213052987414,public_boltz_relaxedFalse_rep1,True,1.436213052987414,Successful top-1,14.0,6.0,1.0,104.06000000000002,262.16,0.0,409,34.0,0.2647058823529412,5.404583844150883,0.04056182763793105,0.2914083259521701,0.0,18.0,0.7243822954766368
posebusters_benchmark,7VWF_K55,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,41.20881700966874,DiffDock-L default s10/t20,False,50.829890486200064,public_neuralplexer_relaxedFalse_rep1,False,2.9920141217662204,Generation-limited,33.0,11.0,1.0,75.63,469.4750000000001,2.0,516,34.0,0.2647058823529412,21.18433056744165,0.0166301405182415,0.4476662851329009,0.0,86.0,0.3485138447752117
posebusters_benchmark,7W05_GMP,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.9762417866491888,public_chai_relaxedFalse_rep3,True,0.5015428690592986,public_chai_relaxedFalse_rep3,True,0.5015428690592986,Successful top-1,20.0,2.0,4.0,159.51,283.244,3.0,100,40.0,0.625,0.8996120057140822,0.02537399813953025,0.1645907473309608,0.0,20.0,0.7339932492877574
posebusters_benchmark,7W06_ITN,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,3.2265262994606303,public_boltz_ss_relaxedFalse_rep1,False,3.269457483368695,public_chai_relaxedFalse_rep1,True,0.8713133748351364,Discrimination-limited,9.0,3.0,0.0,74.6,130.099,0.0,201,40.0,0.6,1.0597589290278815,0.0520890403019258,0.3084196307969383,0.0,17.0,0.3298709141467335
posebusters_benchmark,7WCF_ACP,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.7714495143726559,public_boltz_relaxedFalse_rep2,True,0.7758709601307383,public_boltz_relaxedFalse_rep1,True,0.7714495143726559,Successful top-1,31.0,8.0,6.0,269.9,505.2100000000002,3.0,318,40.0,0.425,0.5620634452648774,0.026467361492046,0.1851601567779429,0.0,29.0,0.9244502041754342
posebusters_benchmark,7WDT_NGS,cross_generator_balanced,,32,32,public_diffdock_relaxedFalse_rep1,True,1.262912505616325,public_diffdock_relaxedFalse_rep1,True,1.262912505616325,Chai-1 full receptor s5/t200,True,0.9504623956185244,Successful top-1,19.0,4.0,5.0,162.62,301.273,1.0,819,40.0,0.2,2.175283604409364,0.028463102442970248,0.4631346578366446,0.0,59.0,0.2223204444040178
posebusters_benchmark,7WJB_BGC,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.7902629989440223,public_boltz_relaxedFalse_rep2,True,0.7567559376487687,public_neuralplexer_relaxedFalse_rep2,True,0.407560728603726,Successful top-1,12.0,1.0,5.0,110.38,180.156,1.0,729,34.0,0.058823529411764705,0.4416485770373767,0.0614433104597968,0.2491289198606271,0.0,13.0,0.7024923487127801
posebusters_benchmark,7WKL_CAQ,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.3041653159204918,public_boltz_relaxedFalse_rep2,True,1.7319277305216854,public_boltz_relaxedFalse_rep1,True,1.3041653159204918,Successful top-1,8.0,0.0,0.0,40.46,110.11199999999997,1.0,1356,38.0,0.6842105263157895,24.940600626693126,0.0385119810510583,0.1447570332480818,0.0,3.0,1.6534455056033726
posebusters_benchmark,7WL4_JFU,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,38.340073754294025,public_boltz_relaxedFalse_rep2,True,1.3304204630602356,public_boltz_relaxedFalse_rep2,True,1.3304204630602356,Successful top-1,34.0,5.0,0.0,85.85,487.5320000000005,5.0,515,40.0,0.575,34.991315941335955,0.0078840284842319,0.8429720895147096,0.0,327.0,0.3360079463346075
posebusters_benchmark,7WPW_F15,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.3930968046258758,public_boltz_ss_relaxedFalse_rep1,True,0.9247727514177232,public_diffdock_relaxedTrue_rep1,True,0.5412270927091077,Successful top-1,17.0,13.0,0.0,37.3,242.4029999999999,0.0,133,34.0,0.47058823529411764,0.331938569400478,0.011153823668176549,0.0897644191714053,0.0,6.0,1.3476073241118869
posebusters_benchmark,7WQQ_5Z6,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.4443886683057057,public_boltz_relaxedFalse_rep1,True,0.4443886683057057,DiffDock-L default s10/t20,True,0.4370548990857043,Successful top-1,27.0,4.0,0.0,54.370000000000005,364.48500000000007,2.0,237,38.0,0.42105263157894735,0.29645637154272986,0.014008172501810249,0.1297127468581687,0.0,17.0,0.3575806482459582
posebusters_benchmark,7X5N_5M5,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,22.59418607960169,DiffDock-L default s10/t20,True,1.2975904622286143,Chai-1 full receptor s5/t200,True,0.6704509452007619,Successful top-1,30.0,4.0,1.0,107.95000000000002,400.48200000000014,4.0,820,32.0,0.46875,22.400783654349354,0.0190517117891419,0.1129965798474085,0.0,13.0,0.9486775690401889
posebusters_benchmark,7X9K_8OG,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.6767942908176258,public_chai_relaxedFalse_rep2,True,0.4304738943349944,public_chai_relaxedFalse_rep3,True,0.4064477940202224,Successful top-1,24.0,4.0,3.0,205.78,363.2230000000001,3.0,129,34.0,0.5588235294117647,0.4475803250961751,0.01268681347459965,0.0498998360954288,0.0,3.0,1.8031026066200453
posebusters_benchmark,7XBV_APC,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.929572006948691,public_boltz_relaxedFalse_rep2,True,1.6590375561091577,public_neuralplexer_relaxedFalse_rep3,True,1.4384392804523891,Successful top-1,31.0,8.0,6.0,269.9,505.2100000000002,3.0,409,40.0,0.425,0.9860951404951868,0.01620550563957995,0.1432421506535507,0.0,24.0,0.4875828750069071
posebusters_benchmark,7XFA_D9J,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.4624034443706639,public_boltz_relaxedFalse_rep3,True,0.4084626256897514,public_boltz_relaxedFalse_rep3,True,0.4084626256897514,Successful top-1,41.0,5.0,5.0,131.34,621.3500000000001,5.0,138,38.0,0.5526315789473685,0.5669002887114727,0.0103649714231296,0.1447382281681238,0.0,35.0,0.6975549154009312
posebusters_benchmark,7XG5_PLP,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.3403040497114297,public_boltz_relaxedFalse_rep2,True,0.3461444947561631,public_boltz_ss_relaxedTrue_rep1,True,0.3115636702585846,Successful top-1,16.0,4.0,0.0,116.95000000000002,247.143,1.0,642,40.0,0.55,13.828334196671392,0.03234940248954715,0.3694644696189495,0.0,35.0,0.2118234406292221
posebusters_benchmark,7XI7_4RI,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.6488722466710993,public_diffdock_relaxedFalse_rep3,True,1.3159742315106329,public_boltz_relaxedFalse_rep3,True,0.5583700882927021,Successful top-1,20.0,6.0,0.0,77.82,270.38,2.0,186,40.0,0.625,0.48871417761946434,0.00992807223237575,0.0427333198951824,0.0,2.0,1.775963425862144
posebusters_benchmark,7XJN_NSD,cross_generator_balanced,,32,30,public_boltz_relaxedFalse_rep1,True,1.678939828185235,public_boltz_relaxedFalse_rep3,True,1.2433659539956667,public_boltz_relaxedTrue_rep3,True,1.2433659539956667,Successful top-1,9.0,6.0,0.0,64.07,131.223,0.0,1278,24.0,0.2916666666666667,26.774837404868663,0.16005064392434015,0.2457627118644068,0.0,6.0,1.6476098021072851
posebusters_benchmark,7XPO_UPG,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.8295260328444591,public_boltz_ss_relaxedFalse_rep1,True,0.7900060238870197,public_boltz_relaxedTrue_rep3,True,0.6986636744528804,Successful top-1,36.0,9.0,11.0,296.99,566.3020000000004,3.0,680,34.0,0.17647058823529413,1.4929967407821485,0.0438607061091697,0.2333530455351863,2.0,41.0,0.7322298409652542
posebusters_benchmark,7XQZ_FPF,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,2.130415121519748,public_boltz_relaxedFalse_rep2,True,1.943624374204028,public_boltz_relaxedFalse_rep2,True,1.943624374204028,Successful top-1,25.0,11.0,1.0,113.29000000000002,400.3200000000001,0.0,493,40.0,0.075,1.098795456917812,0.0246250155489065,0.2329026158209896,0.0,34.0,0.3225437334688115
posebusters_benchmark,7YZU_DO7,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.6994625749459366,public_chai_relaxedTrue_rep3,True,0.5458274452008054,public_chai_relaxedFalse_rep2,True,0.5256495276139738,Successful top-1,16.0,3.0,5.0,133.52,258.248,1.0,382,40.0,0.3,0.43035721137484784,0.0271903323262839,0.1638719512195122,0.0,8.0,1.5621636982083522
posebusters_benchmark,7Z1Q_NIO,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.7255726060613558,public_boltz_relaxedFalse_rep1,True,0.7255726060613558,public_boltz_relaxedFalse_rep1,True,0.7255726060613558,Successful top-1,9.0,1.0,0.0,50.19,123.11099999999998,1.0,191,38.0,0.7368421052631579,3.1631941745139533,0.0130134723140623,0.0587147480351363,0.0,1.0,1.7805577609277372
posebusters_benchmark,7Z2O_IAJ,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,31.97266938369841,public_boltz_relaxedFalse_rep3,False,2.9715426319626355,public_boltz_relaxedFalse_rep3,False,2.9715426319626355,Generation-limited,14.0,1.0,0.0,39.42,205.242,3.0,393,40.0,0.625,23.802964305862435,0.03229109274563815,0.618006993006993,0.0,54.0,0.6135545778494371
posebusters_benchmark,7Z7F_IF3,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.5976195702236379,public_boltz_ss_relaxedFalse_rep1,False,3.3479027681520264,public_boltz_relaxedFalse_rep1,True,0.5976195702236379,Discrimination-limited,14.0,2.0,0.0,67.66,192.226,2.0,298,38.0,0.39473684210526316,29.837552402803652,0.0476190476190476,0.5858676207513417,0.0,55.0,0.3832188539203157
posebusters_benchmark,7ZDY_6MJ,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.4652929653845666,public_diffdock_relaxedFalse_rep2,True,0.6439037562188364,public_boltz_relaxedFalse_rep1,True,0.4652929653845666,Successful top-1,11.0,1.0,4.0,79.15,164.157,1.0,1524,32.0,0.3125,6.773676089395709,0.0757973733583489,0.1372693726937269,0.0,5.0,1.6464952991126391
posebusters_benchmark,7ZF0_DHR,cross_generator_balanced,,32,32,public_diffdock_relaxedFalse_rep1,False,4.599495371332499,public_diffdock_relaxedFalse_rep3,False,4.458449624640224,Chai-1 full receptor s5/t200,True,1.2409140587578689,Discrimination-limited,11.0,1.0,1.0,64.25,149.14899999999997,1.0,474,34.0,0.2647058823529412,1.399533167533062,0.01604589917230995,0.1596607669616519,0.0,8.0,1.4197517036439868
posebusters_benchmark,7ZHP_IQY,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.5709451682825459,public_boltz_relaxedFalse_rep1,True,0.5709451682825459,DiffDock-L default s10/t20,True,0.4537049224624588,Successful top-1,27.0,2.0,0.0,87.82,360.4610000000001,4.0,293,34.0,0.3235294117647059,0.6667723698607547,0.010224120431309349,0.0909227306826706,0.0,8.0,1.369933783071286
posebusters_benchmark,7ZL5_IWE,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,19.7549166764499,public_diffdock_relaxedFalse_rep1,True,0.883416200597578,public_dynamicbind_relaxedFalse_rep-1,True,0.7506923526058265,Successful top-1,23.0,5.0,0.0,126.65,370.8470000000001,3.0,512,34.0,0.35294117647058826,14.250955252962276,0.0269493352497305,0.5807072829131653,0.0,84.0,0.4232358798589764
posebusters_benchmark,7ZOC_T8E,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.0009641661917776,public_boltz_relaxedFalse_rep2,True,0.416548118068809,public_boltz_relaxedFalse_rep2,True,0.416548118068809,Successful top-1,15.0,3.0,1.0,46.17,223.297,1.0,378,40.0,0.8,0.9061754290055198,0.0186062394229402,0.1015905592611595,0.0,11.0,1.5972191145863497
posebusters_benchmark,7ZTL_BCN,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,30.45691186114036,DiffDock-L default s10/t20,False,18.9801240895455,Vina/Meeko full,False,3.8009700675676807,Generation-limited,11.0,6.0,0.0,81.00000000000001,163.17299999999997,0.0,281,34.0,0.47058823529411764,18.96390560318982,0.02404890998034915,0.5129682997118156,0.0,35.0,0.5229178520570892
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,public_boltz_relaxedFalse_rep3,True,0.1490349543531574,Successful top-1,21.0,0.0,7.0,37.3,290.447,4.0,242,38.0,0.5789473684210527,0.1191921245281525,0.01358637753421935,0.1260310761557644,0.0,11.0,1.287232651854357
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_diffdock_relaxedFalse_rep2,True,1.4569494131983605,DiffDock-L default s10/t20,True,0.7011039485459104,Successful top-1,42.0,10.0,0.0,34.14,564.8540000000002,2.0,312,36.0,0.05555555555555555,1.5555338039878814,0.020438925121422,0.3771664374140303,0.0,80.0,0.7279028781369116
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep2,False,2.071085666839437,public_boltz_relaxedFalse_rep2,False,2.071085666839437,Generation-limited,49.0,8.0,1.0,101.1,681.8129999999999,8.0,281,40.0,0.4,9.525936238024347,0.01883741437349945,0.1407991301984235,0.0,28.0,0.7667702980684632
posebusters_benchmark,8AAU_LH0,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,public_diffdock_relaxedFalse_rep2,True,1.0571154954595745,public_boltz_relaxedFalse_rep1,True,0.7754803030189552,Successful top-1,27.0,5.0,0.0,59.81,431.295,3.0,291,40.0,0.6,0.5874944232639479,0.0109107440521291,0.1023846922747394,0.0,10.0,1.1702955908658326
posebusters_benchmark,8AEM_LVF,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,2.7083895343912388,public_boltz_relaxedFalse_rep2,False,2.865474382393576,public_boltz_relaxedFalse_rep3,False,2.695524498411854,Generation-limited,13.0,1.0,0.0,39.58,190.633,2.0,327,34.0,0.7058823529411765,14.68361439457735,0.0151824976578271,0.1352238805970149,0.0,7.0,1.4431637363791858
posebusters_benchmark,8AIE_M7L,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,31.55011536579197,public_boltz_relaxedFalse_rep3,False,2.1141604068960707,public_neuralplexer_relaxedFalse_rep1,True,0.9837322318156724,Discrimination-limited,23.0,8.0,0.0,184.79,349.2360000000001,1.0,551,40.0,0.4,2.6704586210493897,0.02945572099110985,0.1971171171171171,0.0,24.0,0.5464154646420615
posebusters_benchmark,8AP0_PRP,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,2.657790771828772,public_chai_relaxedTrue_rep3,False,1.8796722901046783,public_chai_relaxedFalse_rep1,False,1.7557499035188622,Generation-limited,22.0,7.0,5.0,229.73999999999995,390.06700000000006,1.0,332,34.0,0.47058823529411764,1.3477853105010775,0.0277413308341143,0.2482782369146005,0.0,27.0,0.3745641467092142
