_group_id,case_type,pose_kind,target,ligand_instance_chain,rmsd,success_rmsd_2,native_all_n,pred_all_n,all_precision,all_recall,all_f1,all_jaccard,all_native_n,all_pred_n,contact_precision,contact_recall,contact_f1,contact_jaccard,contact_native_n,contact_pred_n,hbond_proxy_precision,hbond_proxy_recall,hbond_proxy_f1,hbond_proxy_jaccard,hbond_proxy_native_n,hbond_proxy_pred_n,hydrophobic_proxy_precision,hydrophobic_proxy_recall,hydrophobic_proxy_f1,hydrophobic_proxy_jaccard,hydrophobic_proxy_native_n,hydrophobic_proxy_pred_n,all_unstructured_precision,all_unstructured_recall,all_unstructured_f1,all_unstructured_jaccard,all_unstructured_native_n,all_unstructured_pred_n,contact_unstructured_precision,contact_unstructured_recall,contact_unstructured_f1,contact_unstructured_jaccard,contact_unstructured_native_n,contact_unstructured_pred_n,hbond_proxy_unstructured_precision,hbond_proxy_unstructured_recall,hbond_proxy_unstructured_f1,hbond_proxy_unstructured_jaccard,hbond_proxy_unstructured_native_n,hbond_proxy_unstructured_pred_n,hydrophobic_proxy_unstructured_precision,hydrophobic_proxy_unstructured_recall,hydrophobic_proxy_unstructured_f1,hydrophobic_proxy_unstructured_jaccard,hydrophobic_proxy_unstructured_native_n,hydrophobic_proxy_unstructured_pred_n
boltz1x|7yd2__1__1.A_1.B__1.K|1.K,kept_official,official,7yd2__1__1.A_1.B__1.K,1.K,3.5013680458068848,False,42,41,0.0,0.0,0.0,0.0,42,41,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,17,16,0.84,0.84,0.8399999999999999,0.7241379310344828,25,25,0.8181818181818182,0.9,0.8571428571428572,0.75,10,11,0.75,0.6,0.6666666666666665,0.5,5,4,0.9,0.9,0.9,0.8181818181818182,10,10
boltz1x|7yd2__1__1.A_1.B__1.K|1.K,kept_official,selected,7yd2__1__1.A_1.B__1.K,1.K,3.5013680458068848,False,42,41,0.0,0.0,0.0,0.0,42,41,0.0,0.0,0.0,0.0,20,20,0.0,0.0,0.0,0.0,5,5,0.0,0.0,0.0,0.0,17,16,0.84,0.84,0.8399999999999999,0.7241379310344828,25,25,0.8181818181818182,0.9,0.8571428571428572,0.75,10,11,0.75,0.6,0.6666666666666665,0.5,5,4,0.9,0.9,0.9,0.8181818181818182,10,10
boltz1x|7ypu__1__1.A_1.B__1.I|1.I,kept_official,official,7ypu__1__1.A_1.B__1.I,1.I,8.536154747009277,False,27,57,0.0,0.0,0.0,0.0,27,57,0.0,0.0,0.0,0.0,14,26,0.0,0.0,0.0,0.0,5,14,0.0,0.0,0.0,0.0,8,17,0.6206896551724138,0.8571428571428571,0.7200000000000001,0.5625,21,29,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7142857142857143,11,13,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,3,6,0.6,0.8571428571428571,0.7058823529411764,0.5454545454545454,7,10
boltz1x|7ypu__1__1.A_1.B__1.I|1.I,kept_official,selected,7ypu__1__1.A_1.B__1.I,1.I,8.536154747009277,False,27,57,0.0,0.0,0.0,0.0,27,57,0.0,0.0,0.0,0.0,14,26,0.0,0.0,0.0,0.0,5,14,0.0,0.0,0.0,0.0,8,17,0.6206896551724138,0.8571428571428571,0.7200000000000001,0.5625,21,29,0.7692307692307693,0.9090909090909091,0.8333333333333333,0.7142857142857143,11,13,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,3,6,0.6,0.8571428571428571,0.7058823529411764,0.5454545454545454,7,10
boltz1x|7ypu__1__1.A_1.B__1.J_1.K|1.J,kept_official,official,7ypu__1__1.A_1.B__1.J_1.K,1.J,4.967950344085693,False,30,30,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,14,15,0.0,0.0,0.0,0.0,6,7,0.0,0.0,0.0,0.0,10,8,0.8,0.8695652173913043,0.8333333333333333,0.7142857142857143,23,25,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6923076923076923,11,11,0.6666666666666666,1.0,0.8,0.6666666666666666,4,6,0.875,0.875,0.875,0.7777777777777778,8,8
boltz1x|7ypu__1__1.A_1.B__1.J_1.K|1.J,kept_official,selected,7ypu__1__1.A_1.B__1.J_1.K,1.J,4.967950344085693,False,30,30,0.0,0.0,0.0,0.0,30,30,0.0,0.0,0.0,0.0,14,15,0.0,0.0,0.0,0.0,6,7,0.0,0.0,0.0,0.0,10,8,0.8,0.8695652173913043,0.8333333333333333,0.7142857142857143,23,25,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6923076923076923,11,11,0.6666666666666666,1.0,0.8,0.6666666666666666,4,6,0.875,0.875,0.875,0.7777777777777778,8,8
boltz1x|7yv4__1__1.A__1.B|1.B,kept_official,official,7yv4__1__1.A__1.B,1.B,15.117839813232422,False,30,38,0.0,0.0,0.0,0.0,30,38,0.0,0.0,0.0,0.0,16,19,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,11,14,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.15789473684210525,18,26,0.3333333333333333,0.4444444444444444,0.380952380952381,0.23529411764705882,9,12,0.0,0.0,0.0,0.0,2,3,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.125,7,11
boltz1x|7yv4__1__1.A__1.B|1.B,kept_official,selected,7yv4__1__1.A__1.B,1.B,15.117839813232422,False,30,38,0.0,0.0,0.0,0.0,30,38,0.0,0.0,0.0,0.0,16,19,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,11,14,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.15789473684210525,18,26,0.3333333333333333,0.4444444444444444,0.380952380952381,0.23529411764705882,9,12,0.0,0.0,0.0,0.0,2,3,0.18181818181818182,0.2857142857142857,0.2222222222222222,0.125,7,11
boltz1x|7yxl__1__1.A__1.C_1.E|1.E,kept_official,official,7yxl__1__1.A__1.C_1.E,1.E,3.1874334812164307,False,32,40,0.0,0.0,0.0,0.0,32,40,0.0,0.0,0.0,0.0,14,19,0.0,0.0,0.0,0.0,9,8,0.0,0.0,0.0,0.0,9,13,0.875,0.9130434782608695,0.8936170212765957,0.8076923076923077,23,24,0.8181818181818182,1.0,0.9,0.8181818181818182,9,11,1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143,7,5,0.875,1.0,0.9333333333333333,0.875,7,8
boltz1x|7yxl__1__1.A__1.C_1.E|1.E,kept_official,selected,7yxl__1__1.A__1.C_1.E,1.E,3.1874334812164307,False,32,40,0.0,0.0,0.0,0.0,32,40,0.0,0.0,0.0,0.0,14,19,0.0,0.0,0.0,0.0,9,8,0.0,0.0,0.0,0.0,9,13,0.875,0.9130434782608695,0.8936170212765957,0.8076923076923077,23,24,0.8181818181818182,1.0,0.9,0.8181818181818182,9,11,1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143,7,5,0.875,1.0,0.9333333333333333,0.875,7,8
boltz1x|7z5u__1__1.A__1.B_1.C|1.C,kept_official,official,7z5u__1__1.A__1.B_1.C,1.C,3.327844381332397,False,42,48,0.0,0.0,0.0,0.0,42,48,0.0,0.0,0.0,0.0,20,24,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,14,16,0.84,0.875,0.8571428571428572,0.75,24,25,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6923076923076923,11,11,1.0,1.0,1.0,1.0,4,4,0.8,0.8888888888888888,0.8421052631578948,0.7272727272727273,9,10
boltz1x|7z5u__1__1.A__1.B_1.C|1.C,kept_official,selected,7z5u__1__1.A__1.B_1.C,1.C,3.327844381332397,False,42,48,0.0,0.0,0.0,0.0,42,48,0.0,0.0,0.0,0.0,20,24,0.0,0.0,0.0,0.0,8,8,0.0,0.0,0.0,0.0,14,16,0.84,0.875,0.8571428571428572,0.75,24,25,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.6923076923076923,11,11,1.0,1.0,1.0,1.0,4,4,0.8,0.8888888888888888,0.8421052631578948,0.7272727272727273,9,10
boltz1x|7zg9__1__1.A__1.C|1.C,kept_official,official,7zg9__1__1.A__1.C,1.C,6.2610063552856445,False,38,32,0.0,0.0,0.0,0.0,38,32,0.0,0.0,0.0,0.0,20,18,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,15,13,0.8695652173913043,0.8333333333333334,0.851063829787234,0.7407407407407407,24,23,1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666,12,11,0.0,0.0,0.0,0.0,3,1,0.8181818181818182,1.0,0.9,0.8181818181818182,9,11
boltz1x|7zg9__1__1.A__1.C|1.C,kept_official,selected,7zg9__1__1.A__1.C,1.C,6.2610063552856445,False,38,32,0.0,0.0,0.0,0.0,38,32,0.0,0.0,0.0,0.0,20,18,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,15,13,0.8695652173913043,0.8333333333333334,0.851063829787234,0.7407407407407407,24,23,1.0,0.9166666666666666,0.9565217391304348,0.9166666666666666,12,11,0.0,0.0,0.0,0.0,3,1,0.8181818181818182,1.0,0.9,0.8181818181818182,9,11
boltz1x|7zkw__1__1.A_1.C__1.E|1.E,kept_official,official,7zkw__1__1.A_1.C__1.E,1.E,3.0114586353302,False,30,36,0.0,0.0,0.0,0.0,30,36,0.0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,0.0,4,9,0.0,0.0,0.0,0.0,11,12,0.8333333333333334,0.9523809523809523,0.888888888888889,0.8,21,24,1.0,1.0,1.0,1.0,10,10,0.6666666666666666,1.0,0.8,0.6666666666666666,4,6,0.75,0.8571428571428571,0.7999999999999999,0.6666666666666666,7,8
boltz1x|7zkw__1__1.A_1.C__1.E|1.E,kept_official,selected,7zkw__1__1.A_1.C__1.E,1.E,3.0114586353302,False,30,36,0.0,0.0,0.0,0.0,30,36,0.0,0.0,0.0,0.0,15,15,0.0,0.0,0.0,0.0,4,9,0.0,0.0,0.0,0.0,11,12,0.8333333333333334,0.9523809523809523,0.888888888888889,0.8,21,24,1.0,1.0,1.0,1.0,10,10,0.6666666666666666,1.0,0.8,0.6666666666666666,4,6,0.75,0.8571428571428571,0.7999999999999999,0.6666666666666666,7,8
boltz1x|7zzw__1__1.A__1.E_1.M|1.M,kept_official,official,7zzw__1__1.A__1.E_1.M,1.M,27.09141540527344,False,18,35,0.0,0.0,0.0,0.0,18,35,0.0,0.0,0.0,0.0,8,15,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,7,12,0.5,0.5333333333333333,0.5161290322580646,0.34782608695652173,15,16,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,7,6,0.25,0.5,0.3333333333333333,0.2,2,4,0.5,0.5,0.5,0.3333333333333333,6,6
boltz1x|7zzw__1__1.A__1.E_1.M|1.M,kept_official,selected,7zzw__1__1.A__1.E_1.M,1.M,27.09141540527344,False,18,35,0.0,0.0,0.0,0.0,18,35,0.0,0.0,0.0,0.0,8,15,0.0,0.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,7,12,0.5,0.5333333333333333,0.5161290322580646,0.34782608695652173,15,16,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4444444444444444,7,6,0.25,0.5,0.3333333333333333,0.2,2,4,0.5,0.5,0.5,0.3333333333333333,6,6
boltz1x|8c3u__1__1.A__1.C|1.C,kept_official,official,8c3u__1__1.A__1.C,1.C,19.9807186126709,False,36,18,0.0,0.0,0.0,0.0,36,18,0.0,0.0,0.0,0.0,16,9,0.0,0.0,0.0,0.0,6,2,0.0,0.0,0.0,0.0,14,7,0.6428571428571429,0.42857142857142855,0.5142857142857143,0.34615384615384615,21,14,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.45454545454545453,9,7,1.0,0.5,0.6666666666666666,0.5,4,2,0.4,0.25,0.3076923076923077,0.18181818181818182,8,5
boltz1x|8c3u__1__1.A__1.C|1.C,kept_official,selected,8c3u__1__1.A__1.C,1.C,19.9807186126709,False,36,18,0.0,0.0,0.0,0.0,36,18,0.0,0.0,0.0,0.0,16,9,0.0,0.0,0.0,0.0,6,2,0.0,0.0,0.0,0.0,14,7,0.6428571428571429,0.42857142857142855,0.5142857142857143,0.34615384615384615,21,14,0.7142857142857143,0.5555555555555556,0.6250000000000001,0.45454545454545453,9,7,1.0,0.5,0.6666666666666666,0.5,4,2,0.4,0.25,0.3076923076923077,0.18181818181818182,8,5
boltz1x|8ea6__1__1.A_1.B__1.C|1.C,kept_official,official,8ea6__1__1.A_1.B__1.C,1.C,3.218573570251465,False,37,38,0.0,0.0,0.0,0.0,37,38,0.0,0.0,0.0,0.0,17,18,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,17,18,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,18,18,0.875,0.875,0.875,0.7777777777777778,8,8,1.0,1.0,1.0,1.0,2,2,0.875,0.875,0.875,0.7777777777777778,8,8
boltz1x|8ea6__1__1.A_1.B__1.C|1.C,kept_official,selected,8ea6__1__1.A_1.B__1.C,1.C,3.218573570251465,False,37,38,0.0,0.0,0.0,0.0,37,38,0.0,0.0,0.0,0.0,17,18,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,17,18,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8,18,18,0.875,0.875,0.875,0.7777777777777778,8,8,1.0,1.0,1.0,1.0,2,2,0.875,0.875,0.875,0.7777777777777778,8,8
boltz1x|8f4s__1__1.A__1.D_1.E|1.D,kept_official,official,8f4s__1__1.A__1.D_1.E,1.D,12.307950019836426,False,35,21,0.0,0.0,0.0,0.0,35,21,0.0,0.0,0.0,0.0,18,11,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,15,9,0.7058823529411765,0.46153846153846156,0.558139534883721,0.3870967741935484,26,17,0.75,0.46153846153846156,0.5714285714285714,0.4,13,8,0.0,0.0,0.0,0.0,2,1,0.75,0.5454545454545454,0.631578947368421,0.46153846153846156,11,8
boltz1x|8f4s__1__1.A__1.D_1.E|1.D,kept_official,selected,8f4s__1__1.A__1.D_1.E,1.D,12.307950019836426,False,35,21,0.0,0.0,0.0,0.0,35,21,0.0,0.0,0.0,0.0,18,11,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,15,9,0.7058823529411765,0.46153846153846156,0.558139534883721,0.3870967741935484,26,17,0.75,0.46153846153846156,0.5714285714285714,0.4,13,8,0.0,0.0,0.0,0.0,2,1,0.75,0.5454545454545454,0.631578947368421,0.46153846153846156,11,8
boltz1x|8fdb__1__1.A_1.B__1.D_1.F_1.H|1.D,kept_official,official,8fdb__1__1.A_1.B__1.D_1.F_1.H,1.D,13.774012565612791,False,25,34,0.0,0.0,0.0,0.0,25,34,0.0,0.0,0.0,0.0,15,18,0.0,0.0,0.0,0.0,7,10,0.0,0.0,0.0,0.0,3,6,0.36,0.5625,0.43902439024390244,0.28125,16,25,0.5,0.6666666666666666,0.5714285714285715,0.4,9,12,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,4,7,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.125,3,6
boltz1x|8fdb__1__1.A_1.B__1.D_1.F_1.H|1.D,kept_official,selected,8fdb__1__1.A_1.B__1.D_1.F_1.H,1.D,13.774012565612791,False,25,34,0.0,0.0,0.0,0.0,25,34,0.0,0.0,0.0,0.0,15,18,0.0,0.0,0.0,0.0,7,10,0.0,0.0,0.0,0.0,3,6,0.36,0.5625,0.43902439024390244,0.28125,16,25,0.5,0.6666666666666666,0.5714285714285715,0.4,9,12,0.2857142857142857,0.5,0.36363636363636365,0.2222222222222222,4,7,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.125,3,6
boltz1x|8fdb__1__1.A_1.B__1.D_1.F_1.H|1.H,kept_official,official,8fdb__1__1.A_1.B__1.D_1.F_1.H,1.H,13.774012565612791,False,26,34,0.0,0.0,0.0,0.0,26,34,0.0,0.0,0.0,0.0,13,18,0.0,0.0,0.0,0.0,8,10,0.0,0.0,0.0,0.0,5,6,0.44,0.5789473684210527,0.5,0.3333333333333333,19,25,0.4166666666666667,0.625,0.5,0.3333333333333333,8,12,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.4444444444444444,6,7,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,5,6
boltz1x|8fdb__1__1.A_1.B__1.D_1.F_1.H|1.H,kept_official,selected,8fdb__1__1.A_1.B__1.D_1.F_1.H,1.H,13.774012565612791,False,26,34,0.0,0.0,0.0,0.0,26,34,0.0,0.0,0.0,0.0,13,18,0.0,0.0,0.0,0.0,8,10,0.0,0.0,0.0,0.0,5,6,0.44,0.5789473684210527,0.5,0.3333333333333333,19,25,0.4166666666666667,0.625,0.5,0.3333333333333333,8,12,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.4444444444444444,6,7,0.3333333333333333,0.4,0.3636363636363636,0.2222222222222222,5,6
boltz1x|8g4a__1__1.A_1.B__1.C|1.C,kept_official,official,8g4a__1__1.A_1.B__1.C,1.C,14.786858558654783,False,32,33,0.0,0.0,0.0,0.0,32,33,0.0,0.0,0.0,0.0,16,17,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,14,14,0.4090909090909091,0.9,0.5625000000000001,0.391304347826087,10,22,0.36363636363636365,0.8,0.5000000000000001,0.3333333333333333,5,11,0.5,1.0,0.6666666666666666,0.5,1,2,0.4444444444444444,1.0,0.6153846153846153,0.4444444444444444,4,9
boltz1x|8g4a__1__1.A_1.B__1.C|1.C,kept_official,selected,8g4a__1__1.A_1.B__1.C,1.C,14.786858558654783,False,32,33,0.0,0.0,0.0,0.0,32,33,0.0,0.0,0.0,0.0,16,17,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,14,14,0.4090909090909091,0.9,0.5625000000000001,0.391304347826087,10,22,0.36363636363636365,0.8,0.5000000000000001,0.3333333333333333,5,11,0.5,1.0,0.6666666666666666,0.5,1,2,0.4444444444444444,1.0,0.6153846153846153,0.4444444444444444,4,9
boltz1x|8g62__1__1.A__1.F_1.J_1.L|1.F,kept_official,official,8g62__1__1.A__1.F_1.J_1.L,1.F,41.21479797363281,False,21,23,0.0,0.0,0.0,0.0,21,23,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,9,11,0.5384615384615384,0.4375,0.4827586206896552,0.3181818181818182,16,13,0.6666666666666666,0.5,0.5714285714285715,0.4,8,6,0.0,0.0,0.0,0.0,1,1,0.5,0.42857142857142855,0.4615384615384615,0.3,7,6
boltz1x|8g62__1__1.A__1.F_1.J_1.L|1.F,kept_official,selected,8g62__1__1.A__1.F_1.J_1.L,1.F,41.21479797363281,False,21,23,0.0,0.0,0.0,0.0,21,23,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,9,11,0.5384615384615384,0.4375,0.4827586206896552,0.3181818181818182,16,13,0.6666666666666666,0.5,0.5714285714285715,0.4,8,6,0.0,0.0,0.0,0.0,1,1,0.5,0.42857142857142855,0.4615384615384615,0.3,7,6
boltz1x|8g68__1__1.A__1.C|1.C,kept_official,official,8g68__1__1.A__1.C,1.C,22.831981658935547,False,28,17,0.0,0.0,0.0,0.0,28,17,0.0,0.0,0.0,0.0,13,9,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,11,7,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.38461538461538464,22,14,0.7142857142857143,0.5,0.588235294117647,0.4166666666666667,10,7,1.0,0.3333333333333333,0.5,0.3333333333333333,3,1,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.36363636363636365,9,6
boltz1x|8g68__1__1.A__1.C|1.C,kept_official,selected,8g68__1__1.A__1.C,1.C,22.831981658935547,False,28,17,0.0,0.0,0.0,0.0,28,17,0.0,0.0,0.0,0.0,13,9,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,11,7,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.38461538461538464,22,14,0.7142857142857143,0.5,0.588235294117647,0.4166666666666667,10,7,1.0,0.3333333333333333,0.5,0.3333333333333333,3,1,0.6666666666666666,0.4444444444444444,0.5333333333333333,0.36363636363636365,9,6
boltz1x|8g69__1__1.A__1.C|1.C,kept_official,official,8g69__1__1.A__1.C,1.C,21.499998092651367,False,26,15,0.0,0.0,0.0,0.0,26,15,0.0,0.0,0.0,0.0,12,9,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,10,5,0.7142857142857143,0.5,0.588235294117647,0.4166666666666667,20,14,0.625,0.5555555555555556,0.5882352941176471,0.4166666666666667,9,8,1.0,0.3333333333333333,0.5,0.3333333333333333,3,1,0.8,0.5,0.6153846153846154,0.4444444444444444,8,5
boltz1x|8g69__1__1.A__1.C|1.C,kept_official,selected,8g69__1__1.A__1.C,1.C,21.499998092651367,False,26,15,0.0,0.0,0.0,0.0,26,15,0.0,0.0,0.0,0.0,12,9,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,10,5,0.7142857142857143,0.5,0.588235294117647,0.4166666666666667,20,14,0.625,0.5555555555555556,0.5882352941176471,0.4166666666666667,9,8,1.0,0.3333333333333333,0.5,0.3333333333333333,3,1,0.8,0.5,0.6153846153846154,0.4444444444444444,8,5
boltz1x|8gyd__1__1.A_1.B__1.K|1.K,kept_official,official,8gyd__1__1.A_1.B__1.K,1.K,8.033315658569336,False,38,23,0.0,0.0,0.0,0.0,38,23,0.0,0.0,0.0,0.0,18,11,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,16,10,0.8181818181818182,0.42857142857142855,0.5625,0.391304347826087,21,11,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,9,5,0.0,0.0,0.0,0.0,4,2,1.0,0.5,0.6666666666666666,0.5,8,4
boltz1x|8gyd__1__1.A_1.B__1.K|1.K,kept_official,selected,8gyd__1__1.A_1.B__1.K,1.K,8.033315658569336,False,38,23,0.0,0.0,0.0,0.0,38,23,0.0,0.0,0.0,0.0,18,11,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,16,10,0.8181818181818182,0.42857142857142855,0.5625,0.391304347826087,21,11,1.0,0.5555555555555556,0.7142857142857143,0.5555555555555556,9,5,0.0,0.0,0.0,0.0,4,2,1.0,0.5,0.6666666666666666,0.5,8,4
boltz1x|8ho5__1__1.A__1.B|1.B,kept_official,official,8ho5__1__1.A__1.B,1.B,7.374516010284424,False,32,28,0.0,0.0,0.0,0.0,32,28,0.0,0.0,0.0,0.0,17,15,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,15,12,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.7368421052631579,15,18,0.8888888888888888,1.0,0.9411764705882353,0.8888888888888888,8,9,0.0,0.0,0.0,0.0,0,1,0.75,0.8571428571428571,0.7999999999999999,0.6666666666666666,7,8
boltz1x|8ho5__1__1.A__1.B|1.B,kept_official,selected,8ho5__1__1.A__1.B,1.B,7.374516010284424,False,32,28,0.0,0.0,0.0,0.0,32,28,0.0,0.0,0.0,0.0,17,15,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,15,12,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.7368421052631579,15,18,0.8888888888888888,1.0,0.9411764705882353,0.8888888888888888,8,9,0.0,0.0,0.0,0.0,0,1,0.75,0.8571428571428571,0.7999999999999999,0.6666666666666666,7,8
boltz1x|8ivs__1__1.A_1.B__1.C|1.C,kept_official,official,8ivs__1__1.A_1.B__1.C,1.C,5.0666117668151855,False,38,36,0.0,0.0,0.0,0.0,38,36,0.0,0.0,0.0,0.0,18,19,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,16,13,0.9166666666666666,0.88,0.8979591836734694,0.8148148148148148,25,24,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,11,12,1.0,1.0,1.0,1.0,4,4,1.0,0.8,0.888888888888889,0.8,10,8
boltz1x|8ivs__1__1.A_1.B__1.C|1.C,kept_official,selected,8ivs__1__1.A_1.B__1.C,1.C,5.0666117668151855,False,38,36,0.0,0.0,0.0,0.0,38,36,0.0,0.0,0.0,0.0,18,19,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,16,13,0.9166666666666666,0.88,0.8979591836734694,0.8148148148148148,25,24,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,11,12,1.0,1.0,1.0,1.0,4,4,1.0,0.8,0.888888888888889,0.8,10,8
boltz1x|8ivt__1__1.A_1.B__1.F|1.F,kept_official,official,8ivt__1__1.A_1.B__1.F,1.F,3.752620697021485,False,38,33,0.0,0.0,0.0,0.0,38,33,0.0,0.0,0.0,0.0,18,17,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,16,12,0.9130434782608695,0.8076923076923077,0.8571428571428572,0.75,26,23,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7692307692307693,12,11,1.0,1.0,1.0,1.0,4,4,0.875,0.7,0.7777777777777777,0.6363636363636364,10,8
boltz1x|8ivt__1__1.A_1.B__1.F|1.F,kept_official,selected,8ivt__1__1.A_1.B__1.F,1.F,3.752620697021485,False,38,33,0.0,0.0,0.0,0.0,38,33,0.0,0.0,0.0,0.0,18,17,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,16,12,0.9130434782608695,0.8076923076923077,0.8571428571428572,0.75,26,23,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.7692307692307693,12,11,1.0,1.0,1.0,1.0,4,4,0.875,0.7,0.7777777777777777,0.6363636363636364,10,8
boltz1x|8iw3__1__1.A_1.B__1.C|1.C,kept_official,official,8iw3__1__1.A_1.B__1.C,1.C,4.575507640838623,False,37,38,0.0,0.0,0.0,0.0,37,38,0.0,0.0,0.0,0.0,17,20,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,16,15,0.8695652173913043,0.8,0.8333333333333333,0.7142857142857143,25,23,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,11,12,1.0,0.5,0.6666666666666666,0.5,4,2,0.8888888888888888,0.8,0.8421052631578948,0.7272727272727273,10,9
boltz1x|8iw3__1__1.A_1.B__1.C|1.C,kept_official,selected,8iw3__1__1.A_1.B__1.C,1.C,4.575507640838623,False,37,38,0.0,0.0,0.0,0.0,37,38,0.0,0.0,0.0,0.0,17,20,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,16,15,0.8695652173913043,0.8,0.8333333333333333,0.7142857142857143,25,23,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.7692307692307693,11,12,1.0,0.5,0.6666666666666666,0.5,4,2,0.8888888888888888,0.8,0.8421052631578948,0.7272727272727273,10,9
boltz1x|8j7j__1__1.A_1.B__1.C|1.C,kept_official,official,8j7j__1__1.A_1.B__1.C,1.C,7.000323295593262,False,34,46,0.0,0.0,0.0,0.0,34,46,0.0,0.0,0.0,0.0,17,24,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,14,17,0.6333333333333333,0.9047619047619048,0.7450980392156863,0.59375,21,30,0.6923076923076923,0.9,0.7826086956521738,0.6428571428571429,10,13,0.6,1.0,0.7499999999999999,0.6,3,5,0.5833333333333334,0.875,0.7000000000000001,0.5384615384615384,8,12
