chai1_import_ok,chai_lab_import_ok,chai_lab_source_tree,chai_lab_version,dataset,device,gpu,gpu_blocker_d_state_boltz_predict_count,gpu_blocker_preview,input_fasta,ligand_file,ligand_heavy_atoms,ligand_smiles,method,mol_id,n_prediction_cif,n_protein_chains,n_score_npz,output_dir,prediction_cifs,protein_lengths,protein_pdb,runtime_sec,score_npz,status,tag,status_json,exception,exception_type,failure_class,rescue_recommendation
True,True,True,0.6.1,posebusters_benchmark,cuda:0,4,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/inputs/7S45_ACO_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7S45_ACO/7S45_ACO_ligand.sdf,51.0,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,chai1_gpu,7S45_ACO,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/pred.model_idx_4.cif,A:141,external/PoseBench/data/posebusters_benchmark_set/7S45_ACO/7S45_ACO_protein.pdb,100.094,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S45_ACO/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,1,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/inputs/7S9H_7PP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7S9H_7PP/7S9H_7PP_ligand.sdf,29.0,COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc32)c1C,chai1_gpu,7S9H_7PP,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/pred.model_idx_4.cif,A:209,external/PoseBench/data/posebusters_benchmark_set/7S9H_7PP/7S9H_7PP_protein.pdb,70.048,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7S9H_7PP/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,7,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/inputs/7SCW_GSP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SCW_GSP/7SCW_GSP_ligand.sdf,32.0,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(O)(O)=S)[C@@H](O)[C@H]2O)c(=O)[nH]1,chai1_gpu,7SCW_GSP,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/pred.model_idx_4.cif,A:171;B:86,external/PoseBench/data/posebusters_benchmark_set/7SCW_GSP/7SCW_GSP_protein.pdb,90.404,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SCW_GSP/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,3,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/inputs/7SDD_4IP_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SDD_4IP/7SDD_4IP_ligand.sdf,28.0,O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1O,chai1_gpu,7SDD_4IP,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/pred.model_idx_4.cif,A:288,external/PoseBench/data/posebusters_benchmark_set/7SDD_4IP/7SDD_4IP_protein.pdb,86.363,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SDD_4IP/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,2,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/inputs/7SED_8VD_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SED_8VD/7SED_8VD_ligand.sdf,17.0,FC(F)(F)c1cc(NC2CCNCC2)ncn1,chai1_gpu,7SED_8VD,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/pred.model_idx_4.cif,A:227,external/PoseBench/data/posebusters_benchmark_set/7SED_8VD/7SED_8VD_protein.pdb,67.341,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SED_8VD/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,0,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/inputs/7SFO_98L_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SFO_98L/7SFO_98L_ligand.sdf,25.0,Oc1cccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)c1,chai1_gpu,7SFO_98L,5.0,4.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/pred.model_idx_4.cif,A:220;B:229;C:7;D:10,external/PoseBench/data/posebusters_benchmark_set/7SFO_98L/7SFO_98L_protein.pdb,129.387,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SFO_98L/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,5,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/inputs/7SGV_L30_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SGV_L30/7SGV_L30_ligand.sdf,19.0,O=C(Nc1cccc2ccccc12)c1cccnc1,chai1_gpu,7SGV_L30,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/pred.model_idx_4.cif,A:308,external/PoseBench/data/posebusters_benchmark_set/7SGV_L30/7SGV_L30_protein.pdb,144.188,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SGV_L30/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,6,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/inputs/7SIU_9ID_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SIU_9ID/7SIU_9ID_ligand.sdf,31.0,Cn1cc(Nc2ncc(C3=CCC[C@@H](NC(=O)c4ccccc4)C3)nc2C(N)=O)cn1,chai1_gpu,7SIU_9ID,5.0,2.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/pred.model_idx_4.cif,A:295;B:284,external/PoseBench/data/posebusters_benchmark_set/7SIU_9ID/7SIU_9ID_protein.pdb,185.01,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SIU_9ID/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,4,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/inputs/7SNE_9XR_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SNE_9XR/7SNE_9XR_ligand.sdf,45.0,NC(=O)c1cccc(N[C@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,chai1_gpu,7SNE_9XR,5.0,4.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/pred.model_idx_4.cif,A:180;B:181;C:180;D:181,external/PoseBench/data/posebusters_benchmark_set/7SNE_9XR/7SNE_9XR_protein.pdb,335.35,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SNE_9XR/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,cuda:0,1,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/inputs/7SSM_B7L_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SSM_B7L/7SSM_B7L_ligand.sdf,25.0,O=C(O)c1cccc2cc(CNC(=O)c3cnn4cccnc34)oc12,chai1_gpu,7SSM_B7L,5.0,1.0,5.0,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/pred.model_idx_4.cif,A:169,external/PoseBench/data/posebusters_benchmark_set/7SSM_B7L/7SSM_B7L_protein.pdb,67.539,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/scores.model_idx_0.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/scores.model_idx_1.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/scores.model_idx_2.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/scores.model_idx_3.npz;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/predictions/scores.model_idx_4.npz,ok,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SSM_B7L/default_s5_t200/run_status.json,,,ok,manual_inspection
True,True,True,0.6.1,posebusters_benchmark,,7,0.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SUC_COM/default_s5_t200/inputs/7SUC_COM_chai.fasta,external/PoseBench/data/posebusters_benchmark_set/7SUC_COM/7SUC_COM_ligand.sdf,7.0,O=S(=O)(O)CCS,chai1_gpu,7SUC_COM,,6.0,,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SUC_COM/default_s5_t200,,A:542;B:442;C:246;a:542;b:442;c:246,external/PoseBench/data/posebusters_benchmark_set/7SUC_COM/7SUC_COM_protein.pdb,9.979,,exception,default_s5_t200,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7SUC_COM/default_s5_t200/run_status.json,Too many tokens in input: 2467 > 2048. Please limit the length of the input sequence.,UnsupportedInputError,too_many_tokens,document_chai_token_limit_or_run_separate_pocket_crop_sensitivity
