dataset,mol_id,gpu,pid,log_path,tag,command,start_time
posebusters_benchmark,7N7B_T3F,3,2023746,logs/boltz_full_r1_s20_posebusters_benchmark_7N7B_T3F.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7N7B_T3F --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258028.8737397
dockgen,6jls_1_FMN_6,5,2023747,logs/boltz_full_r1_s20_dockgen_6jls_1_FMN_6.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6jls_1_FMN_6 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258028.8758247
posebusters_benchmark,7N7H_CTP,2,2024636,logs/boltz_full_r1_s20_posebusters_benchmark_7N7H_CTP.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7N7H_CTP --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258049.1382442
dockgen,6n19_2_K8V_0,1,2024857,logs/boltz_full_r1_s20_dockgen_6n19_2_K8V_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6n19_2_K8V_0 --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258059.2684596
posebusters_benchmark,7NA4_1I9,4,2024858,logs/boltz_full_r1_s20_posebusters_benchmark_7NA4_1I9.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NA4_1I9 --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258059.2700994
dockgen,6nco_1_KQP_0,7,2024859,logs/boltz_full_r1_s20_dockgen_6nco_1_KQP_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6nco_1_KQP_0 --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258059.2719038
posebusters_benchmark,7NB4_U6Q,7,2025564,logs/boltz_full_r1_s20_posebusters_benchmark_7NB4_U6Q.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NB4_U6Q --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258069.4044302
dockgen,6npp_1_KWG_0,5,2026235,logs/boltz_full_r1_s20_dockgen_6npp_1_KWG_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6npp_1_KWG_0 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258079.536525
posebusters_benchmark,7NF0_BYN,3,2026656,logs/boltz_full_r1_s20_posebusters_benchmark_7NF0_BYN.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NF0_BYN --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258089.6672328
dockgen,6o6y_1_ACK_0,2,2027069,logs/boltz_full_r1_s20_dockgen_6o6y_1_ACK_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6o6y_1_ACK_0 --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258099.8095996
posebusters_benchmark,7NF3_4LU,4,2027705,logs/boltz_full_r1_s20_posebusters_benchmark_7NF3_4LU.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NF3_4LU --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258120.088292
dockgen,6o70_1_ACK_1,1,2027908,logs/boltz_full_r1_s20_dockgen_6o70_1_ACK_1.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6o70_1_ACK_1 --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258130.21998
posebusters_benchmark,7NFB_GEN,7,2027909,logs/boltz_full_r1_s20_posebusters_benchmark_7NFB_GEN.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NFB_GEN --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258130.2215836
dockgen,6pa2_1_ASP_2,5,2029644,logs/boltz_full_r1_s20_dockgen_6pa2_1_ASP_2.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6pa2_1_ASP_2 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258140.3552887
posebusters_benchmark,7NGW_UAW,4,2030607,logs/boltz_full_r1_s20_posebusters_benchmark_7NGW_UAW.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NGW_UAW --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258191.0434825
dockgen,6pa6_2_ASN_0,7,2030844,logs/boltz_full_r1_s20_dockgen_6pa6_2_ASN_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6pa6_2_ASN_0 --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258201.1732912
posebusters_benchmark,7NLK_UHK,2,2031280,logs/boltz_full_r1_s20_posebusters_benchmark_7NLK_UHK.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NLK_UHK --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258211.303212
dockgen,6paa_1_ASP_2,5,2031281,logs/boltz_full_r1_s20_dockgen_6paa_1_ASP_2.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6paa_1_ASP_2 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258211.3048065
posebusters_benchmark,7NLV_UJE,1,2032482,logs/boltz_full_r1_s20_posebusters_benchmark_7NLV_UJE.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NLV_UJE --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258241.6937857
dockgen,6qkr_1_FAD_0,3,2032483,logs/boltz_full_r1_s20_dockgen_6qkr_1_FAD_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6qkr_1_FAD_0 --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258241.6947658
posebusters_benchmark,7NML_I7B,4,2032484,logs/boltz_full_r1_s20_posebusters_benchmark_7NML_I7B.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NML_I7B --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258241.6961393
dockgen,6rms_1_AMP_1,7,2033961,logs/boltz_full_r1_s20_dockgen_6rms_1_AMP_1.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6rms_1_AMP_1 --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258272.0956178
posebusters_benchmark,7NP6_UK8,2,2034260,logs/boltz_full_r1_s20_posebusters_benchmark_7NP6_UK8.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NP6_UK8 --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258282.2373984
dockgen,6ryz_1_SAM_2,5,2034261,logs/boltz_full_r1_s20_dockgen_6ryz_1_SAM_2.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6ryz_1_SAM_2 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258282.2429044
posebusters_benchmark,7NPL_UKZ,4,2035585,logs/boltz_full_r1_s20_posebusters_benchmark_7NPL_UKZ.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NPL_UKZ --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258312.655574
dockgen,6rz2_1_5CD_2,1,2035896,logs/boltz_full_r1_s20_dockgen_6rz2_1_5CD_2.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6rz2_1_5CD_2 --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258322.7888477
posebusters_benchmark,7NR6_UO8,2,2038218,logs/boltz_full_r1_s20_posebusters_benchmark_7NR6_UO8.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NR6_UO8 --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258343.054146
dockgen,6tvg_1_AP2_1,3,2038219,logs/boltz_full_r1_s20_dockgen_6tvg_1_AP2_1.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6tvg_1_AP2_1 --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258343.0555148
posebusters_benchmark,7NR8_UOE,7,2038220,logs/boltz_full_r1_s20_posebusters_benchmark_7NR8_UOE.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NR8_UOE --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258343.0570586
dockgen,6uqy_2_AT3_0,5,2039920,logs/boltz_full_r1_s20_dockgen_6uqy_2_AT3_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6uqy_2_AT3_0 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258353.1917186
posebusters_benchmark,7NSW_HC4,4,2041300,logs/boltz_full_r1_s20_posebusters_benchmark_7NSW_HC4.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NSW_HC4 --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258363.3370717
dockgen,6ur1_2_AT3_0,1,2043091,logs/boltz_full_r1_s20_dockgen_6ur1_2_AT3_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6ur1_2_AT3_0 --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258383.612139
posebusters_benchmark,7NTG_F6R,2,2045463,logs/boltz_full_r1_s20_posebusters_benchmark_7NTG_F6R.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NTG_F6R --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258434.3684216
dockgen,6v2a_1_ASN_3,3,2046266,logs/boltz_full_r1_s20_dockgen_6v2a_1_ASN_3.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6v2a_1_ASN_3 --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258444.501122
posebusters_benchmark,7NU0_DCL,5,2046268,logs/boltz_full_r1_s20_posebusters_benchmark_7NU0_DCL.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NU0_DCL --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258444.5023541
dockgen,6wyz_1_DGL_1,7,2046269,logs/boltz_full_r1_s20_dockgen_6wyz_1_DGL_1.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6wyz_1_DGL_1 --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258444.504021
posebusters_benchmark,7NUT_GLP,1,2047731,logs/boltz_full_r1_s20_posebusters_benchmark_7NUT_GLP.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NUT_GLP --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258454.6392462
dockgen,6xb3_3_9BG_1,4,2049275,logs/boltz_full_r1_s20_dockgen_6xb3_3_9BG_1.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6xb3_3_9BG_1 --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258464.7734876
posebusters_benchmark,7NXO_UU8,2,2051624,logs/boltz_full_r1_s20_posebusters_benchmark_7NXO_UU8.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7NXO_UU8 --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258505.3941894
dockgen,6xug_1_O1Q_0,4,2054303,logs/boltz_full_r1_s20_dockgen_6xug_1_O1Q_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6xug_1_O1Q_0 --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258545.9578323
posebusters_benchmark,7O0N_CDP,3,2055020,logs/boltz_full_r1_s20_posebusters_benchmark_7O0N_CDP.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7O0N_CDP --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258556.09105
dockgen,6yao_1_OJ2_0,7,2055021,logs/boltz_full_r1_s20_dockgen_6yao_1_OJ2_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6yao_1_OJ2_0 --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258556.0928488
posebusters_benchmark,7O1T_5X8,1,2057270,logs/boltz_full_r1_s20_posebusters_benchmark_7O1T_5X8.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7O1T_5X8 --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258576.3666654
dockgen,6yap_1_OHZ_0,2,2058168,logs/boltz_full_r1_s20_dockgen_6yap_1_OHZ_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6yap_1_OHZ_0 --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258586.5012686
posebusters_benchmark,7OCB_V88,5,2058169,logs/boltz_full_r1_s20_posebusters_benchmark_7OCB_V88.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OCB_V88 --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258586.5028603
dockgen,6yaq_1_OHZ_0,4,2060452,logs/boltz_full_r1_s20_dockgen_6yaq_1_OHZ_0.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset dockgen --case-id 6yaq_1_OHZ_0 --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258606.77608
posebusters_benchmark,7ODX_DGP,3,2061338,logs/boltz_full_r1_s20_posebusters_benchmark_7ODX_DGP.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7ODX_DGP --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258616.9098465
posebusters_benchmark,7ODY_DGI,7,2061340,logs/boltz_full_r1_s20_posebusters_benchmark_7ODY_DGI.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7ODY_DGI --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258616.9108577
posebusters_benchmark,7OEO_V9Z,1,2063651,logs/boltz_full_r1_s20_posebusters_benchmark_7OEO_V9Z.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OEO_V9Z --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258637.1847131
posebusters_benchmark,7OFF_VCB,5,2063652,logs/boltz_full_r1_s20_posebusters_benchmark_7OFF_VCB.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OFF_VCB --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258637.1857855
posebusters_benchmark,7OFK_VCH,2,2064738,logs/boltz_full_r1_s20_posebusters_benchmark_7OFK_VCH.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OFK_VCH --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258647.3406405
posebusters_benchmark,7OKC_VFE,4,2066547,logs/boltz_full_r1_s20_posebusters_benchmark_7OKC_VFE.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OKC_VFE --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258667.6234803
posebusters_benchmark,7OKF_VH5,3,2068246,logs/boltz_full_r1_s20_posebusters_benchmark_7OKF_VH5.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OKF_VH5 --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258687.8965287
posebusters_benchmark,7OLI_8HG,7,2068247,logs/boltz_full_r1_s20_posebusters_benchmark_7OLI_8HG.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OLI_8HG --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258687.8977861
posebusters_benchmark,7OLT_58J,1,2069337,logs/boltz_full_r1_s20_posebusters_benchmark_7OLT_58J.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OLT_58J --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258698.0298107
posebusters_benchmark,7OMJ_GCP,5,2069338,logs/boltz_full_r1_s20_posebusters_benchmark_7OMJ_GCP.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OMJ_GCP --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258698.0310252
posebusters_benchmark,7OMX_CNA,2,2070814,logs/boltz_full_r1_s20_posebusters_benchmark_7OMX_CNA.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OMX_CNA --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258708.1648662
posebusters_benchmark,7OP9_06K,4,2072078,logs/boltz_full_r1_s20_posebusters_benchmark_7OP9_06K.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OP9_06K --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258718.2978778
posebusters_benchmark,7OPG_06N,3,2074465,logs/boltz_full_r1_s20_posebusters_benchmark_7OPG_06N.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OPG_06N --gpu 3 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258758.8723629
posebusters_benchmark,7ORW_7WA,7,2075130,logs/boltz_full_r1_s20_posebusters_benchmark_7ORW_7WA.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7ORW_7WA --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258769.0015593
posebusters_benchmark,7OSO_0V1,1,2076274,logs/boltz_full_r1_s20_posebusters_benchmark_7OSO_0V1.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OSO_0V1 --gpu 1 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258779.1349442
posebusters_benchmark,7OU8_1XI,2,2076275,logs/boltz_full_r1_s20_posebusters_benchmark_7OU8_1XI.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OU8_1XI --gpu 2 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258779.136721
posebusters_benchmark,7OZ9_NGK,5,2076276,logs/boltz_full_r1_s20_posebusters_benchmark_7OZ9_NGK.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OZ9_NGK --gpu 5 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258779.138157
posebusters_benchmark,7OZC_G6S,4,2077801,logs/boltz_full_r1_s20_posebusters_benchmark_7OZC_G6S.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7OZC_G6S --gpu 4 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258789.2697437
posebusters_benchmark,7P1F_KFN,7,2080801,logs/boltz_full_r1_s20_posebusters_benchmark_7P1F_KFN.log,full_r1_s20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7P1F_KFN --gpu 7 --model boltz1 --tag full_r1_s20 --recycling-steps 1 --sampling-steps 20 --diffusion-samples 1 --timeout 7200,1779258829.896768
