dataset,gpu,ligand_file,method,mol_id,n_predictions,oracle_confidence,oracle_prediction_sdf,oracle_rank,oracle_rmsd,oracle_success_2a,output_dir,protein_pdb,returncode,runtime_sec,samples,status,steps,tag,top_confidence,top_prediction_sdf,top_rank,top_rmsd,top_success_2a,status_json,stderr_tail,stdout_tail,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ/7L00_XCJ_ligand.sdf,diffdock_l_gpu,7L00_XCJ,10,-2.16,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L00_XCJ/default_s10_t20/predictions/7L00_XCJ/rank3_confidence-2.16.sdf,3.0,48.671536002849415,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L00_XCJ/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7L00_XCJ/7L00_XCJ_protein.pdb,0,53.972,10,ok,20,default_s10_t20,-1.82,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L00_XCJ/default_s10_t20/predictions/7L00_XCJ/rank1_confidence-1.82.sdf,1.0,50.393440700345714,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L00_XCJ/default_s10_t20/run_status.json,,,ok,9.270261912477226,8.24038503685086,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7L03_F9F/7L03_F9F_ligand.sdf,diffdock_l_gpu,7L03_F9F,10,0.25,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L03_F9F/default_s10_t20/predictions/7L03_F9F/rank2_confidence0.25.sdf,2.0,0.4422833275381093,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L03_F9F/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7L03_F9F/7L03_F9F_protein.pdb,0,47.498,10,ok,20,default_s10_t20,0.25,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L03_F9F/default_s10_t20/predictions/7L03_F9F/rank1_confidence0.25.sdf,1.0,0.36392448205137784,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L03_F9F/default_s10_t20/run_status.json,,,ok,4.935348394260255,4.874324228220583,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG/7L5F_XNG_ligand.sdf,diffdock_l_gpu,7L5F_XNG,10,-3.37,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L5F_XNG/default_s10_t20/predictions/7L5F_XNG/rank4_confidence-3.37.sdf,4.0,3.3793179757328415,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L5F_XNG/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7L5F_XNG/7L5F_XNG_protein.pdb,0,39.861,10,ok,20,default_s10_t20,-2.04,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L5F_XNG/default_s10_t20/predictions/7L5F_XNG/rank1_confidence-2.04.sdf,1.0,3.1533858504259613,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L5F_XNG/default_s10_t20/run_status.json,,,ok,7.053034528169812,6.644243318676536,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF/7L6D_BMF_ligand.sdf,diffdock_l_gpu,7L6D_BMF,10,0.02,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L6D_BMF/default_s10_t20/predictions/7L6D_BMF/rank9_confidence0.02.sdf,9.0,0.4626932167831542,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L6D_BMF/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7L6D_BMF/7L6D_BMF_protein.pdb,0,38.412,10,ok,20,default_s10_t20,0.23,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L6D_BMF/default_s10_t20/predictions/7L6D_BMF/rank1_confidence0.23.sdf,1.0,0.5572473405691847,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L6D_BMF/default_s10_t20/run_status.json,,,ok,6.139601028219528,6.123961801224526,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1/7L7C_XQ1_ligand.sdf,diffdock_l_gpu,7L7C_XQ1,10,-0.63,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L7C_XQ1/default_s10_t20/predictions/7L7C_XQ1/rank2_confidence-0.63.sdf,2.0,1.9359137927235148,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L7C_XQ1/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7L7C_XQ1/7L7C_XQ1_protein.pdb,0,45.743,10,ok,20,default_s10_t20,-0.58,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L7C_XQ1/default_s10_t20/predictions/7L7C_XQ1/rank1_confidence-0.58.sdf,1.0,1.8185676490814728,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L7C_XQ1/default_s10_t20/run_status.json,,,ok,5.538502659951128,5.340498376065843,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4/7L81_UD4_ligand.sdf,diffdock_l_gpu,7L81_UD4,10,-2.24,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L81_UD4/default_s10_t20/predictions/7L81_UD4/rank8_confidence-2.24.sdf,8.0,6.569305470760047,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L81_UD4/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7L81_UD4/7L81_UD4_protein.pdb,0,42.157,10,ok,20,default_s10_t20,-1.69,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L81_UD4/default_s10_t20/predictions/7L81_UD4/rank1_confidence-1.69.sdf,1.0,1.9871015252319006,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7L81_UD4/default_s10_t20/run_status.json,,,ok,12.321167596756746,7.32528705562918,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS/7LB3_XXS_ligand.sdf,diffdock_l_gpu,7LB3_XXS,10,-2.06,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LB3_XXS/default_s10_t20/predictions/7LB3_XXS/rank4_confidence-2.06.sdf,4.0,5.8152055253803185,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LB3_XXS/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LB3_XXS/7LB3_XXS_protein.pdb,0,35.229,10,ok,20,default_s10_t20,-1.66,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LB3_XXS/default_s10_t20/predictions/7LB3_XXS/rank1_confidence-1.66.sdf,1.0,5.679564641796484,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LB3_XXS/default_s10_t20/run_status.json,,,ok,6.0529041134728505,5.391434167205452,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA/7LCU_XTA_ligand.sdf,diffdock_l_gpu,7LCU_XTA,10,-2.07,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LCU_XTA/default_s10_t20/predictions/7LCU_XTA/rank6_confidence-2.07.sdf,6.0,11.59879982020686,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LCU_XTA/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LCU_XTA/7LCU_XTA_protein.pdb,0,56.068,10,ok,20,default_s10_t20,-1.61,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LCU_XTA/default_s10_t20/predictions/7LCU_XTA/rank1_confidence-1.61.sdf,1.0,12.016706953984887,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LCU_XTA/default_s10_t20/run_status.json,,,ok,8.57816862589906,7.801593565025425,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO/7LEV_0JO_ligand.sdf,diffdock_l_gpu,7LEV_0JO,10,-0.55,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LEV_0JO/default_s10_t20/predictions/7LEV_0JO/rank2_confidence-0.55.sdf,2.0,33.770942191609755,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LEV_0JO/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LEV_0JO/7LEV_0JO_protein.pdb,0,50.9,10,ok,20,default_s10_t20,0.27,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LEV_0JO/default_s10_t20/predictions/7LEV_0JO/rank1_confidence0.27.sdf,1.0,0.673685994044279,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LEV_0JO/default_s10_t20/run_status.json,,,ok,4.940798537734177,2.5019046078271385,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_ligand.sdf,diffdock_l_gpu,7LJN_GTP,10,-3.09,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LJN_GTP/default_s10_t20/predictions/7LJN_GTP/rank8_confidence-3.09.sdf,8.0,44.5982601364567,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LJN_GTP/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LJN_GTP/7LJN_GTP_protein.pdb,0,63.52,10,ok,20,default_s10_t20,-2.21,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LJN_GTP/default_s10_t20/predictions/7LJN_GTP/rank1_confidence-2.21.sdf,1.0,4.671371246988136,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LJN_GTP/default_s10_t20/run_status.json,,,ok,8.217842364331405,3.3472013496352453,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO/7LMO_NYO_ligand.sdf,diffdock_l_gpu,7LMO_NYO,10,-3.52,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LMO_NYO/default_s10_t20/predictions/7LMO_NYO/rank9_confidence-3.52.sdf,9.0,14.61122752877278,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LMO_NYO/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LMO_NYO/7LMO_NYO_protein.pdb,0,49.476,10,ok,20,default_s10_t20,-1.68,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LMO_NYO/default_s10_t20/predictions/7LMO_NYO/rank1_confidence-1.68.sdf,1.0,10.986756672922178,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LMO_NYO/default_s10_t20/run_status.json,,,subprocess_error:mk_prepare_receptor.py,,,,
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84/7LOE_Y84_ligand.sdf,diffdock_l_gpu,7LOE_Y84,10,0.04,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOE_Y84/default_s10_t20/predictions/7LOE_Y84/rank3_confidence0.04.sdf,3.0,2.5450167988372168,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOE_Y84/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LOE_Y84/7LOE_Y84_protein.pdb,0,42.562,10,ok,20,default_s10_t20,0.21,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOE_Y84/default_s10_t20/predictions/7LOE_Y84/rank1_confidence0.21.sdf,1.0,2.546772063898641,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOE_Y84/default_s10_t20/run_status.json,,,ok,0.7636316341844889,0.7636316341844889,True,True
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_ligand.sdf,diffdock_l_gpu,7LOU_IFM,10,-1.26,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOU_IFM/default_s10_t20/predictions/7LOU_IFM/rank7_confidence-1.26.sdf,7.0,40.61984843428149,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOU_IFM/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LOU_IFM/7LOU_IFM_protein.pdb,0,42.037,10,ok,20,default_s10_t20,-0.34,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOU_IFM/default_s10_t20/predictions/7LOU_IFM/rank1_confidence-0.34.sdf,1.0,9.326158088730857,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LOU_IFM/default_s10_t20/run_status.json,,,ok,2.695707606547861,2.695707606547861,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ/7LT0_ONJ_ligand.sdf,diffdock_l_gpu,7LT0_ONJ,10,0.11,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LT0_ONJ/default_s10_t20/predictions/7LT0_ONJ/rank4_confidence0.11.sdf,4.0,0.6177530640540346,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LT0_ONJ/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LT0_ONJ/7LT0_ONJ_protein.pdb,0,40.63,10,ok,20,default_s10_t20,0.19,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LT0_ONJ/default_s10_t20/predictions/7LT0_ONJ/rank1_confidence0.19.sdf,1.0,0.6248909012927926,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LT0_ONJ/default_s10_t20/run_status.json,,,ok,6.248176566599843,2.4775223510596227,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY/7LZD_YHY_ligand.sdf,diffdock_l_gpu,7LZD_YHY,10,-1.24,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZD_YHY/default_s10_t20/predictions/7LZD_YHY/rank2_confidence-1.24.sdf,2.0,2.7347472073175307,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZD_YHY/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LZD_YHY/7LZD_YHY_protein.pdb,0,46.134,10,ok,20,default_s10_t20,-1.08,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZD_YHY/default_s10_t20/predictions/7LZD_YHY/rank1_confidence-1.08.sdf,1.0,2.6027923624578597,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZD_YHY/default_s10_t20/run_status.json,,,ok,4.487718070774792,4.487718070774792,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7LZQ_YJV/7LZQ_YJV_ligand.sdf,diffdock_l_gpu,7LZQ_YJV,10,-2.53,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZQ_YJV/default_s10_t20/predictions/7LZQ_YJV/rank8_confidence-2.53.sdf,8.0,2.5385412093992454,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZQ_YJV/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7LZQ_YJV/7LZQ_YJV_protein.pdb,0,34.239,10,ok,20,default_s10_t20,-0.91,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZQ_YJV/default_s10_t20/predictions/7LZQ_YJV/rank1_confidence-0.91.sdf,1.0,26.02728533052992,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7LZQ_YJV/default_s10_t20/run_status.json,,,ok,6.878013977357655,5.539244525121717,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_ligand.sdf,diffdock_l_gpu,7M31_TDR,0,,,,,,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M31_TDR/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_protein.pdb,0,25.67,10,failed_no_predictions,20,default_s10_t20,,,,,,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M31_TDR/default_s10_t20/run_status.json,"
0it [00:00, ?it/s][2026-May-18 03:46:58 CST] WARNING -The test dataset did not contain 7M31_TDR for <REMOTE_PROJECT_ROOT>/external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_ligand.sdf and <REMOTE_PROJECT_ROOT>/external/PoseBench/data/posebusters_benchmark_set/7M31_TDR/7M31_TDR_protein.pdb. We are skipping this complex.

1it [00:01,  1.60s/it]
1it [00:01,  1.60s/it]
[2026-May-18 03:46:58 CST] WARNING -
    Failed for 0 / 1 complexes.
    Skipped 1 / 1 complexes.

","Generating ESM language model embeddings
Processing 1 of 2 batches (4 sequences)
Processing 2 of 2 batches (1 sequences)
Skipping 7M31_TDR because of the error:
The receptor is too large 4047
",ok,6.839424602178818,0.4981509142150952,False,True
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7M3H_YPV/7M3H_YPV_ligand.sdf,diffdock_l_gpu,7M3H_YPV,10,-2.28,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M3H_YPV/default_s10_t20/predictions/7M3H_YPV/rank5_confidence-2.28.sdf,5.0,34.43577416668844,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M3H_YPV/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7M3H_YPV/7M3H_YPV_protein.pdb,0,55.823,10,ok,20,default_s10_t20,-0.85,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M3H_YPV/default_s10_t20/predictions/7M3H_YPV/rank1_confidence-0.85.sdf,1.0,34.187733087358986,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M3H_YPV/default_s10_t20/run_status.json,,,ok,5.990727213090801,5.961349088782952,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7M41_YQG/7M41_YQG_ligand.sdf,diffdock_l_gpu,7M41_YQG,10,-2.67,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M41_YQG/default_s10_t20/predictions/7M41_YQG/rank7_confidence-2.67.sdf,7.0,28.614577587224883,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M41_YQG/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7M41_YQG/7M41_YQG_protein.pdb,0,37.63,10,ok,20,default_s10_t20,-1.94,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M41_YQG/default_s10_t20/predictions/7M41_YQG/rank1_confidence-1.94.sdf,1.0,30.385130151116886,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M41_YQG/default_s10_t20/run_status.json,,,ok,7.095753507820716,7.095753507820716,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7M6K_YRJ/7M6K_YRJ_ligand.sdf,diffdock_l_gpu,7M6K_YRJ,10,-1.55,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M6K_YRJ/default_s10_t20/predictions/7M6K_YRJ/rank3_confidence-1.55.sdf,3.0,33.61662553758996,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M6K_YRJ/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7M6K_YRJ/7M6K_YRJ_protein.pdb,0,52.056,10,ok,20,default_s10_t20,-0.96,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M6K_YRJ/default_s10_t20/predictions/7M6K_YRJ/rank1_confidence-0.96.sdf,1.0,33.2349914535186,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7M6K_YRJ/default_s10_t20/run_status.json,,,ok,5.401033529040362,5.401033529040362,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7MAE_XUS/7MAE_XUS_ligand.sdf,diffdock_l_gpu,7MAE_XUS,10,-0.41,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MAE_XUS/default_s10_t20/predictions/7MAE_XUS/rank2_confidence-0.41.sdf,2.0,0.7511737564964444,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MAE_XUS/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MAE_XUS/7MAE_XUS_protein.pdb,0,44.203,10,ok,20,default_s10_t20,-0.35,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MAE_XUS/default_s10_t20/predictions/7MAE_XUS/rank1_confidence-0.35.sdf,1.0,0.7211546035663209,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MAE_XUS/default_s10_t20/run_status.json,,,ok,7.536386171807562,7.536386171807562,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7MEU_MGP/7MEU_MGP_ligand.sdf,diffdock_l_gpu,7MEU_MGP,10,-0.7,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MEU_MGP/default_s10_t20/predictions/7MEU_MGP/rank4_confidence-0.70.sdf,4.0,0.9867401813317146,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MEU_MGP/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MEU_MGP/7MEU_MGP_protein.pdb,0,39.496,10,ok,20,default_s10_t20,-0.6,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MEU_MGP/default_s10_t20/predictions/7MEU_MGP/rank1_confidence-0.60.sdf,1.0,0.8784896120528963,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MEU_MGP/default_s10_t20/run_status.json,,,ok,4.103066853715719,4.103066853715719,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7MFP_Z7P/7MFP_Z7P_ligand.sdf,diffdock_l_gpu,7MFP_Z7P,10,-2.0,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MFP_Z7P/default_s10_t20/predictions/7MFP_Z7P/rank8_confidence-2.00.sdf,8.0,31.41529294768712,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MFP_Z7P/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MFP_Z7P/7MFP_Z7P_protein.pdb,0,81.179,10,ok,20,default_s10_t20,-1.72,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MFP_Z7P/default_s10_t20/predictions/7MFP_Z7P/rank1_confidence-1.72.sdf,1.0,31.215677898017844,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MFP_Z7P/default_s10_t20/run_status.json,,,ok,7.035722018385888,5.2752710584386096,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7MGT_ZD4/7MGT_ZD4_ligand.sdf,diffdock_l_gpu,7MGT_ZD4,10,-2.61,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGT_ZD4/default_s10_t20/predictions/7MGT_ZD4/rank7_confidence-2.61.sdf,7.0,9.069649940578902,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGT_ZD4/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MGT_ZD4/7MGT_ZD4_protein.pdb,0,44.665,10,ok,20,default_s10_t20,-1.33,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGT_ZD4/default_s10_t20/predictions/7MGT_ZD4/rank1_confidence-1.33.sdf,1.0,9.974798216219,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGT_ZD4/default_s10_t20/run_status.json,,,ok,5.183573498493652,5.183573498493652,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7MGY_ZD1/7MGY_ZD1_ligand.sdf,diffdock_l_gpu,7MGY_ZD1,10,-0.08,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGY_ZD1/default_s10_t20/predictions/7MGY_ZD1/rank8_confidence-0.08.sdf,8.0,1.2256310028786714,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGY_ZD1/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MGY_ZD1/7MGY_ZD1_protein.pdb,0,56.88,10,ok,20,default_s10_t20,0.15,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGY_ZD1/default_s10_t20/predictions/7MGY_ZD1/rank1_confidence0.15.sdf,1.0,72.36558606640855,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MGY_ZD1/default_s10_t20/run_status.json,,,ok,5.140015441526459,4.759749463629544,False,False
posebusters_benchmark,0,external/PoseBench/data/posebusters_benchmark_set/7MMH_ZJY/7MMH_ZJY_ligand.sdf,diffdock_l_gpu,7MMH_ZJY,10,0.04,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MMH_ZJY/default_s10_t20/predictions/7MMH_ZJY/rank5_confidence0.04.sdf,5.0,1.454182552670478,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MMH_ZJY/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MMH_ZJY/7MMH_ZJY_protein.pdb,0,48.522,10,ok,20,default_s10_t20,0.15,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MMH_ZJY/default_s10_t20/predictions/7MMH_ZJY/rank1_confidence0.15.sdf,1.0,1.587454043208258,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MMH_ZJY/default_s10_t20/run_status.json,,,ok,8.424814438062684,7.943056493324239,False,False
posebusters_benchmark,3,external/PoseBench/data/posebusters_benchmark_set/7MOI_HPS/7MOI_HPS_ligand.sdf,diffdock_l_gpu,7MOI_HPS,10,-1.3,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MOI_HPS/default_s10_t20/predictions/7MOI_HPS/rank4_confidence-1.30.sdf,4.0,3.567431230910097,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MOI_HPS/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MOI_HPS/7MOI_HPS_protein.pdb,0,38.111,10,ok,20,default_s10_t20,0.21,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MOI_HPS/default_s10_t20/predictions/7MOI_HPS/rank1_confidence0.21.sdf,1.0,30.78864024516776,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MOI_HPS/default_s10_t20/run_status.json,,,ok,3.6922794880915792,3.6922794880915792,False,False
posebusters_benchmark,6,external/PoseBench/data/posebusters_benchmark_set/7MRH_ZMJ/7MRH_ZMJ_ligand.sdf,diffdock_l_gpu,7MRH_ZMJ,10,0.54,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MRH_ZMJ/default_s10_t20/predictions/7MRH_ZMJ/rank6_confidence0.54.sdf,6.0,0.29496127288171214,True,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MRH_ZMJ/default_s10_t20,external/PoseBench/data/posebusters_benchmark_set/7MRH_ZMJ/7MRH_ZMJ_protein.pdb,0,38.406,10,ok,20,default_s10_t20,0.79,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MRH_ZMJ/default_s10_t20/predictions/7MRH_ZMJ/rank1_confidence0.79.sdf,1.0,30.053110319531267,False,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7MRH_ZMJ/default_s10_t20/run_status.json,,,ok,4.419976003894139,4.055729573701876,False,False
