dataset,mol_id,pdb_id,method,priority,role,state,gpu_required,protein_pdb,ligand_file,case_dir,output_dir,command_template
posebusters_benchmark,7QE4_NGA,7qe4,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QE4_NGA,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QE4_NGA
posebusters_benchmark,7QE4_NGA,7qe4,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QE4_NGA,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QE4_NGA
posebusters_benchmark,7QE4_NGA,7qe4,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QE4_NGA,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QE4_NGA
posebusters_benchmark,7QE4_NGA,7qe4,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA/7QE4_NGA_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QE4_NGA,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QE4_NGA,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QE4_NGA
posebusters_benchmark,7QF4_RBF,7qf4,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QF4_RBF,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QF4_RBF
posebusters_benchmark,7QF4_RBF,7qf4,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QF4_RBF,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QF4_RBF
posebusters_benchmark,7QF4_RBF,7qf4,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QF4_RBF,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QF4_RBF
posebusters_benchmark,7QF4_RBF,7qf4,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF/7QF4_RBF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QF4_RBF,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QF4_RBF,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QF4_RBF
posebusters_benchmark,7QFM_AY3,7qfm,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QFM_AY3,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QFM_AY3
posebusters_benchmark,7QFM_AY3,7qfm,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QFM_AY3,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QFM_AY3
posebusters_benchmark,7QFM_AY3,7qfm,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QFM_AY3,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QFM_AY3
posebusters_benchmark,7QFM_AY3,7qfm,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3/7QFM_AY3_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QFM_AY3,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QFM_AY3,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QFM_AY3
posebusters_benchmark,7QGP_DJ8,7qgp,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QGP_DJ8,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QGP_DJ8
posebusters_benchmark,7QGP_DJ8,7qgp,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QGP_DJ8,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QGP_DJ8
posebusters_benchmark,7QGP_DJ8,7qgp,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QGP_DJ8,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QGP_DJ8
posebusters_benchmark,7QGP_DJ8,7qgp,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8/7QGP_DJ8_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QGP_DJ8,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QGP_DJ8,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QGP_DJ8
posebusters_benchmark,7QHG_T3B,7qhg,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QHG_T3B,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QHG_T3B
posebusters_benchmark,7QHG_T3B,7qhg,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QHG_T3B,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QHG_T3B
posebusters_benchmark,7QHG_T3B,7qhg,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QHG_T3B,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QHG_T3B
posebusters_benchmark,7QHG_T3B,7qhg,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B/7QHG_T3B_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHG_T3B,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHG_T3B,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QHG_T3B
posebusters_benchmark,7QHL_D5P,7qhl,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QHL_D5P,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QHL_D5P
posebusters_benchmark,7QHL_D5P,7qhl,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QHL_D5P,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QHL_D5P
posebusters_benchmark,7QHL_D5P,7qhl,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QHL_D5P,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QHL_D5P
posebusters_benchmark,7QHL_D5P,7qhl,chai1_gpu,4,cofolding_foundation_baseline,failed_accounted,True,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P/7QHL_D5P_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QHL_D5P,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QHL_D5P,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QHL_D5P
posebusters_benchmark,7QK0_EBL,7qk0,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QK0_EBL,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QK0_EBL
posebusters_benchmark,7QK0_EBL,7qk0,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QK0_EBL,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QK0_EBL
posebusters_benchmark,7QK0_EBL,7qk0,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QK0_EBL,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QK0_EBL
posebusters_benchmark,7QK0_EBL,7qk0,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL/7QK0_EBL_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QK0_EBL,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QK0_EBL,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QK0_EBL
posebusters_benchmark,7QPP_VDX,7qpp,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QPP_VDX,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QPP_VDX
posebusters_benchmark,7QPP_VDX,7qpp,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QPP_VDX,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QPP_VDX
posebusters_benchmark,7QPP_VDX,7qpp,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QPP_VDX,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QPP_VDX
posebusters_benchmark,7QPP_VDX,7qpp,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX/7QPP_VDX_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QPP_VDX,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QPP_VDX,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QPP_VDX
posebusters_benchmark,7QSW_CAP,7qsw,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QSW_CAP,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QSW_CAP
posebusters_benchmark,7QSW_CAP,7qsw,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QSW_CAP,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QSW_CAP
posebusters_benchmark,7QSW_CAP,7qsw,boltz1_gpu,3,cofolding_foundation_baseline,failed_accounted,True,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QSW_CAP,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QSW_CAP
posebusters_benchmark,7QSW_CAP,7qsw,chai1_gpu,4,cofolding_foundation_baseline,failed_accounted,True,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP/7QSW_CAP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QSW_CAP,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QSW_CAP,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QSW_CAP
posebusters_benchmark,7QTA_URI,7qta,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7QTA_URI,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7QTA_URI
posebusters_benchmark,7QTA_URI,7qta,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7QTA_URI,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7QTA_URI
posebusters_benchmark,7QTA_URI,7qta,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7QTA_URI,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7QTA_URI
posebusters_benchmark,7QTA_URI,7qta,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI/7QTA_URI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7QTA_URI,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7QTA_URI,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7QTA_URI
posebusters_benchmark,7R3D_APR,7r3d,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7R3D_APR,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7R3D_APR
posebusters_benchmark,7R3D_APR,7r3d,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7R3D_APR,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7R3D_APR
posebusters_benchmark,7R3D_APR,7r3d,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7R3D_APR,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7R3D_APR
posebusters_benchmark,7R3D_APR,7r3d,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR/7R3D_APR_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R3D_APR,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R3D_APR,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7R3D_APR
posebusters_benchmark,7R59_I5F,7r59,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7R59_I5F,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7R59_I5F
posebusters_benchmark,7R59_I5F,7r59,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7R59_I5F,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7R59_I5F
posebusters_benchmark,7R59_I5F,7r59,boltz1_gpu,3,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7R59_I5F,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7R59_I5F
posebusters_benchmark,7R59_I5F,7r59,chai1_gpu,4,cofolding_foundation_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F/7R59_I5F_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R59_I5F,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R59_I5F,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7R59_I5F
posebusters_benchmark,7R6J_2I7,7r6j,vina_cpu_full,1,classical_docking_full_coverage_floor,ok,False,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7R6J_2I7,python scripts/67_run_posebench_vina_case.py --dataset posebusters_benchmark --case-id 7R6J_2I7
posebusters_benchmark,7R6J_2I7,7r6j,diffdock_l_gpu,2,diffusion_docking_external_ai_baseline,ok,True,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7,results/posebench_702_predictions/diffdock_l_gpu/posebusters_benchmark/7R6J_2I7,python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7R6J_2I7
posebusters_benchmark,7R6J_2I7,7r6j,boltz1_gpu,3,cofolding_foundation_baseline,failed_accounted,True,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7,results/posebench_702_predictions/boltz1_gpu/posebusters_benchmark/7R6J_2I7,python scripts/69_run_posebench_boltz_case.py --dataset posebusters_benchmark --case-id 7R6J_2I7
posebusters_benchmark,7R6J_2I7,7r6j,chai1_gpu,4,cofolding_foundation_baseline,failed_accounted,True,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_protein.pdb,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7/7R6J_2I7_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7R6J_2I7,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7R6J_2I7,python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7R6J_2I7
