dataset,mol_id,pdb_id,native_ligand_file,start_conf_file,has_start_conf_file,has_native_ligand_file,start_conf_rmsd_no_align,start_conf_success_2a,max_train_ligand_tanimoto,train_scaffold_exact_match,train_pdb_id_overlap,ligand_heavy_atoms,ligand_chiral_centers,method,run_key,candidate_key,selection_score,case_success_all_ligands,case_success_any_ligand,case_pb_valid_all_ligands,median_rmsd,max_rmsd,median_centroid_distance,similarity_risk,max_train_ligand_tanimoto_public,vina_status,vina_top_rmsd,vina_oracle_rmsd,vina_top_success_2a,vina_oracle_success_2a,vina_poses_pdbqt,top_score,best_score,source,full_coverage_success_2a,full_coverage_rmsd,full_coverage_pb_valid,has_public_pool_selection,has_vina_top_pose,hybrid_policy
posebusters_benchmark,7V8Z_5YH,7v8z,external/PoseBench/data/posebusters_benchmark_set/7V8Z_5YH/7V8Z_5YH_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7V8Z_5YH/7V8Z_5YH_ligand_start_conf.sdf,True,True,33.426754012383554,False,0.2571428571428571,False,False,25.0,1.0,,,,,,,,,,,,,ok,5.401422160875782,5.401422160875782,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7V8Z_5YH/vina_poses.pdbqt,-9.841,-9.841,vina_cpu_full_top_pose_fallback,False,5.401422160875782,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VB8_STL,7vb8,external/PoseBench/data/posebusters_benchmark_set/7VB8_STL/7VB8_STL_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VB8_STL/7VB8_STL_ligand_start_conf.sdf,True,True,38.01461062738595,False,1.0,True,False,17.0,0.0,diffdock,diffdock|relaxed=False|rep=1,diffdock|relaxed=False|rep=1|7VB8_STL,0.4386278195488721,False,False,False,2.3023290086600667,2.3023290086600667,1.8786517767181024,high_ligand_or_scaffold,1.0,ok,6.688373956087577,5.065179719243464,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VB8_STL/vina_poses.pdbqt,-8.526,-8.526,public_pool_calibrated_selector,False,2.3023290086600667,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VBU_6I4,7vbu,external/PoseBench/data/posebusters_benchmark_set/7VBU_6I4/7VBU_6I4_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VBU_6I4/7VBU_6I4_ligand_start_conf.sdf,True,True,80.13269868966982,False,0.5714285714285714,True,False,17.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7VBU_6I4,0.6344886363636364,True,True,True,0.2085201626589016,0.2085201626589016,0.1906641073561186,high_ligand_or_scaffold,0.5714285714285714,ok,3.98551435163127,3.98551435163127,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VBU_6I4/vina_poses.pdbqt,-8.626,-8.626,public_pool_calibrated_selector,True,0.2085201626589016,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VC5_9SF,7vc5,external/PoseBench/data/posebusters_benchmark_set/7VC5_9SF/7VC5_9SF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VC5_9SF/7VC5_9SF_ligand_start_conf.sdf,True,True,20.785630141387234,False,0.6721311475409836,True,False,22.0,2.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7VC5_9SF,0.6473930481283422,True,True,False,0.6405529376320829,0.6405529376320829,0.2835878853166111,high_ligand_or_scaffold,0.6721311475409836,ok,5.80629170892153,5.80629170892153,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VC5_9SF/vina_poses.pdbqt,-8.431,-8.431,public_pool_calibrated_selector,True,0.6405529376320829,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VJT_7IJ,7vjt,external/PoseBench/data/posebusters_benchmark_set/7VJT_7IJ/7VJT_7IJ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VJT_7IJ/7VJT_7IJ_ligand_start_conf.sdf,True,True,153.02607656813967,False,1.0,True,True,27.0,0.0,,,,,,,,,,,,,ok,5.3249403056991405,5.3249403056991405,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VJT_7IJ/vina_poses.pdbqt,-12.32,-12.32,vina_cpu_full_top_pose_fallback,False,5.3249403056991405,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VKZ_NOJ,7vkz,external/PoseBench/data/posebusters_benchmark_set/7VKZ_NOJ/7VKZ_NOJ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VKZ_NOJ/7VKZ_NOJ_ligand_start_conf.sdf,True,True,39.564903841903764,False,0.3793103448275862,True,False,11.0,4.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7VKZ_NOJ,0.6459224598930481,False,False,True,38.47926958081101,38.47926958081101,38.28222281380464,high_ligand_or_scaffold,0.3793103448275862,ok,3.238912247260576,2.8683422516720825,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VKZ_NOJ/vina_poses.pdbqt,-6.115,-6.115,public_pool_calibrated_selector,False,38.47926958081101,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VQ9_ISY,7vq9,external/PoseBench/data/posebusters_benchmark_set/7VQ9_ISY/7VQ9_ISY_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VQ9_ISY/7VQ9_ISY_ligand_start_conf.sdf,True,True,40.12271644117938,False,1.0,False,True,14.0,1.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7VQ9_ISY,0.6591577540106952,True,True,True,1.436213052987414,1.436213052987414,0.4138279155935342,pdb_overlap,1.0,ok,6.035152779460399,5.034350341120774,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VQ9_ISY/vina_poses.pdbqt,-6.761,-6.761,public_pool_calibrated_selector,True,1.436213052987414,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VWF_K55,7vwf,external/PoseBench/data/posebusters_benchmark_set/7VWF_K55/7VWF_K55_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VWF_K55/7VWF_K55_ligand_start_conf.sdf,True,True,41.904974115704675,False,0.7424242424242424,True,True,33.0,1.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7VWF_K55,0.6518048128342246,False,False,True,41.20881700966874,41.20881700966874,40.13997352210762,pdb_overlap,0.7424242424242424,ok,5.871032940452539,4.954901729753593,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VWF_K55/vina_poses.pdbqt,-11.075,-11.075,public_pool_calibrated_selector,False,41.20881700966874,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7VYJ_CA0,7vyj,external/PoseBench/data/posebusters_benchmark_set/7VYJ_CA0/7VYJ_CA0_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7VYJ_CA0/7VYJ_CA0_ligand_start_conf.sdf,True,True,77.26588361663899,False,1.0,True,True,26.0,5.0,diffdock,diffdock|relaxed=False|rep=1,diffdock|relaxed=False|rep=1|7VYJ_CA0,0.4469611528822055,False,False,False,2.0433399529842164,2.0433399529842164,1.3197511476303387,pdb_overlap,1.0,ok,6.722417642599905,5.416600118723354,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7VYJ_CA0/vina_poses.pdbqt,-9.241,-9.241,public_pool_calibrated_selector,False,2.0433399529842164,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7W05_GMP,7w05,external/PoseBench/data/posebusters_benchmark_set/7W05_GMP/7W05_GMP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7W05_GMP/7W05_GMP_ligand_start_conf.sdf,True,True,14.610915588678898,False,0.7272727272727273,True,False,20.0,4.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7W05_GMP,0.6394886363636364,True,True,True,0.9762417866491888,0.9762417866491888,0.5703817040806952,high_ligand_or_scaffold,0.7272727272727273,ok,2.6713773507312664,2.448564742864685,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7W05_GMP/vina_poses.pdbqt,-7.063,-7.063,public_pool_calibrated_selector,True,0.9762417866491888,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7W06_ITN,7w06,external/PoseBench/data/posebusters_benchmark_set/7W06_ITN/7W06_ITN_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7W06_ITN/7W06_ITN_ligand_start_conf.sdf,True,True,38.86215866526774,False,0.3478260869565217,False,False,9.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7W06_ITN,0.6382386363636363,False,False,True,3.2265262994606303,3.2265262994606303,0.3705687428937801,low_similarity,0.3478260869565217,ok,3.642038180896943,2.127288676017224,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7W06_ITN/vina_poses.pdbqt,-6.237,-6.237,public_pool_calibrated_selector,False,3.2265262994606303,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7W6F_8I6,7w6f,external/PoseBench/data/posebusters_benchmark_set/7W6F_8I6/7W6F_8I6_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7W6F_8I6/7W6F_8I6_ligand_start_conf.sdf,True,True,20.158640898148366,False,1.0,True,True,20.0,0.0,,,,,,,,,,,,,ok,6.240363747410883,6.240363747410883,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7W6F_8I6/vina_poses.pdbqt,-8.419,-8.419,vina_cpu_full_top_pose_fallback,False,6.240363747410883,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WCF_ACP,7wcf,external/PoseBench/data/posebusters_benchmark_set/7WCF_ACP/7WCF_ACP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WCF_ACP/7WCF_ACP_ligand_start_conf.sdf,True,True,31.172447446779955,False,1.0,True,True,31.0,6.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WCF_ACP,0.6494886363636363,True,True,True,0.7714495143726559,0.7714495143726559,0.1303795823519807,pdb_overlap,1.0,ok,3.1570246966857693,2.7226374132210425,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WCF_ACP/vina_poses.pdbqt,-8.364,-8.364,public_pool_calibrated_selector,True,0.7714495143726559,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WDT_NGS,7wdt,external/PoseBench/data/posebusters_benchmark_set/7WDT_NGS/7WDT_NGS_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WDT_NGS/7WDT_NGS_ligand_start_conf.sdf,True,True,25.382436092896995,False,1.0,True,True,19.0,5.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WDT_NGS,0.6344886363636364,False,False,False,2.96705148838655,2.96705148838655,2.337790699396083,pdb_overlap,1.0,ok,6.077189256815843,3.605492965783706,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WDT_NGS/vina_poses.pdbqt,-6.518,-6.518,public_pool_calibrated_selector,False,2.96705148838655,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WJB_BGC,7wjb,external/PoseBench/data/posebusters_benchmark_set/7WJB_BGC/7WJB_BGC_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WJB_BGC/7WJB_BGC_ligand_start_conf.sdf,True,True,60.28099584081205,False,1.0,True,False,12.0,5.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WJB_BGC,0.6341577540106952,True,True,False,0.7902629989440223,0.7902629989440223,0.3577831300173179,high_ligand_or_scaffold,1.0,ok,3.4297100096072257,2.7990704558239807,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WJB_BGC/vina_poses.pdbqt,-4.785,-4.785,public_pool_calibrated_selector,True,0.7902629989440223,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WKL_CAQ,7wkl,external/PoseBench/data/posebusters_benchmark_set/7WKL_CAQ/7WKL_CAQ_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WKL_CAQ/7WKL_CAQ_ligand_start_conf.sdf,True,True,83.15565001956422,False,0.5,True,False,8.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WKL_CAQ,0.6370215311004784,True,True,True,1.3041653159204918,1.3041653159204918,0.1455223420346509,high_ligand_or_scaffold,0.5,ok,2.7349065797573413,2.12585941444866,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WKL_CAQ/vina_poses.pdbqt,-7.12,-7.12,public_pool_calibrated_selector,True,1.3041653159204918,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WL4_JFU,7wl4,external/PoseBench/data/posebusters_benchmark_set/7WL4_JFU/7WL4_JFU_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WL4_JFU/7WL4_JFU_ligand_start_conf.sdf,True,True,35.41586288672318,False,1.0,True,True,34.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WL4_JFU,0.6344886363636364,False,False,True,38.340073754294025,38.340073754294025,37.81632711732984,pdb_overlap,1.0,ok,3.896196357837157,3.896196357837157,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WL4_JFU/vina_poses.pdbqt,-9.852,-9.852,public_pool_calibrated_selector,False,38.340073754294025,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WN5_JGL,7wn5,external/PoseBench/data/posebusters_benchmark_set/7WN5_JGL/7WN5_JGL_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WN5_JGL/7WN5_JGL_ligand_start_conf.sdf,True,True,25.26035787465026,False,0.3883495145631068,False,False,37.0,0.0,,,,,,,,,,,,,ok,6.361461418446108,4.868906944873545,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WN5_JGL/vina_poses.pdbqt,-9.345,-9.345,vina_cpu_full_top_pose_fallback,False,6.361461418446108,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WPW_F15,7wpw,external/PoseBench/data/posebusters_benchmark_set/7WPW_F15/7WPW_F15_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WPW_F15/7WPW_F15_ligand_start_conf.sdf,True,True,22.398940217760828,False,1.0,False,False,17.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WPW_F15,0.6473930481283422,True,True,True,1.3930968046258758,1.3930968046258758,0.2607033097399061,high_ligand_or_scaffold,1.0,ok,6.12614022039979,3.91370007717986,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WPW_F15/vina_poses.pdbqt,-5.892,-5.892,public_pool_calibrated_selector,True,1.3930968046258758,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WQQ_5Z6,7wqq,external/PoseBench/data/posebusters_benchmark_set/7WQQ_5Z6/7WQQ_5Z6_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WQQ_5Z6/7WQQ_5Z6_ligand_start_conf.sdf,True,True,33.03714308825862,False,1.0,True,True,27.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7WQQ_5Z6,0.65938995215311,True,True,True,0.4443886683057057,0.4443886683057057,0.2378122839563799,pdb_overlap,1.0,ok,5.465104756544013,5.465104756544013,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WQQ_5Z6/vina_poses.pdbqt,-13.111,-13.111,public_pool_calibrated_selector,True,0.4443886683057057,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WUX_6OI,7wux,external/PoseBench/data/posebusters_benchmark_set/7WUX_6OI/7WUX_6OI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WUX_6OI/7WUX_6OI_ligand_start_conf.sdf,True,True,32.76965325272939,False,1.0,False,True,17.0,3.0,diffdock,diffdock|relaxed=False|rep=1,diffdock|relaxed=False|rep=1|7WUX_6OI,0.4498778195488722,False,False,False,10.77856773921394,10.77856773921394,10.320893340859165,pdb_overlap,1.0,ok,5.0808780042545445,4.070841486936664,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WUX_6OI/vina_poses.pdbqt,-6.002,-6.002,public_pool_calibrated_selector,False,10.77856773921394,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WUY_76N,7wuy,external/PoseBench/data/posebusters_benchmark_set/7WUY_76N/7WUY_76N_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WUY_76N/7WUY_76N_ligand_start_conf.sdf,True,True,152.94832663826804,False,1.0,True,True,30.0,8.0,diffdock,diffdock|relaxed=False|rep=1,diffdock|relaxed=False|rep=1|7WUY_76N,0.4386278195488721,False,False,False,32.61122115049256,32.61122115049256,32.17748946247586,pdb_overlap,1.0,ok,7.417090660539794,5.647283155051935,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WUY_76N/vina_poses.pdbqt,-9.476,-9.476,public_pool_calibrated_selector,False,32.61122115049256,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7WY1_D0L,7wy1,external/PoseBench/data/posebusters_benchmark_set/7WY1_D0L/7WY1_D0L_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7WY1_D0L/7WY1_D0L_ligand_start_conf.sdf,True,True,74.38404753538842,False,0.5666666666666667,False,False,26.0,2.0,chai,chai|relaxed=False|rep=1,chai|relaxed=False|rep=1|7WY1_D0L,0.3792564655172414,False,True,False,2.1856233321163803,3.636107428598293,0.6601229342877557,mid_or_unknown,0.5666666666666667,ok,4.4451488380376745,4.4451488380376745,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7WY1_D0L/vina_poses.pdbqt,-8.458,-8.458,public_pool_calibrated_selector,False,2.1856233321163803,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7X5N_5M5,7x5n,external/PoseBench/data/posebusters_benchmark_set/7X5N_5M5/7X5N_5M5_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7X5N_5M5/7X5N_5M5_ligand_start_conf.sdf,True,True,111.28701748907791,False,1.0,True,False,30.0,1.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7X5N_5M5,0.6496448863636364,False,False,True,22.59418607960169,22.59418607960169,22.104087028300874,high_ligand_or_scaffold,1.0,ok,3.6076321366421698,3.6076321366421698,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7X5N_5M5/vina_poses.pdbqt,-11.197,-11.197,public_pool_calibrated_selector,False,22.59418607960169,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7X9K_8OG,7x9k,external/PoseBench/data/posebusters_benchmark_set/7X9K_8OG/7X9K_8OG_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7X9K_8OG/7X9K_8OG_ligand_start_conf.sdf,True,True,27.362918172729678,False,1.0,True,False,24.0,3.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7X9K_8OG,0.6400401069518716,True,True,True,0.6767942908176258,0.6767942908176258,0.4475803250961751,high_ligand_or_scaffold,1.0,ok,2.73072191309673,2.73072191309673,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7X9K_8OG/vina_poses.pdbqt,-9.391,-9.391,public_pool_calibrated_selector,True,0.6767942908176258,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XBV_APC,7xbv,external/PoseBench/data/posebusters_benchmark_set/7XBV_APC/7XBV_APC_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XBV_APC/7XBV_APC_ligand_start_conf.sdf,True,True,42.036269440786334,False,1.0,True,True,31.0,6.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XBV_APC,0.6419886363636363,True,True,True,1.929572006948691,1.929572006948691,0.6300328412644857,pdb_overlap,1.0,ok,4.847447635678508,4.847447635678508,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XBV_APC/vina_poses.pdbqt,-7.468,-7.468,public_pool_calibrated_selector,True,1.929572006948691,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XEK_9YX,7xek,external/PoseBench/data/posebusters_benchmark_set/7XEK_9YX/7XEK_9YX_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XEK_9YX/7XEK_9YX_ligand_start_conf.sdf,True,True,60.956794762054066,False,1.0,True,True,22.0,2.0,,,,,,,,,,,,,ok,5.729121200260361,4.709514035921908,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XEK_9YX/vina_poses.pdbqt,-6.977,-6.977,vina_cpu_full_top_pose_fallback,False,5.729121200260361,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XFA_D9J,7xfa,external/PoseBench/data/posebusters_benchmark_set/7XFA_D9J/7XFA_D9J_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XFA_D9J/7XFA_D9J_ligand_start_conf.sdf,True,True,21.141438529804734,False,0.25,False,False,41.0,5.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XFA_D9J,0.6383373205741627,True,True,True,0.4624034443706639,0.4624034443706639,0.3182551024445794,low_similarity,0.25,ok,8.462479732295504,6.426988440524392,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XFA_D9J/vina_poses.pdbqt,-7.797,-7.797,public_pool_calibrated_selector,True,0.4624034443706639,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XG5_PLP,7xg5,external/PoseBench/data/posebusters_benchmark_set/7XG5_PLP/7XG5_PLP_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XG5_PLP/7XG5_PLP_ligand_start_conf.sdf,True,True,50.57715432311065,False,1.0,True,False,16.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XG5_PLP,0.6394886363636364,True,True,True,0.3403040497114297,0.3403040497114297,0.2146672779777429,high_ligand_or_scaffold,1.0,ok,5.887211351735217,3.6707860789618345,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XG5_PLP/vina_poses.pdbqt,-7.199,-7.199,public_pool_calibrated_selector,True,0.3403040497114297,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XI7_4RI,7xi7,external/PoseBench/data/posebusters_benchmark_set/7XI7_4RI/7XI7_4RI_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XI7_4RI/7XI7_4RI_ligand_start_conf.sdf,True,True,15.90375878083543,False,1.0,True,True,20.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XI7_4RI,0.6457386363636364,True,True,True,0.6488722466710993,0.6488722466710993,0.1964690354101632,pdb_overlap,1.0,ok,4.827493930602088,4.465272130564944,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XI7_4RI/vina_poses.pdbqt,-7.918,-7.918,public_pool_calibrated_selector,True,0.6488722466710993,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XIJ_EJ3,7xij,external/PoseBench/data/posebusters_benchmark_set/7XIJ_EJ3/7XIJ_EJ3_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XIJ_EJ3/7XIJ_EJ3_ligand_start_conf.sdf,True,True,35.4489749922763,False,0.525,False,False,33.0,0.0,,,,,,,,,,,,,ok,9.182249958644684,6.610956507147354,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XIJ_EJ3/vina_poses.pdbqt,-8.849,-8.849,vina_cpu_full_top_pose_fallback,False,9.182249958644684,,False,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XJN_NSD,7xjn,external/PoseBench/data/posebusters_benchmark_set/7XJN_NSD/7XJN_NSD_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XJN_NSD/7XJN_NSD_ligand_start_conf.sdf,True,True,34.18397187165679,False,0.8571428571428571,False,False,9.0,0.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XJN_NSD,0.6290719696969697,True,True,False,1.678939828185235,1.678939828185235,1.504542225035104,high_ligand_or_scaffold,0.8571428571428571,ok,5.304264563118582,2.8662164762782467,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XJN_NSD/vina_poses.pdbqt,-5.53,-5.53,public_pool_calibrated_selector,True,1.678939828185235,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XPO_UPG,7xpo,external/PoseBench/data/posebusters_benchmark_set/7XPO_UPG/7XPO_UPG_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XPO_UPG/7XPO_UPG_ligand_start_conf.sdf,True,True,39.23025696945464,False,1.0,True,True,36.0,11.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XPO_UPG,0.6606283422459893,True,True,True,0.8295260328444591,0.8295260328444591,0.4038299944929362,pdb_overlap,1.0,ok,9.054823090179314,4.394263176132162,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XPO_UPG/vina_poses.pdbqt,-8.825,-8.825,public_pool_calibrated_selector,True,0.8295260328444591,True,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
posebusters_benchmark,7XQZ_FPF,7xqz,external/PoseBench/data/posebusters_benchmark_set/7XQZ_FPF/7XQZ_FPF_ligand.sdf,external/PoseBench/data/posebusters_benchmark_set/7XQZ_FPF/7XQZ_FPF_ligand_start_conf.sdf,True,True,28.177841486047154,False,1.0,False,True,25.0,1.0,boltz,boltz|relaxed=False|rep=1,boltz|relaxed=False|rep=1|7XQZ_FPF,0.6432386363636363,False,False,False,2.130415121519748,2.130415121519748,0.8823885821473452,pdb_overlap,1.0,ok,7.3751790052852275,6.171558950540779,False,False,results/posebench_702_predictions/vina_cpu_full/posebusters_benchmark/7XQZ_FPF/vina_poses.pdbqt,-9.334,-9.334,public_pool_calibrated_selector,False,2.130415121519748,False,True,True,lodo_prior_physics_calibrated_if_public_else_vina_top_pose_else_start_conf
