dataset,mol_id,tag,status,metric_status,score_ranked_prediction_cif,score_ranked_model_idx,score_ranked_symmetry_pocket_rmsd,score_ranked_symmetry_method,score_ranked_score_npz,score_ranked_chai_aggregate_score,score_ranked_chai_ptm,score_ranked_chai_iptm,score_ranked_chai_has_inter_chain_clashes,score_ranked_pocket_cutoff_a,score_ranked_pred_ligand_heavy_atoms,score_ranked_native_ligand_heavy_atoms,score_ranked_pocket_matched_ca,score_ranked_pocket_matched_residues_preview,score_ranked_pocket_ca_rmsd_after_fit,score_ranked_symmetry_success_2a,oracle_best_symmetry_pocket_rmsd,oracle_best_symmetry_success_2a,oracle_best_model_idx,n_samples_eval,exception_type,prediction_cif,model_idx,symmetry_pocket_rmsd,symmetry_method,score_npz,chai_aggregate_score,chai_ptm,chai_iptm,chai_has_inter_chain_clashes,pocket_cutoff_a,pred_ligand_heavy_atoms,native_ligand_heavy_atoms,pocket_matched_ca,pocket_matched_residues_preview,pocket_ca_rmsd_after_fit
posebusters_benchmark,7D0P_1VU,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D0P_1VU/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,1.0284410961720376,canonical_symmetry_classes:exact=50;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D0P_1VU/default_s5_t200/predictions/scores.model_idx_1.npz,0.8822519779205322,0.9450475573539734,0.8665531277656555,False,10.0,52.0,52.0,73.0,"A:138:2.70,A:184:2.80,A:150:2.81,A:146:2.83,A:148:2.84,A:175:2.87,A:151:2.87,A:140:2.95,A:171:3.13,A:181:3.20,A:147:3.21,A:136:3.26",0.8183724081921117,True,0.6573171461291887,True,2.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7D5C_GV6,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D5C_GV6/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,0.7256997776988368,canonical_symmetry_classes:exact=31;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D5C_GV6/default_s5_t200/predictions/scores.model_idx_4.npz,0.8421646356582642,0.8928571343421936,0.8294914960861206,False,10.0,31.0,31.0,90.0,"A:553:2.51,A:77:2.60,A:38:2.68,A:587:2.85,A:557:3.01,A:554:3.09,A:40:3.11,A:585:3.39,A:39:3.39,A:48:3.48,A:46:3.50,A:586:3.60",1.16155631541553,True,0.35044582393643253,True,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7D6O_MTE,default_s5_t200,exception,not_ok,,,,,,,,,,,,,,,,,,,,,UnsupportedInputError,,,,,,,,,,,,,,,
posebusters_benchmark,7D8Q_GZF,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D8Q_GZF/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,8.47591871820691,canonical_symmetry_classes:exact=27;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D8Q_GZF/default_s5_t200/predictions/scores.model_idx_4.npz,0.8000909090042114,0.9352015852928162,0.7663131952285767,False,10.0,28.0,28.0,49.0,"A:83:2.63,A:20:2.67,A:21:2.93,A:118:3.16,A:47:3.35,A:53:3.48,A:121:3.84,A:105:4.04,A:101:4.34,A:56:4.71,A:103:4.86,A:74:5.11",0.5902785209278383,False,7.944947475881549,False,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7D9L_GSF,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D9L_GSF/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,1.1074132556951648,canonical_symmetry_classes:exact=22;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7D9L_GSF/default_s5_t200/predictions/scores.model_idx_1.npz,0.8571979403495789,0.9588644504547119,0.8317813277244568,False,10.0,22.0,22.0,55.0,"A:45:2.64,A:61:2.72,A:60:2.80,A:47:2.99,A:7:3.00,A:46:3.21,A:8:3.35,A:48:3.50,A:10:3.61,A:120:3.67,A:9:3.72,A:5:4.01",0.33449280475325543,True,0.8706956983358326,True,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7DIN_MPO,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DIN_MPO/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,6.716695008060719,canonical_symmetry_classes:exact=10;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DIN_MPO/default_s5_t200/predictions/scores.model_idx_2.npz,0.3482894003391266,0.9209727048873901,0.2051185667514801,False,10.0,13.0,13.0,30.0,"A:83:2.66,A:82:2.83,A:70:3.13,A:25:3.26,A:81:3.62,A:68:4.10,A:69:4.43,A:71:4.62,A:84:4.62,A:66:5.07,A:26:5.83,A:80:5.97",0.288543085049222,False,2.0732467008344777,False,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7DKT_GLF,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DKT_GLF/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,0.820541223033646,canonical_symmetry_classes:exact=12;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DKT_GLF/default_s5_t200/predictions/scores.model_idx_3.npz,0.5865973234176636,0.936449408531189,0.4991343319416046,False,10.0,12.0,12.0,72.0,"A:744:2.59,A:558:2.62,A:419:2.69,A:757:2.77,A:474:2.80,A:753:2.84,A:759:3.03,A:412:3.17,A:490:3.48,A:699:3.63,A:498:3.64,A:560:3.79",1.3707709228195972,True,0.5354896285791299,True,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7DQL_4CL,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DQL_4CL/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,3.5644376354248286,canonical_symmetry_classes:exact=9;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DQL_4CL/default_s5_t200/predictions/scores.model_idx_3.npz,0.3874310851097107,0.6503379344940186,0.32170435786247253,False,10.0,9.0,9.0,57.0,"B:57:2.56,B:55:2.83,B:27:3.26,B:131:3.30,B:31:3.34,B:133:3.37,B:30:3.62,B:86:3.82,B:34:3.83,B:56:3.99,B:62:4.06,B:132:4.31",2.655914116354316,False,0.6997687763261883,True,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7DUA_HJ0,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,1.02906693208335,canonical_symmetry_classes:exact=22;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7DUA_HJ0/default_s5_t200/predictions/scores.model_idx_2.npz,0.5543003082275391,0.5993112325668335,0.5430476069450378,False,10.0,23.0,23.0,75.0,"B:72:2.71,B:102:2.88,B:104:3.07,B:53:3.18,B:101:3.24,B:163:3.27,B:28:3.46,B:27:3.47,B:55:3.49,B:152:3.55,B:108:3.63,B:32:3.72",1.1611115102367768,True,0.9555223600795443,True,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7E2S_BLA,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,6.6607995085529135,canonical_symmetry_classes:exact=43;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E2S_BLA/default_s5_t200/predictions/scores.model_idx_0.npz,0.40041324496269226,0.9035481810569763,0.27462950348854065,False,10.0,43.0,43.0,49.0,"A:210:2.78,A:211:2.93,A:213:3.05,A:212:3.17,A:189:3.23,A:188:3.41,A:191:3.45,A:112:3.47,A:195:3.62,A:209:3.67,A:182:3.68,A:208:3.75",1.6277094637342848,False,6.495559423066733,False,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7E4L_MDN,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,36.14261100915106,canonical_symmetry_classes:exact=4;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7E4L_MDN/default_s5_t200/predictions/scores.model_idx_0.npz,0.47904515266418457,0.7179292440414429,0.4193241596221924,False,10.0,9.0,9.0,58.0,"A:195:2.71,A:162:2.75,A:224:2.76,A:222:2.82,A:164:2.88,A:223:2.88,A:225:2.98,A:220:3.34,A:221:3.74,A:132:4.60,A:167:5.03,A:163:5.17",0.542280125881505,False,2.522256504746357,False,2.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7EBG_J0L,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,24.153335657082607,canonical_symmetry_classes:exact=13;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EBG_J0L/default_s5_t200/predictions/scores.model_idx_2.npz,0.8334214687347412,0.8953584432601929,0.8179371356964111,False,10.0,14.0,14.0,61.0,"A:258:3.00,A:232:3.02,A:302:3.42,A:228:3.44,A:229:3.63,A:271:3.66,A:304:3.68,A:278:3.70,A:294:3.75,A:256:3.75,A:263:3.86,A:225:3.87",0.36849090112631144,False,24.0424725227787,False,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7ECR_SIN,default_s5_t200,exception,not_ok,,,,,,,,,,,,,,,,,,,,,RuntimeError,,,,,,,,,,,,,,,
posebusters_benchmark,7ED2_A3P,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,6.207307973341887,canonical_symmetry_classes:exact=25;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ED2_A3P/default_s5_t200/predictions/scores.model_idx_3.npz,0.5169349908828735,0.6416842341423035,0.48574769496917725,False,10.0,27.0,27.0,79.0,"B:47:2.66,B:39:2.71,B:105:2.74,B:66:2.77,B:84:2.79,B:151:2.83,B:69:3.04,B:83:3.06,B:147:3.07,B:154:3.38,B:150:3.40,B:70:3.42",10.439453069583456,False,5.963654681197531,False,2.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7ELT_TYM,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,0.5298596807433964,canonical_symmetry_classes:exact=37;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ELT_TYM/default_s5_t200/predictions/scores.model_idx_4.npz,0.9076390862464905,0.9470316171646118,0.8977909088134766,False,10.0,37.0,37.0,102.0,"A:127:2.58,A:148:2.71,A:134:2.85,A:146:2.86,A:185:2.90,A:8:2.98,A:195:3.00,A:17:3.15,A:18:3.16,A:149:3.18,A:183:3.27,A:145:3.27",1.1786793289483646,True,0.5298596807433964,True,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7EN7_J79,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,2.0465447524019846,canonical_symmetry_classes:exact=23;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EN7_J79/default_s5_t200/predictions/scores.model_idx_2.npz,0.6642717123031616,0.9345447421073914,0.5967034697532654,False,10.0,24.0,24.0,42.0,"A:95:2.59,A:51:2.63,A:97:2.73,A:96:2.81,A:100:2.88,A:50:2.94,A:48:3.26,A:49:3.81,A:149:3.84,A:156:4.26,A:98:4.38,A:94:4.43",1.922289903688313,False,1.8315004281476688,True,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7EPV_FDA,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,0.9661193531647632,canonical_symmetry_classes:exact=53;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7EPV_FDA/default_s5_t200/predictions/scores.model_idx_0.npz,0.9153874516487122,0.9458242654800415,0.9077782034873962,False,10.0,53.0,53.0,118.0,"A:34:2.58,A:296:2.74,A:105:2.79,A:309:2.96,A:127:3.05,A:35:3.08,A:15:3.20,A:308:3.23,A:156:3.23,A:11:3.29,A:125:3.33,A:13:3.41",0.7136117625999377,True,0.7112247305689432,True,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7ES1_UDP,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,1.058441030042898,canonical_symmetry_classes:exact=24;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7ES1_UDP/default_s5_t200/predictions/scores.model_idx_1.npz,0.8901067972183228,0.9455879926681519,0.8762364387512207,False,10.0,25.0,25.0,78.0,"A:307:2.60,A:310:2.63,A:227:2.65,A:285:2.77,A:306:2.83,A:200:2.87,A:302:2.87,A:284:3.19,A:287:3.23,A:305:3.48,A:11:3.55,A:304:3.65",1.3199545363991156,True,0.6951905445471847,True,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7F51_BA7,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,1.9449420744805046,canonical_symmetry_classes:exact=42;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F51_BA7/default_s5_t200/predictions/scores.model_idx_1.npz,0.9083665609359741,0.9399173855781555,0.9004787802696228,False,10.0,44.0,44.0,86.0,"A:217:2.50,A:216:2.60,A:262:2.78,A:37:2.87,A:25:2.91,A:242:2.94,A:240:3.02,A:107:3.09,A:24:3.25,A:220:3.29,A:36:3.32,A:127:3.33",2.05603196646191,True,1.8933801918823752,True,0.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7F5D_EUO,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F5D_EUO/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,1.6181832928642998,canonical_symmetry_classes:exact=20;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F5D_EUO/default_s5_t200/predictions/scores.model_idx_2.npz,0.8449906706809998,0.952555775642395,0.8180993795394897,False,10.0,21.0,21.0,45.0,"A:82:2.92,A:26:3.33,A:78:3.34,A:32:3.36,A:27:3.39,A:88:3.41,A:30:3.48,A:35:3.52,A:81:3.64,A:31:3.67,A:29:3.86,A:39:4.28",0.6550769507403684,True,1.5446231799607633,True,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7F8T_FAD,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F8T_FAD/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,2.5906699501358372,canonical_symmetry_classes:exact=53;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7F8T_FAD/default_s5_t200/predictions/scores.model_idx_3.npz,0.5616166591644287,0.9183054566383362,0.47244447469711304,False,10.0,53.0,53.0,109.0,"A:261:2.79,A:367:2.79,A:247:2.80,A:260:2.82,A:398:2.88,A:263:2.90,A:409:2.94,A:404:2.96,A:373:3.02,A:296:3.15,A:259:3.18,A:262:3.35",0.3948598781730865,False,1.8155013112915144,True,2.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7FB7_8NF,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FB7_8NF/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,30.90200079643866,canonical_symmetry_classes:exact=9;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FB7_8NF/default_s5_t200/predictions/scores.model_idx_0.npz,0.45954492688179016,0.6043888926506042,0.42333394289016724,False,10.0,9.0,9.0,40.0,"A:20:2.73,A:77:3.03,A:29:3.33,A:31:3.40,A:107:3.56,A:147:3.64,A:93:3.65,A:76:3.72,A:30:3.81,A:78:4.79,A:19:5.85,A:104:5.99",1.5605888036216389,False,30.90200079643866,False,0.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7FHA_ADX,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FHA_ADX/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,35.054277770651616,canonical_symmetry_classes:exact=26;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FHA_ADX/default_s5_t200/predictions/scores.model_idx_1.npz,0.553388237953186,0.739082932472229,0.5069645643234253,False,10.0,27.0,27.0,82.0,"A:289:2.73,A:189:2.84,A:188:2.89,A:330:2.92,A:186:2.93,A:292:2.99,A:288:3.04,A:187:3.33,A:185:3.43,A:198:3.46,A:262:3.46,A:195:3.51",1.993687629874558,False,35.054277770651616,False,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7FRX_O88,default_s5_t200,exception,not_ok,,,,,,,,,,,,,,,,,,,,,UnsupportedInputError,,,,,,,,,,,,,,,
posebusters_benchmark,7FT9_4MB,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FT9_4MB/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,18.831937693991325,canonical_symmetry_classes:exact=11;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7FT9_4MB/default_s5_t200/predictions/scores.model_idx_1.npz,0.2188490331172943,0.35319963097572327,0.18526136875152588,False,10.0,14.0,14.0,48.0,"C:153:2.98,C:105:3.10,C:107:3.13,C:149:3.14,C:152:3.20,C:101:3.35,D:98:3.36,C:97:3.42,C:106:3.57,D:97:3.65,C:103:3.80,C:102:5.00",9.112555394766227,False,18.250125744292443,False,0.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JG0_GAR,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JG0_GAR/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,0.5441704204122605,canonical_symmetry_classes:exact=17;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JG0_GAR/default_s5_t200/predictions/scores.model_idx_4.npz,0.8255249857902527,0.9656336903572083,0.7904977798461914,False,10.0,18.0,18.0,67.0,"A:11:2.54,A:172:2.78,A:10:2.85,A:12:2.98,A:169:3.05,A:107:3.23,A:108:3.30,A:9:3.46,A:116:3.51,A:88:3.65,A:86:3.66,A:106:3.87",0.1867033529770799,True,0.5020579782920633,True,2.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JGW_V9S,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JGW_V9S/default_s5_t200/predictions/pred.model_idx_2.cif,2.0,2.4904385149086563,canonical_symmetry_classes:exact=41;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JGW_V9S/default_s5_t200/predictions/scores.model_idx_2.npz,0.8905617594718933,0.8814536929130554,0.892838716506958,False,10.0,45.0,45.0,59.0,"A:54:2.83,A:50:2.92,A:87:2.93,A:55:3.13,A:84:3.18,A:78:3.27,A:56:3.39,A:86:3.44,A:41:3.44,A:53:3.46,A:143:3.47,A:97:3.50",1.7082318347905001,False,2.4595418256387966,False,4.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JHQ_VAJ,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JHQ_VAJ/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,48.4477926910823,canonical_symmetry_classes:exact=16;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JHQ_VAJ/default_s5_t200/predictions/scores.model_idx_4.npz,0.550208330154419,0.6557807922363281,0.5238152146339417,False,10.0,18.0,18.0,57.0,"A:224:2.61,A:188:2.81,A:79:3.40,A:185:3.46,A:184:3.69,A:132:3.77,A:187:3.78,A:183:3.87,A:91:3.99,A:45:4.03,A:221:4.11,A:92:4.22",18.456708920827158,False,6.67166512368049,False,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JMV_4NC,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JMV_4NC/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,1.7091451680108374,canonical_symmetry_classes:exact=11;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JMV_4NC/default_s5_t200/predictions/scores.model_idx_0.npz,0.5741931796073914,0.9288249015808105,0.48553526401519775,False,10.0,11.0,11.0,71.0,"A:146:2.51,A:55:2.62,A:30:2.78,A:81:3.02,A:181:3.06,A:34:3.23,A:56:3.39,A:79:3.42,A:54:3.45,A:105:3.63,A:144:3.78,A:177:3.86",0.6029943259338525,True,1.3203108232420109,True,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JNB_A2G,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JNB_A2G/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,1.4891883264021553,canonical_symmetry_classes:exact=15;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JNB_A2G/default_s5_t200/predictions/scores.model_idx_0.npz,0.49905264377593994,0.722849428653717,0.4431034326553345,False,10.0,15.0,15.0,27.0,"A:67:2.49,A:105:2.72,A:98:3.01,A:101:3.47,A:163:3.49,A:102:3.50,A:49:3.69,A:100:4.91,A:65:5.51,A:52:6.10,A:68:6.35,A:161:6.82",1.2126453266606754,True,1.1857450357269217,True,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JR8_VH7,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JR8_VH7/default_s5_t200/predictions/pred.model_idx_0.cif,0.0,0.6319018407740521,canonical_symmetry_classes:exact=25;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JR8_VH7/default_s5_t200/predictions/scores.model_idx_0.npz,0.924149215221405,0.9553539752960205,0.9163479804992676,False,10.0,28.0,28.0,66.0,"B:152:3.29,B:104:3.30,B:99:3.41,B:13:3.48,B:36:3.56,B:11:3.62,B:14:3.63,B:96:3.65,B:39:3.69,B:199:3.72,B:156:3.76,B:9:3.78",0.47067226005972024,True,0.6319018407740521,True,0.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JUD_MMA,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JUD_MMA/default_s5_t200/predictions/pred.model_idx_3.cif,3.0,64.46701947763471,canonical_symmetry_classes:exact=13;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JUD_MMA/default_s5_t200/predictions/scores.model_idx_3.npz,0.4020002484321594,0.5907630324363708,0.3548095226287842,False,10.0,13.0,13.0,30.0,"A:93:2.59,A:85:2.60,A:87:2.88,A:108:2.94,A:107:2.99,A:89:3.59,A:109:3.74,A:97:5.07,A:88:6.14,A:84:6.14,A:110:6.18,A:83:6.38",1.8574726279994522,False,28.890862628583754,False,2.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JXX_VP7,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JXX_VP7/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,7.228535015139781,canonical_symmetry_classes:exact=24;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JXX_VP7/default_s5_t200/predictions/scores.model_idx_1.npz,0.8390182256698608,0.9548641443252563,0.810056746006012,False,10.0,25.0,25.0,74.0,"A:54:2.61,A:87:2.88,A:154:2.91,A:85:2.95,A:153:3.26,A:38:3.50,A:40:3.54,A:25:3.62,A:84:3.65,A:68:3.74,A:18:3.76,A:86:3.78",0.6872411113895659,False,7.228535015139781,False,1.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7JY3_VUD,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JY3_VUD/default_s5_t200/predictions/pred.model_idx_1.cif,1.0,34.82554894986066,canonical_symmetry_classes:exact=27;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7JY3_VUD/default_s5_t200/predictions/scores.model_idx_1.npz,0.8395852446556091,0.8792781829833984,0.829662024974823,False,10.0,27.0,27.0,59.0,"A:1:3.17,A:72:3.18,C:73:3.23,C:133:3.30,A:73:3.30,C:76:3.45,A:0:3.50,C:134:3.78,A:130:4.00,A:75:4.06,C:77:4.09,C:130:4.22",2.964441293365871,False,20.532903656393078,False,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7K0V_VQP,default_s5_t200,exception,not_ok,,,,,,,,,,,,,,,,,,,,,RuntimeError,,,,,,,,,,,,,,,
posebusters_benchmark,7K41_VUA,default_s5_t200,ok,ok,results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K41_VUA/default_s5_t200/predictions/pred.model_idx_4.cif,4.0,1.3639891048606678,canonical_symmetry_classes:exact=18;greedy=0;direct=0,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/posebusters_benchmark/7K41_VUA/default_s5_t200/predictions/scores.model_idx_4.npz,0.32146891951560974,0.9251802563667297,0.17054109275341034,False,10.0,22.0,22.0,61.0,"A:340:2.62,A:133:2.80,A:135:3.45,A:278:3.51,A:238:3.52,A:341:3.54,A:310:3.59,A:335:3.61,A:311:3.67,A:333:3.68,A:306:3.80,A:274:3.87",1.5449643967518838,True,1.086369581876498,True,3.0,5.0,,,,,,,,,,,,,,,,
posebusters_benchmark,7KB1_WBJ,default_s5_t200,exception,not_ok,,,,,,,,,,,,,,,,,,,,,RuntimeError,,,,,,,,,,,,,,,
