dataset,mol_id,pdb_id,case_dir_exists,manifest_protein_input,has_manifest_protein_input,protein_pdb,ligand_file,has_protein,has_ligand,has_start_conf,has_ligands_sdf,has_required_case_files,ligand_source,ligand_smiles,ligand_scaffold,ligand_heavy_atoms,ligand_rot_bonds,ligand_tpsa,ligand_mol_wt,ligand_rings,ligand_chiral_centers,ligand_error,protein_chains,protein_aa_length,protein_error,max_train_ligand_tanimoto,train_scaffold_exact_match,train_pdb_id_overlap,public_prediction_runs,public_prediction_rows,any_public_success,best_public_median_rmsd,has_public_prediction,vina_cpu_full_status,vina_cpu_full_output_path,vina_cpu_full_attempted,vina_cpu_full_done,diffdock_l_gpu_status,diffdock_l_gpu_output_path,diffdock_l_gpu_attempted,diffdock_l_gpu_done,boltz1_gpu_status,boltz1_gpu_output_path,boltz1_gpu_attempted,boltz1_gpu_done,chai1_gpu_status,chai1_gpu_output_path,chai1_gpu_attempted,chai1_gpu_done,full_external_done,full_external_all_ok,external_denominator
dockgen,3gvl_1_SLB_2,3gvl,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3gvl_1_SLB_2_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/3gvl_1_SLB_2/3gvl_1_SLB_2_ligand.pdb,True,True,,,True,manifest_smiles,CC(O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(O)O)C[C@@H]1O,C1CCOCC1,21.0,6.0,183.1,313.30300000000005,1.0,7.0,,1,669,,0.490566037735849,True,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/3gvl_1_SLB_2/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3gvl_1_SLB_2/default_s10_t20/predictions/3gvl_1_SLB_2/rank1_confidence-1.22.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/3gvl_1_SLB_2/full_r1_s20/boltz_results_3gvl_1_SLB_2_boltz1/predictions/3gvl_1_SLB_2_boltz1/3gvl_1_SLB_2_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3gvl_1_SLB_2/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3gvl_1_SLB_2/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3gvl_1_SLB_2/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3gvl_1_SLB_2/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3gvl_1_SLB_2/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,3inr_1_GDU_0,3inr,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3inr_1_GDU_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/3inr_1_GDU_0/3inr_1_GDU_0_ligand.pdb,True,True,,,True,manifest_smiles,OC[C@H]1O[C@H](O[PH](O)(O)O[PH](O)(O)OC[C@H]2O[C@@H](N3CCC(O)NC3O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,C1CCC(OPOPOCC2CCC(N3CCCNC3)O2)OC1,36.0,9.0,304.18,576.3820000000004,3.0,11.0,,1,383,,0.3050847457627119,False,False,6,28,False,20.86277484223461,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/3inr_1_GDU_0/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3inr_1_GDU_0/default_s10_t20/predictions/3inr_1_GDU_0/rank1_confidence-0.96.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/3inr_1_GDU_0/full_r1_s20/boltz_results_3inr_1_GDU_0_boltz1/predictions/3inr_1_GDU_0_boltz1/3inr_1_GDU_0_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3inr_1_GDU_0/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3inr_1_GDU_0/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3inr_1_GDU_0/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3inr_1_GDU_0/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3inr_1_GDU_0/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,3jqm_1_GTP_5,3jqm,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3jqm_1_GTP_5_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_protein_processed.pdb,external/PoseBench/data/dockgen_set/3jqm_1_GTP_5/3jqm_1_GTP_5_ligand.pdb,True,True,,,True,manifest_smiles,NC1NC(O)C2NCN([C@@H]3O[C@H](CO[PH](O)(O)O[PH](O)(O)O[PH](O)(O)O)[C@@H](O)[C@H]3O)C2N1,C1COC(N2CNC3CNCNC32)C1,32.0,8.0,304.56999999999994,537.293,3.0,8.0,,2,295,,0.2368421052631578,False,False,5,26,False,3.713762814560523,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/3jqm_1_GTP_5/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3jqm_1_GTP_5/default_s10_t20/predictions/3jqm_1_GTP_5/rank1_confidence-1.19.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/3jqm_1_GTP_5/full_r1_s20/boltz_results_3jqm_1_GTP_5_boltz1/predictions/3jqm_1_GTP_5_boltz1/3jqm_1_GTP_5_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3jqm_1_GTP_5/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3jqm_1_GTP_5/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3jqm_1_GTP_5/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3jqm_1_GTP_5/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3jqm_1_GTP_5/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,3ju4_1_SLB_2,3ju4,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/3ju4_1_SLB_2_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/3ju4_1_SLB_2/3ju4_1_SLB_2_ligand.pdb,True,True,,,True,manifest_smiles,CC(O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(O)O)C[C@@H]1O,C1CCOCC1,21.0,6.0,183.1,313.30300000000005,1.0,7.0,,1,662,,0.490566037735849,True,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/3ju4_1_SLB_2/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/3ju4_1_SLB_2/default_s10_t20/predictions/3ju4_1_SLB_2/rank1_confidence-1.77.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/3ju4_1_SLB_2/full_r1_s20/boltz_results_3ju4_1_SLB_2_boltz1/predictions/3ju4_1_SLB_2_boltz1/3ju4_1_SLB_2_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3ju4_1_SLB_2/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3ju4_1_SLB_2/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3ju4_1_SLB_2/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3ju4_1_SLB_2/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/3ju4_1_SLB_2/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,4cnl_1_CHT_1,4cnl,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/4cnl_1_CHT_1_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/4cnl_1_CHT_1/4cnl_1_CHT_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/4cnl_1_CHT_1/4cnl_1_CHT_1_ligand.pdb,True,True,,,True,manifest_smiles,C[N+](C)(C)CCO,,7.0,2.0,20.23,104.173,0.0,0.0,,1,182,,0.3076923076923077,False,False,7,34,True,1.011298713818735,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/4cnl_1_CHT_1/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/4cnl_1_CHT_1/default_s10_t20/predictions/4cnl_1_CHT_1/rank1_confidence-0.70.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/4cnl_1_CHT_1/full_r1_s20/boltz_results_4cnl_1_CHT_1_boltz1/predictions/4cnl_1_CHT_1_boltz1/4cnl_1_CHT_1_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/4cnl_1_CHT_1/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/4cnl_1_CHT_1/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/4cnl_1_CHT_1/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/4cnl_1_CHT_1/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/4cnl_1_CHT_1/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,1hg0_1_SIN_1,1hg0,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1hg0_1_SIN_1_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1hg0_1_SIN_1/1hg0_1_SIN_1_ligand.pdb,True,True,,,True,manifest_smiles,OC(O)CCC(O)O,,8.0,3.0,80.92,122.11999999999998,0.0,0.0,,2,654,,0.3076923076923077,False,False,7,34,False,17.835512112207983,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1hg0_1_SIN_1/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1hg0_1_SIN_1/default_s10_t20/predictions/1hg0_1_SIN_1/rank1_confidence-0.41.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1hg0_1_SIN_1/full_r1_s20/boltz_results_1hg0_1_SIN_1_boltz1/predictions/1hg0_1_SIN_1_boltz1/1hg0_1_SIN_1_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1hg0_1_SIN_1/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1hg0_1_SIN_1/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1hg0_1_SIN_1/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1hg0_1_SIN_1/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1hg0_1_SIN_1/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,1i8t_1_FAD_1,1i8t,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1i8t_1_FAD_1_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1i8t_1_FAD_1/1i8t_1_FAD_1_ligand.pdb,True,True,,,True,manifest_smiles,CC1CC2NC3C(O)NC(O)NC3N(C[C@H](O)[C@H](O)[C@H](O)CO[PH](O)(O)O[PH](O)(O)OC[C@H]3O[C@@H](N4CNC5C(N)NCNC54)[C@H](O)[C@@H]3O)C2CC1C,C(CCOPOPOCC1CCC(N2CNC3CNCNC32)O1)CCN1C2CCCCC2NC2CNCNC21,53.0,13.0,364.1299999999999,811.7649999999999,6.0,18.0,,1,367,,0.2071428571428571,False,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1i8t_1_FAD_1/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1i8t_1_FAD_1/default_s10_t20/predictions/1i8t_1_FAD_1/rank1_confidence-0.89.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1i8t_1_FAD_1/full_r1_s20/boltz_results_1i8t_1_FAD_1_boltz1/predictions/1i8t_1_FAD_1_boltz1/1i8t_1_FAD_1_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1i8t_1_FAD_1/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1i8t_1_FAD_1/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1i8t_1_FAD_1/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1i8t_1_FAD_1/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1i8t_1_FAD_1/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,1o28_1_UFP_2,1o28,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1o28_1_UFP_2_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_protein_processed.pdb,external/PoseBench/data/dockgen_set/1o28_1_UFP_2/1o28_1_UFP_2_ligand.pdb,True,True,,,True,manifest_smiles,OC1NC(O)N([C@H]2C[C@H](O)[C@@H](CO[PH](O)(O)O)O2)CC1F,C1COC(N2CCCNC2)C1,21.0,4.0,155.11,334.2370000000001,2.0,6.0,,3,650,,0.2923076923076923,False,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1o28_1_UFP_2/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1o28_1_UFP_2/default_s10_t20/predictions/1o28_1_UFP_2/rank1_confidence-1.32.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1o28_1_UFP_2/full_r1_s20/boltz_results_1o28_1_UFP_2_boltz1/predictions/1o28_1_UFP_2_boltz1/1o28_1_UFP_2_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o28_1_UFP_2/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o28_1_UFP_2/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o28_1_UFP_2/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o28_1_UFP_2/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o28_1_UFP_2/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,1o72_2_PC_0,1o72,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1o72_2_PC_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1o72_2_PC_0/1o72_2_PC_0_ligand.pdb,True,True,,,True,manifest_smiles,C[N+](C)(C)CCO[PH](O)(O)O,,11.0,4.0,69.92,186.168,0.0,0.0,,1,175,,0.1724137931034483,False,False,5,26,True,1.424617747774022,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1o72_2_PC_0/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1o72_2_PC_0/default_s10_t20/predictions/1o72_2_PC_0/rank1_confidence-2.30.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1o72_2_PC_0/full_r1_s20/boltz_results_1o72_2_PC_0_boltz1/predictions/1o72_2_PC_0_boltz1/1o72_2_PC_0_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o72_2_PC_0/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o72_2_PC_0/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o72_2_PC_0/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o72_2_PC_0/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1o72_2_PC_0/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,1pj2_1_FUM_0,1pj2,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1pj2_1_FUM_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1pj2_1_FUM_0/1pj2_1_FUM_0_ligand.pdb,True,True,,,True,manifest_smiles,OC(O)CCC(O)O,,8.0,3.0,80.92,122.11999999999998,0.0,0.0,,2,1076,,0.3076923076923077,False,False,2,8,False,10.05772116255715,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1pj2_1_FUM_0/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1pj2_1_FUM_0/default_s10_t20/predictions/1pj2_1_FUM_0/rank1_confidence0.03.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj2_1_FUM_0/full_r1_s20/boltz_results_1pj2_1_FUM_0_boltz1/predictions/1pj2_1_FUM_0_boltz1/1pj2_1_FUM_0_boltz1_model_0.cif,True,True,exception,,True,False,True,False,PoseBench_702_frozen_manifest
dockgen,1pj4_1_FUM_1,1pj4,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1pj4_1_FUM_1_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_protein_processed.pdb,external/PoseBench/data/dockgen_set/1pj4_1_FUM_1/1pj4_1_FUM_1_ligand.pdb,True,True,,,True,manifest_smiles,OC(O)CCC(O)O,,8.0,3.0,80.92,122.11999999999998,0.0,0.0,,2,1074,,0.3076923076923077,False,False,0,0,,,False,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1pj4_1_FUM_1/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1pj4_1_FUM_1/default_s10_t20/predictions/1pj4_1_FUM_1/rank1_confidence-0.07.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1pj4_1_FUM_1/full_r1_s20/boltz_results_1pj4_1_FUM_1_boltz1/predictions/1pj4_1_FUM_1_boltz1/1pj4_1_FUM_1_boltz1_model_0.cif,True,True,exception,,True,False,True,False,PoseBench_702_frozen_manifest
dockgen,1qaw_1_TRP_7,1qaw,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1qaw_1_TRP_7_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_protein_processed.pdb,external/PoseBench/data/dockgen_set/1qaw_1_TRP_7/1qaw_1_TRP_7_ligand.pdb,True,True,,,True,manifest_smiles,N[C@@H](CC1CNC2CCCCC12)C(O)O,C1CCC2NCCC2C1,15.0,3.0,78.51,214.309,2.0,4.0,,2,135,,0.2195121951219512,False,False,6,32,False,1.362919509074607,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1qaw_1_TRP_7/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1qaw_1_TRP_7/default_s10_t20/predictions/1qaw_1_TRP_7/rank1_confidence-0.84.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1qaw_1_TRP_7/full_r1_s20/boltz_results_1qaw_1_TRP_7_boltz1/predictions/1qaw_1_TRP_7_boltz1/1qaw_1_TRP_7_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1qaw_1_TRP_7/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1qaw_1_TRP_7/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1qaw_1_TRP_7/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1qaw_1_TRP_7/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1qaw_1_TRP_7/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
dockgen,1rqp_1_SAM_0,1rqp,True,external/PoseBench/data/dockgen_set/dockgen_holo_aligned_predicted_structures/1rqp_1_SAM_0_holo_aligned_predicted_protein.pdb,True,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_protein_processed.pdb,external/PoseBench/data/dockgen_set/1rqp_1_SAM_0/1rqp_1_SAM_0_ligand.pdb,True,True,,,True,manifest_smiles,C[S@@H](CC[C@H](N)C(O)O)C[C@H]1O[C@@H](N2CNC3C(N)NCNC32)[C@H](O)[C@@H]1O,C1COC(N2CNC3CNCNC32)C1,27.0,7.0,181.52,410.5410000000001,3.0,9.0,,2,582,,0.2195121951219512,False,False,5,22,True,0.6665987507072338,True,ok,results/posebench_702_predictions/vina_cpu_full/dockgen/1rqp_1_SAM_0/vina_poses.pdbqt,True,True,ok,results/posebench_702_predictions/diffdock_l_gpu/dockgen/1rqp_1_SAM_0/default_s10_t20/predictions/1rqp_1_SAM_0/rank1_confidence-0.40.sdf,True,True,ok,results/posebench_702_predictions/boltz1_gpu/dockgen/1rqp_1_SAM_0/full_r1_s20/boltz_results_1rqp_1_SAM_0_boltz1/predictions/1rqp_1_SAM_0_boltz1/1rqp_1_SAM_0_boltz1_model_0.cif,True,True,ok,<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1rqp_1_SAM_0/default_s5_t200/predictions/pred.model_idx_0.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1rqp_1_SAM_0/default_s5_t200/predictions/pred.model_idx_1.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1rqp_1_SAM_0/default_s5_t200/predictions/pred.model_idx_2.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1rqp_1_SAM_0/default_s5_t200/predictions/pred.model_idx_3.cif;<REMOTE_PROJECT_ROOT>/results/posebench_702_predictions/chai1_gpu/dockgen/1rqp_1_SAM_0/default_s5_t200/predictions/pred.model_idx_4.cif,True,True,True,True,PoseBench_702_frozen_manifest
