dataset,mol_id,gpu,pid,log_path,tag,command,start_time
dockgen,5k3o_2_ASP_0,7,3081286,logs/diffdock_default_s10_t20_dockgen_5k3o_2_ASP_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5k3o_2_ASP_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047317.90625
posebusters_benchmark,7MFP_Z7P,0,3081400,logs/diffdock_default_s10_t20_posebusters_benchmark_7MFP_Z7P.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MFP_Z7P --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047322.9130847
dockgen,5k45_2_GLU_1,2,3081621,logs/diffdock_default_s10_t20_dockgen_5k45_2_GLU_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5k45_2_GLU_1 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047337.9299183
posebusters_benchmark,7MGT_ZD4,3,3081778,logs/diffdock_default_s10_t20_posebusters_benchmark_7MGT_ZD4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MGT_ZD4 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047352.9467447
dockgen,5k4h_2_GLU_3,4,3081917,logs/diffdock_default_s10_t20_dockgen_5k4h_2_GLU_3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5k4h_2_GLU_3 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047362.9587157
posebusters_benchmark,7MGY_ZD1,6,3082165,logs/diffdock_default_s10_t20_posebusters_benchmark_7MGY_ZD1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MGY_ZD1 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047382.9806137
dockgen,5k62_1_ASN-VAL_0,7,3082396,logs/diffdock_default_s10_t20_dockgen_5k62_1_ASN-VAL_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5k62_1_ASN-VAL_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047403.0024438
posebusters_benchmark,7MMH_ZJY,0,3082501,logs/diffdock_default_s10_t20_posebusters_benchmark_7MMH_ZJY.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MMH_ZJY --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047408.0094733
dockgen,5k63_1_ASN-GLY_0,2,3082502,logs/diffdock_default_s10_t20_dockgen_5k63_1_ASN-GLY_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5k63_1_ASN-GLY_0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047408.0107946
posebusters_benchmark,7MOI_HPS,3,3082905,logs/diffdock_default_s10_t20_posebusters_benchmark_7MOI_HPS.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MOI_HPS --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047443.047639
dockgen,5k66_1_ASN-GLU_0,4,3083019,logs/diffdock_default_s10_t20_dockgen_5k66_1_ASN-GLU_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5k66_1_ASN-GLU_0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047448.0543745
posebusters_benchmark,7MRH_ZMJ,6,3083187,logs/diffdock_default_s10_t20_posebusters_benchmark_7MRH_ZMJ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MRH_ZMJ --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047458.066344
dockgen,5mh1_1_BMA_0,7,3083188,logs/diffdock_default_s10_t20_dockgen_5mh1_1_BMA_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5mh1_1_BMA_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047458.0672612
posebusters_benchmark,7MS7_ZQ1,0,3083498,logs/diffdock_default_s10_t20_posebusters_benchmark_7MS7_ZQ1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MS7_ZQ1 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047483.0939684
dockgen,5u82_2_ZN0_0,2,3083651,logs/diffdock_default_s10_t20_dockgen_5u82_2_ZN0_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 5u82_2_ZN0_0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047493.105636
posebusters_benchmark,7MSR_DCA,3,3083652,logs/diffdock_default_s10_t20_posebusters_benchmark_7MSR_DCA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MSR_DCA --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047493.1070087
dockgen,6a71_1_9UX_0,4,3083854,logs/diffdock_default_s10_t20_dockgen_6a71_1_9UX_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6a71_1_9UX_0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047498.1138875
posebusters_benchmark,7MWN_WI5,6,3084188,logs/diffdock_default_s10_t20_posebusters_benchmark_7MWN_WI5.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MWN_WI5 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047528.1456137
dockgen,6a72_1_9UX_0,7,3084189,logs/diffdock_default_s10_t20_dockgen_6a72_1_9UX_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6a72_1_9UX_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047528.1465287
posebusters_benchmark,7MWU_ZPM,0,3084190,logs/diffdock_default_s10_t20_posebusters_benchmark_7MWU_ZPM.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MWU_ZPM --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047528.147869
dockgen,6b1b_1_TMO_15,2,3084643,logs/diffdock_default_s10_t20_dockgen_6b1b_1_TMO_15.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6b1b_1_TMO_15 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047553.1704981
posebusters_benchmark,7MY1_IPE,3,3084826,logs/diffdock_default_s10_t20_posebusters_benchmark_7MY1_IPE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MY1_IPE --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047563.1822703
dockgen,6ea9_1_9BG_0,4,3084956,logs/diffdock_default_s10_t20_dockgen_6ea9_1_9BG_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6ea9_1_9BG_0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047568.1891112
posebusters_benchmark,7MYU_ZR7,6,3085137,logs/diffdock_default_s10_t20_posebusters_benchmark_7MYU_ZR7.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MYU_ZR7 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047578.2008452
dockgen,6ep5_1_ADP_1,7,3085323,logs/diffdock_default_s10_t20_dockgen_6ep5_1_ADP_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6ep5_1_ADP_1 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047598.2226346
posebusters_benchmark,7MZS_GLA,0,3085442,logs/diffdock_default_s10_t20_posebusters_benchmark_7MZS_GLA.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7MZS_GLA --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047603.2294278
dockgen,6etf_1_AMP_0,2,3085686,logs/diffdock_default_s10_t20_dockgen_6etf_1_AMP_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6etf_1_AMP_0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047623.2513287
posebusters_benchmark,7N03_ZRP,3,3085887,logs/diffdock_default_s10_t20_posebusters_benchmark_7N03_ZRP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7N03_ZRP --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047638.2679577
dockgen,6fgc_1_ADP_1,4,3085888,logs/diffdock_default_s10_t20_dockgen_6fgc_1_ADP_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6fgc_1_ADP_1 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047638.2692816
posebusters_benchmark,7N4N_0BK,6,3086107,logs/diffdock_default_s10_t20_posebusters_benchmark_7N4N_0BK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7N4N_0BK --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047648.2811522
dockgen,6fgc_1_D95_1,7,3086403,logs/diffdock_default_s10_t20_dockgen_6fgc_1_D95_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6fgc_1_D95_1 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047678.3135035
posebusters_benchmark,7N4W_P4V,0,3086404,logs/diffdock_default_s10_t20_posebusters_benchmark_7N4W_P4V.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7N4W_P4V --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047678.3148851
dockgen,6gbf_1_AMP_0,2,3086695,logs/diffdock_default_s10_t20_dockgen_6gbf_1_AMP_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6gbf_1_AMP_0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047693.3318667
posebusters_benchmark,7N6F_0I1,3,3086809,logs/diffdock_default_s10_t20_posebusters_benchmark_7N6F_0I1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7N6F_0I1 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047698.3387604
dockgen,6jls_1_FMN_6,4,3087044,logs/diffdock_default_s10_t20_dockgen_6jls_1_FMN_6.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6jls_1_FMN_6 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047723.3658135
posebusters_benchmark,7N7B_T3F,6,3087164,logs/diffdock_default_s10_t20_posebusters_benchmark_7N7B_T3F.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7N7B_T3F --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047728.3725529
dockgen,6n19_2_K8V_0,7,3087379,logs/diffdock_default_s10_t20_dockgen_6n19_2_K8V_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6n19_2_K8V_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047743.3894615
posebusters_benchmark,7N7H_CTP,0,3087495,logs/diffdock_default_s10_t20_posebusters_benchmark_7N7H_CTP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7N7H_CTP --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047748.396159
dockgen,6nco_1_KQP_0,2,3087741,logs/diffdock_default_s10_t20_dockgen_6nco_1_KQP_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6nco_1_KQP_0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047773.4229484
posebusters_benchmark,7NA4_1I9,3,3087845,logs/diffdock_default_s10_t20_posebusters_benchmark_7NA4_1I9.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NA4_1I9 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047778.4298425
dockgen,6npp_1_KWG_0,4,3088074,logs/diffdock_default_s10_t20_dockgen_6npp_1_KWG_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6npp_1_KWG_0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047793.4467611
posebusters_benchmark,7NB4_U6Q,6,3088189,logs/diffdock_default_s10_t20_posebusters_benchmark_7NB4_U6Q.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NB4_U6Q --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047798.4535615
dockgen,6o6y_1_ACK_0,7,3088359,logs/diffdock_default_s10_t20_dockgen_6o6y_1_ACK_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6o6y_1_ACK_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047808.4653938
posebusters_benchmark,7NF0_BYN,0,3088522,logs/diffdock_default_s10_t20_posebusters_benchmark_7NF0_BYN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NF0_BYN --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047818.477333
dockgen,6o70_1_ACK_1,2,3088687,logs/diffdock_default_s10_t20_dockgen_6o70_1_ACK_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6o70_1_ACK_1 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047833.4941967
posebusters_benchmark,7NF3_4LU,3,3088824,logs/diffdock_default_s10_t20_posebusters_benchmark_7NF3_4LU.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NF3_4LU --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047843.5059495
dockgen,6pa2_1_ASP_2,4,3089068,logs/diffdock_default_s10_t20_dockgen_6pa2_1_ASP_2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6pa2_1_ASP_2 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047863.5276084
posebusters_benchmark,7NFB_GEN,6,3089307,logs/diffdock_default_s10_t20_posebusters_benchmark_7NFB_GEN.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NFB_GEN --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047883.5494738
dockgen,6pa6_2_ASN_0,7,3089407,logs/diffdock_default_s10_t20_dockgen_6pa6_2_ASN_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6pa6_2_ASN_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047888.555942
posebusters_benchmark,7NGW_UAW,0,3089610,logs/diffdock_default_s10_t20_posebusters_benchmark_7NGW_UAW.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NGW_UAW --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047908.5774443
dockgen,6paa_1_ASP_2,2,3089724,logs/diffdock_default_s10_t20_dockgen_6paa_1_ASP_2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6paa_1_ASP_2 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047913.5841289
posebusters_benchmark,7NLK_UHK,3,3089934,logs/diffdock_default_s10_t20_posebusters_benchmark_7NLK_UHK.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NLK_UHK --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047928.6009316
dockgen,6qkr_1_FAD_0,4,3089935,logs/diffdock_default_s10_t20_dockgen_6qkr_1_FAD_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6qkr_1_FAD_0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047928.6022599
posebusters_benchmark,7NLV_UJE,6,3090254,logs/diffdock_default_s10_t20_posebusters_benchmark_7NLV_UJE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NLV_UJE --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047948.6238701
dockgen,6rms_1_AMP_1,7,3090343,logs/diffdock_default_s10_t20_dockgen_6rms_1_AMP_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6rms_1_AMP_1 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047953.6302981
posebusters_benchmark,7NML_I7B,0,3090574,logs/diffdock_default_s10_t20_posebusters_benchmark_7NML_I7B.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NML_I7B --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047973.6518147
dockgen,6ryz_1_SAM_2,2,3090773,logs/diffdock_default_s10_t20_dockgen_6ryz_1_SAM_2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6ryz_1_SAM_2 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047988.668121
posebusters_benchmark,7NP6_UK8,3,3090889,logs/diffdock_default_s10_t20_posebusters_benchmark_7NP6_UK8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NP6_UK8 --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047993.6747837
dockgen,6rz2_1_5CD_2,4,3091004,logs/diffdock_default_s10_t20_dockgen_6rz2_1_5CD_2.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6rz2_1_5CD_2 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779047998.6816394
posebusters_benchmark,7NPL_UKZ,6,3091165,logs/diffdock_default_s10_t20_posebusters_benchmark_7NPL_UKZ.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NPL_UKZ --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048008.6902506
dockgen,6tvg_1_AP2_1,7,3091406,logs/diffdock_default_s10_t20_dockgen_6tvg_1_AP2_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6tvg_1_AP2_1 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048033.7165415
posebusters_benchmark,7NR6_UO8,0,3091520,logs/diffdock_default_s10_t20_posebusters_benchmark_7NR6_UO8.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NR6_UO8 --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048038.723034
dockgen,6uqy_2_AT3_0,2,3091639,logs/diffdock_default_s10_t20_dockgen_6uqy_2_AT3_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6uqy_2_AT3_0 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048043.7293382
posebusters_benchmark,7NR8_UOE,3,3091812,logs/diffdock_default_s10_t20_posebusters_benchmark_7NR8_UOE.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NR8_UOE --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048053.7411783
dockgen,6ur1_2_AT3_0,4,3092044,logs/diffdock_default_s10_t20_dockgen_6ur1_2_AT3_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6ur1_2_AT3_0 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048078.7670124
posebusters_benchmark,7NSW_HC4,6,3092046,logs/diffdock_default_s10_t20_posebusters_benchmark_7NSW_HC4.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NSW_HC4 --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048078.7678044
dockgen,6v2a_1_ASN_3,7,3092241,logs/diffdock_default_s10_t20_dockgen_6v2a_1_ASN_3.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6v2a_1_ASN_3 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048083.7742057
posebusters_benchmark,7NTG_F6R,0,3092504,logs/diffdock_default_s10_t20_posebusters_benchmark_7NTG_F6R.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NTG_F6R --gpu 0 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048103.7959583
dockgen,6wyz_1_DGL_1,2,3092705,logs/diffdock_default_s10_t20_dockgen_6wyz_1_DGL_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6wyz_1_DGL_1 --gpu 2 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048118.8123715
posebusters_benchmark,7NU0_DCL,3,3092819,logs/diffdock_default_s10_t20_posebusters_benchmark_7NU0_DCL.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NU0_DCL --gpu 3 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048123.8187332
dockgen,6xb3_3_9BG_1,4,3092906,logs/diffdock_default_s10_t20_dockgen_6xb3_3_9BG_1.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6xb3_3_9BG_1 --gpu 4 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048128.8249836
posebusters_benchmark,7NUT_GLP,6,3093139,logs/diffdock_default_s10_t20_posebusters_benchmark_7NUT_GLP.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset posebusters_benchmark --case-id 7NUT_GLP --gpu 6 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048148.8459527
dockgen,6xug_1_O1Q_0,7,3093345,logs/diffdock_default_s10_t20_dockgen_6xug_1_O1Q_0.log,default_s10_t20,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/68_run_posebench_diffdock_case.py --dataset dockgen --case-id 6xug_1_O1Q_0 --gpu 7 --tag default_s10_t20 --samples 10 --steps 20 --timeout 10800,1779048163.8629038
