confidence_json,dataset,gpu,input_json,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,protenix_iptm,protenix_plddt,protenix_ptm,protenix_ranking_score,receptor_ca_rmsd_after_fit,returncode,runtime_sec,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,stdout_tail,exception,exception_type,failure_class
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UMW_NAD/full_base_c1_s20_n1/output/7UMW_NAD/seed_101/predictions/7UMW_NAD_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,4,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UMW_NAD/full_base_c1_s20_n1/inputs/7UMW_NAD.json,external/PoseBench/data/posebusters_benchmark_set/7UMW_NAD/7UMW_NAD_ligand.sdf,44.0,NC(=O)c1ccc[n+]([C@@H]2O[C@H](CO[P@@](=O)([O-])O[P@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,519.0,"A:259,B:260",protenix_base_default_v0.5.0,7UMW_NAD,2.0,44.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UMW_NAD/full_base_c1_s20_n1,15.172800681483515,10.0,101.0,44.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UMW_NAD/full_base_c1_s20_n1/output/7UMW_NAD/seed_101/predictions/7UMW_NAD_seed_101_sample_0.cif,A:259;B:260,external/PoseBench/data/posebusters_benchmark_set/7UMW_NAD/7UMW_NAD_protein.pdb,0.13789312541484833,30.970043182373047,0.19642983376979828,0.14960047602653503,20.601396943768066,0.0,70.719,ok,full_base_c1_s20_n1,12.202458866903042,False,18.63256471455426,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UMW_NAD/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UP3_NZ0/full_base_c1_s20_n1/output/7UP3_NZ0/seed_101/predictions/7UP3_NZ0_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UP3_NZ0/full_base_c1_s20_n1/inputs/7UP3_NZ0.json,external/PoseBench/data/posebusters_benchmark_set/7UP3_NZ0/7UP3_NZ0_ligand.sdf,23.0,NS(=O)(=O)c1nccc(-c2ccc(CO)cc2)c1-c1nn[nH]n1,457.0,"A:228,B:229",protenix_base_default_v0.5.0,7UP3_NZ0,2.0,23.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UP3_NZ0/full_base_c1_s20_n1,14.491798399431218,10.0,57.0,23.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UP3_NZ0/full_base_c1_s20_n1/output/7UP3_NZ0/seed_101/predictions/7UP3_NZ0_seed_101_sample_0.cif,A:228;B:229,external/PoseBench/data/posebusters_benchmark_set/7UP3_NZ0/7UP3_NZ0_protein.pdb,0.12853114306926727,33.0724983215332,0.21912315487861633,0.1466495543718338,20.80123404720833,0.0,67.947,ok,full_base_c1_s20_n1,7.771497799540551,False,19.342640639223394,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UP3_NZ0/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UQ3_O2U/full_base_c1_s20_n1/output/7UQ3_O2U/seed_101/predictions/7UQ3_O2U_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,6,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UQ3_O2U/full_base_c1_s20_n1/inputs/7UQ3_O2U.json,external/PoseBench/data/posebusters_benchmark_set/7UQ3_O2U/7UQ3_O2U_ligand.sdf,12.0,O=C(O)C[C@@H]1CC(=O)N(O)C1=O,228.0,A:228,protenix_base_default_v0.5.0,7UQ3_O2U,1.0,12.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UQ3_O2U/full_base_c1_s20_n1,15.229767690172617,10.0,63.0,12.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UQ3_O2U/full_base_c1_s20_n1/output/7UQ3_O2U/seed_101/predictions/7UQ3_O2U_seed_101_sample_0.cif,A:228,external/PoseBench/data/posebusters_benchmark_set/7UQ3_O2U/7UQ3_O2U_protein.pdb,0.13168974220752716,31.16706657409668,0.18666167557239532,0.14268413186073303,18.955567891354146,0.0,65.351,ok,full_base_c1_s20_n1,11.236511154173796,False,11.392754308878839,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UQ3_O2U/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7USH_82V/full_base_c1_s20_n1/output/7USH_82V/seed_101/predictions/7USH_82V_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7USH_82V/full_base_c1_s20_n1/inputs/7USH_82V.json,external/PoseBench/data/posebusters_benchmark_set/7USH_82V/7USH_82V_ligand.sdf,26.0,O=c1cc(N2CCOCC2)oc2c(-c3ccc4c(c3)OCCO4)csc12,111.0,A:111,protenix_base_default_v0.5.0,7USH_82V,1.0,26.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7USH_82V/full_base_c1_s20_n1,8.432390322604878,10.0,44.0,26.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7USH_82V/full_base_c1_s20_n1/output/7USH_82V/seed_101/predictions/7USH_82V_seed_101_sample_0.cif,A:111,external/PoseBench/data/posebusters_benchmark_set/7USH_82V/7USH_82V_protein.pdb,0.24713531136512756,48.87470245361328,0.31732210516929626,0.26117268204689026,14.442287279437055,0.0,65.774,ok,full_base_c1_s20_n1,9.618635351141178,False,13.921760225780018,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7USH_82V/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UTW_NAI/full_base_c1_s20_n1/output/7UTW_NAI/seed_101/predictions/7UTW_NAI_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,4,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UTW_NAI/full_base_c1_s20_n1/inputs/7UTW_NAI.json,external/PoseBench/data/posebusters_benchmark_set/7UTW_NAI/7UTW_NAI_ligand.sdf,44.0,NC(=O)C1=CN([C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,748.0,"A:374,B:374",protenix_base_default_v0.5.0,7UTW_NAI,2.0,44.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UTW_NAI/full_base_c1_s20_n1,18.442432540116457,10.0,108.0,44.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UTW_NAI/full_base_c1_s20_n1/output/7UTW_NAI/seed_101/predictions/7UTW_NAI_seed_101_sample_0.cif,A:374;B:374,external/PoseBench/data/posebusters_benchmark_set/7UTW_NAI/7UTW_NAI_protein.pdb,0.14644084870815277,30.771446228027344,0.19838440418243408,0.1568295657634735,26.595665032110627,0.0,77.532,ok,full_base_c1_s20_n1,13.130241984483543,False,21.240618052833312,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UTW_NAI/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UXS_OJC/full_base_c1_s20_n1/output/7UXS_OJC/seed_101/predictions/7UXS_OJC_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UXS_OJC/full_base_c1_s20_n1/inputs/7UXS_OJC.json,external/PoseBench/data/posebusters_benchmark_set/7UXS_OJC/7UXS_OJC_ligand.sdf,35.0,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]3O[C@@H](O[C@H]2[C@H]1O)[C@H](O)[C@@H]3O,388.0,"B:194,A:194",protenix_base_default_v0.5.0,7UXS_OJC,2.0,35.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UXS_OJC/full_base_c1_s20_n1,10.073186644895179,10.0,73.0,35.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UXS_OJC/full_base_c1_s20_n1/output/7UXS_OJC/seed_101/predictions/7UXS_OJC_seed_101_sample_0.cif,B:194;A:196,external/PoseBench/data/posebusters_benchmark_set/7UXS_OJC/7UXS_OJC_protein.pdb,0.12332560867071152,42.649539947509766,0.28892210125923157,0.15644490718841553,12.342424575534794,0.0,68.523,ok,full_base_c1_s20_n1,16.85767012607886,False,12.37529299339038,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UXS_OJC/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UY4_SMI/full_base_c1_s20_n1/output/7UY4_SMI/seed_101/predictions/7UY4_SMI_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,6,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UY4_SMI/full_base_c1_s20_n1/inputs/7UY4_SMI.json,external/PoseBench/data/posebusters_benchmark_set/7UY4_SMI/7UY4_SMI_ligand.sdf,24.0,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@H](O[C@@H]2[C@H]1O)O[C@H](C)CC3(O)O,515.0,"A:258,B:257",protenix_base_default_v0.5.0,7UY4_SMI,2.0,24.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UY4_SMI/full_base_c1_s20_n1,11.29777767156792,10.0,59.0,24.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UY4_SMI/full_base_c1_s20_n1/output/7UY4_SMI/seed_101/predictions/7UY4_SMI_seed_101_sample_0.cif,A:258;B:257,external/PoseBench/data/posebusters_benchmark_set/7UY4_SMI/7UY4_SMI_protein.pdb,0.10528640449047089,34.25222396850586,0.19013500213623047,0.12225612998008728,25.308069154895314,0.0,70.279,ok,full_base_c1_s20_n1,24.72288642529016,False,30.366283664444666,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UY4_SMI/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UYB_OK0/full_base_c1_s20_n1/output/7UYB_OK0/seed_101/predictions/7UYB_OK0_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UYB_OK0/full_base_c1_s20_n1/inputs/7UYB_OK0.json,external/PoseBench/data/posebusters_benchmark_set/7UYB_OK0/7UYB_OK0_ligand.sdf,31.0,NS(=O)(=O)c1c(C(F)(F)F)ccc(-c2ccc(C3CCNCC3)cc2)c1-c1nnn[nH]1,231.0,A:231,protenix_base_default_v0.5.0,7UYB_OK0,1.0,31.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UYB_OK0/full_base_c1_s20_n1,13.907203882492178,10.0,67.0,31.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UYB_OK0/full_base_c1_s20_n1/output/7UYB_OK0/seed_101/predictions/7UYB_OK0_seed_101_sample_0.cif,A:231,external/PoseBench/data/posebusters_benchmark_set/7UYB_OK0/7UYB_OK0_protein.pdb,0.4324367344379425,42.958675384521484,0.4003979563713074,0.4260289669036865,17.321533342120734,0.0,65.539,ok,full_base_c1_s20_n1,7.355840308381898,False,8.495110478022461,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7UYB_OK0/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V14_ORU/full_base_c1_s20_n1/output/7V14_ORU/seed_101/predictions/7V14_ORU_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,4,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V14_ORU/full_base_c1_s20_n1/inputs/7V14_ORU.json,external/PoseBench/data/posebusters_benchmark_set/7V14_ORU/7V14_ORU_ligand.sdf,35.0,[O-][n+]1cc(-c2c(-n3cnnn3)ccc(Cl)c2F)ccc1[C@@H](CC1CC1)n1cc(-c2cncs2)cn1,236.0,A:236,protenix_base_default_v0.5.0,7V14_ORU,1.0,35.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V14_ORU/full_base_c1_s20_n1,15.445610377280184,10.0,75.0,35.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V14_ORU/full_base_c1_s20_n1/output/7V14_ORU/seed_101/predictions/7V14_ORU_seed_101_sample_0.cif,A:236,external/PoseBench/data/posebusters_benchmark_set/7V14_ORU/7V14_ORU_protein.pdb,0.2549329996109009,35.84578323364258,0.27892181277275085,0.2597307562828064,20.38913390576637,0.0,66.462,ok,full_base_c1_s20_n1,13.75529845263751,False,17.736655149557258,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V14_ORU/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3N_AKG/full_base_c1_s20_n1/output/7V3N_AKG/seed_101/predictions/7V3N_AKG_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3N_AKG/full_base_c1_s20_n1/inputs/7V3N_AKG.json,external/PoseBench/data/posebusters_benchmark_set/7V3N_AKG/7V3N_AKG_ligand.sdf,10.0,O=C(O)CCC(=O)C(=O)O,317.0,A:317,protenix_base_default_v0.5.0,7V3N_AKG,1.0,10.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3N_AKG/full_base_c1_s20_n1,11.253961346079967,10.0,66.0,10.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3N_AKG/full_base_c1_s20_n1/output/7V3N_AKG/seed_101/predictions/7V3N_AKG_seed_101_sample_0.cif,A:317,external/PoseBench/data/posebusters_benchmark_set/7V3N_AKG/7V3N_AKG_protein.pdb,0.11678941547870636,31.15430450439453,0.17930953204631805,0.12929344177246094,18.76536509026406,0.0,66.465,ok,full_base_c1_s20_n1,14.214097433976459,False,20.219534586333985,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3N_AKG/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3S_5I9/full_base_c1_s20_n1/output/7V3S_5I9/seed_101/predictions/7V3S_5I9_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,6,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3S_5I9/full_base_c1_s20_n1/inputs/7V3S_5I9.json,external/PoseBench/data/posebusters_benchmark_set/7V3S_5I9/7V3S_5I9_ligand.sdf,38.0,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4c3Oc3ccccc3N4)c(F)c2)CC1,284.0,A:284,protenix_base_default_v0.5.0,7V3S_5I9,1.0,38.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3S_5I9/full_base_c1_s20_n1,13.99884462398689,10.0,92.0,38.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3S_5I9/full_base_c1_s20_n1/output/7V3S_5I9/seed_101/predictions/7V3S_5I9_seed_101_sample_0.cif,A:284,external/PoseBench/data/posebusters_benchmark_set/7V3S_5I9/7V3S_5I9_protein.pdb,0.20149607956409454,33.0583381652832,0.20431159436702728,0.20205919444561005,21.68749381845053,0.0,65.65,ok,full_base_c1_s20_n1,11.45279254940286,False,12.195121966052765,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V3S_5I9/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V43_C4O/full_base_c1_s20_n1/output/7V43_C4O/seed_101/predictions/7V43_C4O_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V43_C4O/full_base_c1_s20_n1/inputs/7V43_C4O.json,external/PoseBench/data/posebusters_benchmark_set/7V43_C4O/7V43_C4O_ligand.sdf,8.0,Cc1ccc(Cl)cc1,432.0,A:432,protenix_base_default_v0.5.0,7V43_C4O,1.0,8.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V43_C4O/full_base_c1_s20_n1,11.387869179559479,10.0,56.0,8.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V43_C4O/full_base_c1_s20_n1/output/7V43_C4O/seed_101/predictions/7V43_C4O_seed_101_sample_0.cif,A:432,external/PoseBench/data/posebusters_benchmark_set/7V43_C4O/7V43_C4O_protein.pdb,0.29633480310440063,34.25253677368164,0.22788487374782562,0.2826448082923889,21.572321429088984,0.0,67.8,ok,full_base_c1_s20_n1,11.318203025457352,False,9.54108491524534,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V43_C4O/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V8Z_5YH/full_base_c1_s20_n1/output/7V8Z_5YH/seed_101/predictions/7V8Z_5YH_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,4,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V8Z_5YH/full_base_c1_s20_n1/inputs/7V8Z_5YH.json,external/PoseBench/data/posebusters_benchmark_set/7V8Z_5YH/7V8Z_5YH_ligand.sdf,25.0,O=C1NCCN1C[C@H](O)Cn1c2ccc(F)cc2c2cc(F)ccc21,490.0,A:490,protenix_base_default_v0.5.0,7V8Z_5YH,1.0,25.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V8Z_5YH/full_base_c1_s20_n1,14.653183972647534,10.0,72.0,25.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V8Z_5YH/full_base_c1_s20_n1/output/7V8Z_5YH/seed_101/predictions/7V8Z_5YH_seed_101_sample_0.cif,A:490,external/PoseBench/data/posebusters_benchmark_set/7V8Z_5YH/7V8Z_5YH_protein.pdb,0.22932203114032745,35.111934661865234,0.20635679364204407,0.22472898662090302,25.50082687406421,0.0,70.356,ok,full_base_c1_s20_n1,10.227852856607251,False,12.366026993872179,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7V8Z_5YH/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VB8_STL/full_base_c1_s20_n1/output/7VB8_STL/seed_101/predictions/7VB8_STL_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VB8_STL/full_base_c1_s20_n1/inputs/7VB8_STL.json,external/PoseBench/data/posebusters_benchmark_set/7VB8_STL/7VB8_STL_ligand.sdf,17.0,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,726.0,"B:363,A:363",protenix_base_default_v0.5.0,7VB8_STL,2.0,17.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VB8_STL/full_base_c1_s20_n1,13.82255204734311,10.0,76.0,17.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VB8_STL/full_base_c1_s20_n1/output/7VB8_STL/seed_101/predictions/7VB8_STL_seed_101_sample_0.cif,B:363;A:363,external/PoseBench/data/posebusters_benchmark_set/7VB8_STL/7VB8_STL_protein.pdb,0.12536859512329102,30.581592559814453,0.18856292963027954,0.13800746202468872,24.898666015491976,0.0,74.679,ok,full_base_c1_s20_n1,5.656359522956439,False,9.81016946071075,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VB8_STL/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VBU_6I4/full_base_c1_s20_n1/output/7VBU_6I4/seed_101/predictions/7VBU_6I4_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,6,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VBU_6I4/full_base_c1_s20_n1/inputs/7VBU_6I4.json,external/PoseBench/data/posebusters_benchmark_set/7VBU_6I4/7VBU_6I4_ligand.sdf,17.0,Cc1ccc2c(n1)[nH]c1c(C3CC3)cccc12,340.0,A:340,protenix_base_default_v0.5.0,7VBU_6I4,1.0,17.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VBU_6I4/full_base_c1_s20_n1,12.535369930498106,10.0,57.0,17.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VBU_6I4/full_base_c1_s20_n1/output/7VBU_6I4/seed_101/predictions/7VBU_6I4_seed_101_sample_0.cif,A:340,external/PoseBench/data/posebusters_benchmark_set/7VBU_6I4/7VBU_6I4_protein.pdb,0.2445565164089203,35.368167877197266,0.21953275799751282,0.23955176770687103,19.80448761943504,0.0,66.04,ok,full_base_c1_s20_n1,17.964567493260546,False,25.30889156220171,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VBU_6I4/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VC5_9SF/full_base_c1_s20_n1/output/7VC5_9SF/seed_101/predictions/7VC5_9SF_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,7,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VC5_9SF/full_base_c1_s20_n1/inputs/7VC5_9SF.json,external/PoseBench/data/posebusters_benchmark_set/7VC5_9SF/7VC5_9SF_ligand.sdf,22.0,O=C(C[C@H]1NCCC[C@@H]1O)Cn1cnc2ccccc2c1=O,485.0,A:485,protenix_base_default_v0.5.0,7VC5_9SF,1.0,22.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VC5_9SF/full_base_c1_s20_n1,12.148883644877852,10.0,67.0,22.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VC5_9SF/full_base_c1_s20_n1/output/7VC5_9SF/seed_101/predictions/7VC5_9SF_seed_101_sample_0.cif,A:485,external/PoseBench/data/posebusters_benchmark_set/7VC5_9SF/7VC5_9SF_protein.pdb,0.3016362190246582,32.05963134765625,0.24110989272594452,0.2895309627056122,25.255903223523017,0.0,68.819,ok,full_base_c1_s20_n1,6.595843676749756,False,15.885420761725037,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VC5_9SF/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VJT_7IJ/full_base_c1_s20_n1/output/7VJT_7IJ/seed_101/predictions/7VJT_7IJ_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,4,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VJT_7IJ/full_base_c1_s20_n1/inputs/7VJT_7IJ.json,external/PoseBench/data/posebusters_benchmark_set/7VJT_7IJ/7VJT_7IJ_ligand.sdf,27.0,O=c1oc2cc(O)ccc2c2oc3ccc(O)c(CN4CCCCC4)c3c12,550.0,"A:278,B:272",protenix_base_default_v0.5.0,7VJT_7IJ,2.0,27.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VJT_7IJ/full_base_c1_s20_n1,15.120498090782627,10.0,80.0,27.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VJT_7IJ/full_base_c1_s20_n1/output/7VJT_7IJ/seed_101/predictions/7VJT_7IJ_seed_101_sample_0.cif,A:278;B:272,external/PoseBench/data/posebusters_benchmark_set/7VJT_7IJ/7VJT_7IJ_protein.pdb,0.13829149305820465,39.6807861328125,0.262980192899704,0.16322922706604004,22.1458944310126,0.0,70.628,ok,full_base_c1_s20_n1,7.148888808802826,False,9.814291661651604,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VJT_7IJ/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VKZ_NOJ/full_base_c1_s20_n1/output/7VKZ_NOJ/seed_101/predictions/7VKZ_NOJ_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,5,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VKZ_NOJ/full_base_c1_s20_n1/inputs/7VKZ_NOJ.json,external/PoseBench/data/posebusters_benchmark_set/7VKZ_NOJ/7VKZ_NOJ_ligand.sdf,11.0,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,1407.0,"A:704,B:703",protenix_base_default_v0.5.0,7VKZ_NOJ,2.0,11.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VKZ_NOJ/full_base_c1_s20_n1,12.76937749305559,10.0,61.0,11.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VKZ_NOJ/full_base_c1_s20_n1/output/7VKZ_NOJ/seed_101/predictions/7VKZ_NOJ_seed_101_sample_0.cif,A:704;B:703,external/PoseBench/data/posebusters_benchmark_set/7VKZ_NOJ/7VKZ_NOJ_protein.pdb,0.16519764065742493,32.601531982421875,0.2258179485797882,0.17732170224189758,25.568810916201798,0.0,112.65,ok,full_base_c1_s20_n1,20.666605979895646,False,24.0696542727524,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VKZ_NOJ/full_base_c1_s20_n1/run_status.json,,,,,ok
results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VQ9_ISY/full_base_c1_s20_n1/output/7VQ9_ISY/seed_101/predictions/7VQ9_ISY_seed_101_summary_confidence_sample_0.json,posebusters_benchmark,6,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VQ9_ISY/full_base_c1_s20_n1/inputs/7VQ9_ISY.json,external/PoseBench/data/posebusters_benchmark_set/7VQ9_ISY/7VQ9_ISY_ligand.sdf,14.0,C=C(C)CCS[P@@](=O)(O)OP(=O)(O)O,409.0,"A:206,B:203",protenix_base_default_v0.5.0,7VQ9_ISY,2.0,14.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VQ9_ISY/full_base_c1_s20_n1,10.650408452679478,10.0,55.0,14.0,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VQ9_ISY/full_base_c1_s20_n1/output/7VQ9_ISY/seed_101/predictions/7VQ9_ISY_seed_101_sample_0.cif,A:206;B:203,external/PoseBench/data/posebusters_benchmark_set/7VQ9_ISY/7VQ9_ISY_protein.pdb,0.13102512061595917,35.050514221191406,0.27349600195884705,0.15951929986476898,14.986030358722122,0.0,66.661,ok,full_base_c1_s20_n1,10.370145865655182,False,12.992510262387125,False,results/posebench_702_predictions/protenix_gpu/posebusters_benchmark/7VQ9_ISY/full_base_c1_s20_n1/run_status.json,,,,,ok
