_group_id,memory_bin,ligand_novel,protein_novel,temporal_recent,temporal_2024,joint_low_ligand_protein_ood,joint_low_ligand_protein_temporal_ood,failure_label
boltz1x|7qzl__1__1.B__1.F_1.H|1.F,high,False,True,False,False,False,False,0
boltz1x|7qzl__1__1.B__1.F_1.H|1.H,mid,True,True,False,False,False,False,0
boltz1x|7r0a__1__1.A__1.C|1.C,mid,True,False,False,False,False,False,1
boltz1x|7r2v__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
boltz1x|7r4a__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,0
boltz1x|7r5d__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,0
boltz1x|7r7r__1__1.A__1.B|1.B,high,False,False,False,False,False,False,0
boltz1x|7r9n__1__1.B__1.E|1.E,high,True,False,False,False,False,False,0
boltz1x|7r9t__1__1.A__1.C|1.C,mid,True,True,False,False,False,False,0
boltz1x|7rae__1__1.A__1.C|1.C,high,True,False,False,False,False,False,0
boltz1x|7raf__1__1.A__1.C|1.C,high,True,False,False,False,False,False,0
boltz1x|7rbw__1__1.A__1.C|1.C,low,True,True,False,False,True,False,1
boltz1x|7rl2__1__1.A__1.C|1.C,high,True,False,False,False,False,False,1
boltz1x|7rls__1__1.A_2.A__2.B|2.B,high,False,False,False,False,False,False,1
boltz1x|7rmb__1__1.A_2.A__2.B|2.B,high,False,False,False,False,False,False,1
boltz1x|7rre__1__1.A__1.B_1.C_1.D|1.B,mid,True,False,False,False,False,False,1
boltz1x|7s5f__1__1.A__1.E_1.F|1.F,mid,True,False,False,False,False,False,1
boltz1x|7s6v__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,0
boltz1x|7s7t__1__1.A__1.B|1.B,low,True,True,False,False,True,False,1
boltz1x|7scw__1__1.A_1.B__1.C_1.D|1.D,high,False,False,False,False,False,False,0
boltz1x|7ser__1__1.A__1.C_1.D|1.C,mid,True,False,False,False,False,False,1
boltz1x|7sh0__1__1.A__1.C_1.D_1.H|1.D,mid,True,False,False,False,False,False,1
boltz1x|7siu__1__1.A__1.C|1.C,mid,True,False,False,False,False,False,0
boltz1x|7snz__1__1.A_1.B__1.C|1.C,high,True,False,False,False,False,False,0
boltz1x|7spy__1__1.A_2.A__2.B_2.C|2.B,high,False,False,False,False,False,False,0
boltz1x|7sqe__1__1.A__1.D|1.D,high,True,False,False,False,False,False,1
boltz1x|7sqn__1__1.A__1.B_1.E|1.B,high,False,False,False,False,False,False,0
boltz1x|7ssj__1__1.A__1.G_1.H|1.G,high,False,False,False,False,False,False,0
boltz1x|7suf__1__1.A__1.B_1.D|1.B,mid,True,True,False,False,False,False,0
boltz1x|7sv1__1__1.A__1.C_1.D|1.D,high,True,False,False,False,False,False,1
boltz1x|7sxj__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
boltz1x|7t0c__1__1.A_1.B__1.VA|1.VA,high,False,False,False,False,False,False,1
boltz1x|7t1d__1__1.A_1.B__1.G_1.I|1.I,mid,True,False,True,False,False,False,1
boltz1x|7t2z__1__1.A_1.B__1.F_1.H|1.F,mid,True,True,False,False,False,False,1
boltz1x|7t5k__1__1.A__1.D|1.D,mid,True,False,False,False,False,False,0
boltz1x|7t5r__1__1.A_1.C__1.I_1.J|1.I,mid,True,False,False,False,False,False,0
boltz1x|7t5r__1__1.A_1.C__1.I_1.J|1.J,mid,True,False,False,False,False,False,0
boltz1x|7t5x__1__1.A_1.C__1.I|1.I,mid,True,False,False,False,False,False,1
boltz1x|7t5y__1__1.B__1.G|1.G,mid,True,False,False,False,False,False,0
boltz1x|7t5z__1__1.A_1.C__1.I|1.I,mid,True,False,False,False,False,False,1
boltz1x|7t60__1__1.B_1.C__1.M|1.M,mid,True,False,False,False,False,False,1
boltz1x|7t61__1__1.B_1.C__1.L|1.L,mid,True,False,False,False,False,False,1
boltz1x|7t6c__1__1.A__1.E|1.E,mid,True,False,False,False,False,False,1
boltz1x|7t6h__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
boltz1x|7t6h__1__1.A__1.C_1.D|1.D,high,False,False,False,False,False,False,0
boltz1x|7tba__1__1.A__1.U_1.V_1.W|1.U,mid,True,True,False,False,False,False,0
boltz1x|7tbc__1__1.A__1.B_1.J_1.L_1.S|1.S,mid,True,True,False,False,False,False,0
boltz1x|7tbd__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
boltz1x|7te8__1__1.A_1.B__1.E|1.E,mid,True,True,False,False,False,False,1
boltz1x|7tm5__1__1.A__1.C_1.D_1.E|1.C,high,False,False,False,False,False,False,0
boltz1x|7tm6__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
boltz1x|7tm6__1__1.A__1.C_1.D|1.D,high,False,False,False,False,False,False,0
boltz1x|7tmf__1__1.A_1.B__1.J_1.P|1.J,high,False,False,False,False,False,False,0
boltz1x|7tuo__1__1.A__1.B|1.B,low,True,True,True,False,True,True,1
boltz1x|7twz__1__1.A__1.G_1.K|1.G,high,False,False,False,False,False,False,0
boltz1x|7u0r__1__1.B__1.I_1.J_1.K_1.L|1.I,mid,True,True,True,False,False,False,0
boltz1x|7u2z__1__1.A__1.C|1.C,mid,True,True,False,False,False,False,0
boltz1x|7u64__1__1.A_1.B__1.S|1.S,mid,True,True,True,False,False,False,0
boltz1x|7u6b__1__1.A__1.B_1.E|1.B,mid,True,False,False,False,False,False,0
boltz1x|7u8w__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
boltz1x|7u8x__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
boltz1x|7u8y__1__1.B__1.G_1.H_1.I_1.J|1.G,mid,True,True,True,False,False,False,1
boltz1x|7u8y__1__1.B__1.G_1.H_1.I_1.J|1.H,mid,True,True,True,False,False,False,1
boltz1x|7u9u__1__2.A__2.C_2.D|2.C,high,False,True,False,False,False,False,0
boltz1x|7ubo__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
boltz1x|7udq__1__1.A__1.C|1.C,low,True,True,True,False,True,True,0
boltz1x|7ue4__1__1.A_2.A__2.F|2.F,high,True,False,True,False,False,False,0
boltz1x|7ue6__1__1.A_2.A__2.C_2.F_2.G_2.H|2.G,high,False,False,True,False,False,False,0
boltz1x|7ueo__1__1.A_2.A__2.B_2.C_2.E|2.C,high,False,False,True,False,False,False,0
boltz1x|7uep__1__1.A_2.A__2.B_2.C_2.D_2.E|2.B,high,False,False,True,False,False,False,0
boltz1x|7ueq__1__1.A_2.A__2.B_2.C_2.D|2.B,high,False,False,True,False,False,False,0
boltz1x|7ueu__1__1.A_2.A__2.C_2.D_2.E|2.C,high,False,False,True,False,False,False,0
boltz1x|7ugb__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
boltz1x|7ugl__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,1
boltz1x|7uj8__1__1.A__1.C|1.C,high,True,False,False,False,False,False,0
boltz1x|7ujc__1__1.B__1.D|1.D,high,True,False,False,False,False,False,0
boltz1x|7ujf__1__1.A__1.E|1.E,high,False,False,False,False,False,False,0
boltz1x|7ujy__1__1.B__1.F|1.F,high,False,False,False,False,False,False,0
boltz1x|7ulf__1__1.A_2.A__2.B_2.C_2.D_2.E|2.B,mid,True,True,True,False,False,False,1
boltz1x|7um4__1__1.A__1.I|1.I,mid,True,False,False,False,False,False,0
boltz1x|7utw__1__1.A_1.B__1.C_1.E_1.F|1.E,high,False,False,True,False,False,False,0
boltz1x|7utw__1__1.A_1.B__1.C_1.E_1.F|1.F,high,False,False,True,False,False,False,0
boltz1x|7uum__1__1.A_2.A__1.B_1.C|1.C,low,True,True,False,False,True,False,1
boltz1x|7uw2__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
boltz1x|7uw4__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
boltz1x|7v0h__1__1.B__1.N_1.P|1.P,mid,True,True,False,False,False,False,1
boltz1x|7v1o__1__1.A__1.D|1.D,high,False,False,False,False,False,False,1
boltz1x|7v9d__1__2.A__2.B_2.C_2.G|2.B,mid,True,False,False,False,False,False,0
boltz1x|7vbt__1__1.B__1.D|1.D,mid,True,True,False,False,False,False,1
boltz1x|7vdp__1__1.A__1.E_1.F|1.E,mid,True,True,False,False,False,False,0
boltz1x|7vdq__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
boltz1x|7vdr__1__1.A__1.E_1.F_1.N|1.E,mid,True,True,False,False,False,False,0
boltz1x|7vds__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
boltz1x|7vez__1__1.A_1.D__1.E|1.E,high,False,False,False,False,False,False,1
boltz1x|7vmy__1__1.A__1.C_1.D_1.E|1.D,mid,False,True,False,False,False,False,1
boltz1x|7vns__1__1.A_2.A__2.C|2.C,high,False,False,False,False,False,False,1
boltz1x|7vo5__1__1.A__1.B|1.B,low,True,True,False,False,True,False,1
boltz1x|7vpe__1__1.A__1.B|1.B,low,True,True,False,False,True,False,1
boltz1x|7vqt__1__1.A__1.G_1.H|1.H,high,False,False,False,False,False,False,0
boltz1x|7vqu__1__1.A__1.G_1.H|1.H,high,False,False,False,False,False,False,0
boltz1x|7vwf__1__1.A_1.B__1.C_1.E|1.C,high,False,False,False,False,False,False,1
boltz1x|7vwf__1__1.A_1.B__1.C_1.E|1.E,high,False,False,False,False,False,False,1
boltz1x|7w2d__1__1.B__1.R|1.R,mid,True,False,False,False,False,False,0
boltz1x|7w3l__1__1.A__1.B_1.C_1.J|1.B,high,False,False,False,False,False,False,0
boltz1x|7w4x__1__1.A__1.C_1.D_1.E|1.E,mid,True,True,False,False,False,False,0
boltz1x|7w8v__1__1.A__1.B_1.D|1.B,high,False,False,False,False,False,False,0
boltz1x|7wc6__1__1.A__1.F|1.F,high,True,False,False,False,False,False,0
boltz1x|7wc8__1__1.A__1.H|1.H,mid,True,True,False,False,False,False,1
boltz1x|7wcv__1__1.A__1.B_1.C_1.D|1.B,high,False,False,False,False,False,False,0
boltz1x|7wdu__1__1.A__1.C|1.C,low,True,True,False,False,True,False,1
boltz1x|7wf5__1__1.A__1.C|1.C,high,True,False,False,False,False,False,0
boltz1x|7wgl__1__1.A__1.D|1.D,high,True,False,False,False,False,False,0
boltz1x|7wmk__1__1.A__1.B_1.G|1.B,high,True,True,False,False,False,False,0
boltz1x|7wpx__1__1.A__1.B_1.C|1.C,mid,True,True,False,False,False,False,1
boltz1x|7wqm__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|7wqs__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.E,mid,False,True,False,False,False,False,0
boltz1x|7wzv__1__1.A__1.C_1.E_1.F_1.K_1.O|1.F,low,True,True,False,False,True,False,0
boltz1x|7wzx__1__1.A__1.B_1.D_1.E_1.I|1.I,low,True,True,False,False,True,False,0
boltz1x|7x0b__1__1.A__1.C_1.E_1.N|1.E,mid,False,True,False,False,False,False,0
boltz1x|7x3l__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|7x3m__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|7x3o__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|7x9d__1__1.A__1.E|1.E,mid,True,False,True,False,False,False,1
boltz1x|7x9l__1__1.A__1.C_1.E_1.F|1.C,high,False,False,False,False,False,False,0
boltz1x|7xjb__1__1.A__1.E_1.F_1.G|1.E,high,False,False,True,False,False,False,0
boltz1x|7xlp__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
boltz1x|7xm7__1__1.A__1.E|1.E,mid,True,False,False,False,False,False,1
boltz1x|7xnc__1__1.A__1.B|1.B,mid,True,False,True,False,False,False,0
boltz1x|7xqv__1__1.A__1.D_1.E|1.D,high,False,False,False,False,False,False,0
boltz1x|7xrr__1__1.A__1.B|1.B,high,True,False,False,False,False,False,1
boltz1x|7xub__1__1.A__1.H|1.H,mid,True,False,True,False,False,False,1
boltz1x|7xvh__1__2.A__2.B_2.C|2.C,high,True,False,True,False,False,False,0
boltz1x|7xxn__1__2.A__2.B_2.C|2.B,low,True,True,True,False,True,True,1
boltz1x|7xyj__1__1.A_1.B__1.E_1.F|1.E,high,False,False,True,False,False,False,0
boltz1x|7y06__1__1.A__1.B_1.C|1.B,mid,True,True,False,False,False,False,0
boltz1x|7y4a__1__1.A__1.I_1.J_1.K|1.K,high,False,False,True,False,False,False,0
boltz1x|7ya4__1__1.A__1.E_1.F|1.E,high,False,False,True,False,False,False,0
boltz1x|7yce__1__1.A__1.B_1.C_1.D_1.E|1.B,high,False,False,False,False,False,False,0
boltz1x|7yd2__1__1.A_1.B__1.K|1.K,low,True,True,True,False,True,True,1
boltz1x|7yh9__1__1.A__1.G_1.H_1.I|1.I,mid,True,True,True,False,False,False,1
boltz1x|7yha__1__1.A__1.E_1.F_1.G_1.H|1.G,mid,True,True,True,False,False,False,1
boltz1x|7yha__1__1.A__1.E_1.F_1.G_1.H|1.H,mid,True,True,True,False,False,False,1
boltz1x|7yhc__1__1.A__1.I_1.J_1.K|1.K,mid,True,False,True,False,False,False,1
boltz1x|7yj9__1__1.A_2.A__2.B|2.B,high,False,False,False,False,False,False,1
boltz1x|7ypu__1__1.A_1.B__1.I|1.I,low,True,True,True,False,True,True,1
boltz1x|7ypu__1__1.A_1.B__1.J_1.K|1.J,low,True,True,True,False,True,True,1
boltz1x|7ypv__1__1.A_1.B__1.J|1.J,low,True,True,True,False,True,True,1
boltz1x|7yv4__1__1.A__1.B|1.B,low,True,True,True,False,True,True,1
boltz1x|7yxd__1__1.A__1.I|1.I,high,True,False,False,False,False,False,0
boltz1x|7yxl__1__1.A__1.C_1.E|1.E,low,False,True,False,False,False,False,1
boltz1x|7yzu__1__1.A__1.B|1.B,mid,False,True,False,False,False,False,0
boltz1x|7z0w__1__1.A_1.B__1.J_1.K|1.J,high,False,False,False,False,False,False,0
boltz1x|7z1r__1__1.A_2.A__1.B|1.B,high,True,True,False,False,False,False,0
boltz1x|7z1v__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,0
boltz1x|7z1w__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
boltz1x|7z2q__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
boltz1x|7z39__1__1.A__1.C|1.C,mid,True,True,False,False,False,False,1
boltz1x|7z3k__1__1.A__1.D_1.DA_1.E_1.F_1.P|1.DA,mid,True,True,True,False,False,False,1
boltz1x|7z3y__1__1.A__1.D|1.D,mid,True,False,True,False,False,False,0
boltz1x|7z41__1__1.A__1.C|1.C,mid,True,False,True,False,False,False,0
boltz1x|7z57__1__1.A__1.B_1.C_1.J|1.B,mid,True,True,False,False,False,False,0
boltz1x|7z57__1__1.A__1.B_1.C_1.J|1.C,mid,True,True,False,False,False,False,1
boltz1x|7z5u__1__1.A__1.B_1.C|1.C,low,True,True,False,False,True,False,1
boltz1x|7z5x__1__1.A__1.C|1.C,high,False,False,False,False,False,False,0
boltz1x|7z6c__1__1.A__1.B_1.C_1.D|1.B,high,False,False,False,False,False,False,0
boltz1x|7z6c__1__1.A__1.B_1.C_1.D|1.C,high,False,False,False,False,False,False,1
boltz1x|7z74__1__1.A__1.B_1.C|1.B,mid,True,True,False,False,False,False,0
boltz1x|7z78__1__1.A__1.D|1.D,mid,True,False,False,False,False,False,0
boltz1x|7za0__1__1.A__1.B|1.B,high,True,False,True,False,False,False,1
boltz1x|7zej__1__1.A_2.B__1.C_1.D|1.C,high,False,True,False,False,False,False,0
boltz1x|7zf0__1__1.A__1.B_1.C_1.I_1.J_1.K|1.I,mid,False,True,False,False,False,False,1
boltz1x|7zg9__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
boltz1x|7zgc__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,1
boltz1x|7zif__1__1.A__1.B_1.C|1.C,mid,True,False,False,False,False,False,1
boltz1x|7zig__1__1.A__1.B_1.C|1.B,mid,True,False,False,False,False,False,0
boltz1x|7zih__1__1.A__1.B_1.C|1.C,mid,True,False,False,False,False,False,1
boltz1x|7zii__1__1.A__1.B_1.C|1.C,mid,True,False,False,False,False,False,1
boltz1x|7zij__1__1.A__1.B_1.C|1.B,mid,True,False,False,False,False,False,1
boltz1x|7zjq__1__1.A__1.E|1.E,mid,True,True,False,False,False,False,0
boltz1x|7zks__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
boltz1x|7zkw__1__1.A_1.C__1.E|1.E,low,True,True,False,False,True,False,1
boltz1x|7zkx__1__1.A__1.B_1.L|1.B,mid,True,True,True,False,False,False,1
boltz1x|7zsq__1__1.B_1.C__1.G_1.I|1.G,mid,True,True,True,False,False,False,0
boltz1x|7zxw__1__1.A__1.C_1.D_1.G|1.D,high,False,False,False,False,False,False,1
boltz1x|7zym__1__1.A__1.B|1.B,high,True,False,True,False,False,False,0
boltz1x|7zzs__1__1.A__1.D_1.J_1.L|1.L,mid,True,True,False,False,False,False,1
boltz1x|7zzw__1__1.A__1.E_1.M|1.M,low,True,True,False,False,True,False,1
boltz1x|8a2p__1__1.A__1.B|1.B,high,False,False,True,False,False,False,1
boltz1x|8a9i__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,0
boltz1x|8acm__1__1.A__1.E|1.E,high,True,True,True,False,False,False,0
boltz1x|8ad7__1__1.A__1.J|1.J,high,False,False,False,False,False,False,1
boltz1x|8ak5__1__1.A__1.C_1.E_1.F_1.G|1.C,high,False,False,True,False,False,False,0
boltz1x|8ak5__1__1.A__1.C_1.E_1.F_1.G|1.E,mid,True,True,True,False,False,False,1
boltz1x|8ak7__1__1.A__1.C_1.E_1.G|1.C,high,False,False,True,False,False,False,0
boltz1x|8ak8__1__1.A__1.C_1.F_1.L|1.C,high,False,False,True,False,False,False,0
boltz1x|8akd__1__1.A__1.C_1.E|1.E,mid,True,True,True,False,False,False,1
boltz1x|8am2__1__1.A__1.D|1.D,mid,True,True,True,False,False,False,1
boltz1x|8apw__1__1.A_2.A__2.C|2.C,mid,True,False,True,False,False,False,0
boltz1x|8aqf__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
boltz1x|8arj__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,0
boltz1x|8atb__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,0
boltz1x|8au8__1__1.A_1.B__1.C_1.D_1.H|1.C,high,False,False,True,False,False,False,0
boltz1x|8aui__1__1.A_1.B__1.C_1.D_1.G|1.C,high,False,False,True,False,False,False,0
boltz1x|8aui__1__1.A_1.B__1.C_1.D_1.G|1.D,mid,True,False,True,False,False,False,1
boltz1x|8aui__1__1.A_1.B__1.C_1.D_1.G|1.G,mid,True,False,True,False,False,False,1
boltz1x|8auj__1__1.A__1.C_1.D|1.D,mid,True,False,True,False,False,False,0
boltz1x|8av1__1__1.B__1.J_1.M|1.M,mid,True,True,True,False,False,False,0
boltz1x|8aw1__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
boltz1x|8axp__1__1.A__1.C|1.C,mid,True,True,False,False,False,False,0
boltz1x|8ay6__1__1.A_1.B__1.C|1.C,high,True,False,True,False,False,False,1
boltz1x|8aya__1__1.A_1.B__1.C|1.C,high,True,False,True,False,False,False,0
boltz1x|8azd__1__1.A__1.C|1.C,high,False,False,True,False,False,False,0
boltz1x|8azi__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
boltz1x|8azl__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
boltz1x|8azo__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
boltz1x|8azp__1__1.A__1.C|1.C,high,False,False,True,True,False,False,0
boltz1x|8b08__1__1.B__1.E|1.E,high,False,False,True,False,False,False,0
boltz1x|8b25__1__1.A_1.B__1.J|1.J,low,True,True,False,False,True,False,1
boltz1x|8b72__1__1.A_1.B__1.F_1.G|1.F,mid,True,False,False,False,False,False,1
boltz1x|8b80__1__1.A__1.F_1.G|1.F,high,False,False,False,False,False,False,0
boltz1x|8b9h__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
boltz1x|8bab__1__1.A__1.H_1.I|1.I,mid,True,True,True,False,False,False,0
boltz1x|8baj__1__1.A__1.B|1.B,high,False,False,False,False,False,False,0
boltz1x|8bam__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|8bgx__1__1.A_1.D__1.E_1.F_1.I|1.F,mid,True,True,True,False,False,False,1
boltz1x|8bgy__1__1.A_1.B__1.E_1.F|1.F,mid,True,True,True,False,False,False,1
boltz1x|8bh0__1__1.A_1.D__1.J|1.J,mid,True,True,True,False,False,False,1
boltz1x|8bid__1__1.C_2.A__2.F_2.G|2.F,mid,True,True,True,False,False,False,1
boltz1x|8bih__1__1.A_1.L__1.N|1.N,mid,True,True,True,False,False,False,1
boltz1x|8bji__1__1.A_1.B__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|8bl0__1__1.A__1.C_1.E|1.C,high,False,False,True,False,False,False,0
boltz1x|8bl1__1__1.A__1.C_1.E|1.C,high,False,False,True,False,False,False,0
boltz1x|8blz__1__1.A__1.B_1.D|1.B,high,False,False,True,False,False,False,0
boltz1x|8br0__1__1.A_1.B__1.E_1.F_1.G|1.E,high,False,False,True,False,False,False,0
boltz1x|8br0__1__1.A_1.B__1.E_1.F_1.G|1.F,high,False,False,True,False,False,False,0
boltz1x|8bsg__1__1.A__1.B|1.B,high,False,False,True,False,False,False,1
boltz1x|8bst__1__1.A__1.R|1.R,high,False,False,True,False,False,False,0
boltz1x|8bsu__1__1.A_1.D__1.I_1.OA_1.SA|1.I,high,False,False,True,False,False,False,1
boltz1x|8bsu__1__1.A_1.D__1.I_1.OA_1.SA|1.OA,high,False,False,True,False,False,False,1
boltz1x|8bxx__1__1.A__1.E_1.F|1.E,high,False,False,True,False,False,False,0
boltz1x|8c1f__1__1.A__1.B_1.C_1.D_1.J|1.B,high,False,False,True,True,False,False,0
boltz1x|8c1m__1__1.A__1.C|1.C,mid,True,False,True,True,False,False,1
boltz1x|8c3i__1__1.B__1.D|1.D,high,False,False,True,True,False,False,0
boltz1x|8c3n__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|8c3u__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
boltz1x|8c47__1__1.B__1.E_1.F|1.E,high,False,False,True,True,False,False,0
boltz1x|8c4w__1__1.A__1.J_1.K_1.P|1.K,mid,True,True,True,False,False,False,1
boltz1x|8c6f__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
boltz1x|8c6o__1__1.A__1.C|1.C,high,True,True,True,False,False,False,0
boltz1x|8c6s__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,1
boltz1x|8c74__1__1.A__1.C|1.C,mid,True,True,True,False,False,False,1
boltz1x|8c7r__1__1.A__1.C_1.D|1.C,mid,True,True,True,False,False,False,1
boltz1x|8c7r__1__1.A__1.C_1.D|1.D,high,False,True,True,False,False,False,1
boltz1x|8ccj__1__1.A_2.A__1.B_1.J|1.B,high,False,False,True,True,False,False,0
boltz1x|8cey__1__1.A__1.D|1.D,mid,True,False,True,True,False,False,1
boltz1x|8cij__1__1.A__1.B|1.B,mid,True,True,True,False,False,False,0
boltz1x|8cji__1__1.A__1.B_1.C|1.C,mid,True,False,True,True,False,False,1
boltz1x|8cjj__1__1.A__1.B_1.C|1.C,mid,True,False,True,True,False,False,1
boltz1x|8cjk__1__1.A__1.B_1.C|1.C,mid,True,True,True,True,False,False,1
boltz1x|8cnm__1__1.A_1.B__1.F_1.N_1.S|1.N,high,False,False,True,True,False,False,0
boltz1x|8cno__1__1.A_1.B__1.C_1.E_1.F|1.C,high,False,False,True,True,False,False,0
boltz1x|8con__1__1.A_2.A__2.D_2.J|2.D,high,False,False,True,True,False,False,0
boltz1x|8coq__1__1.A__1.C_1.D|1.D,mid,True,True,True,True,False,False,0
boltz1x|8cou__1__1.A__1.V|1.V,mid,True,False,True,True,False,False,1
boltz1x|8cow__1__1.B__1.I_1.J|1.J,mid,True,True,True,True,False,False,0
boltz1x|8cp4__1__2.A__2.H_2.I|2.I,mid,False,True,True,True,False,False,1
boltz1x|8cp7__1__1.A__1.B|1.B,high,False,False,True,False,False,False,0
boltz1x|8cpb__1__1.B__1.H|1.H,high,False,False,True,False,False,False,1
boltz1x|8cq8__1__1.A__1.C_1.D_1.E|1.E,high,False,False,True,True,False,False,0
boltz1x|8cqv__1__1.A_1.B__1.K_1.P|1.K,high,False,False,True,True,False,False,0
boltz1x|8cu7__1__1.A__1.C|1.C,mid,True,False,False,False,False,False,0
boltz1x|8cvf__1__1.A__1.D_1.E_1.F_1.G|1.D,high,False,False,True,False,False,False,1
boltz1x|8d19__1__1.A__1.C_1.D|1.D,high,False,False,True,False,False,False,0
boltz1x|8d3e__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|8d3e__1__1.A__1.C_1.D|1.D,mid,True,False,True,False,False,False,1
boltz1x|8d3h__1__1.A__1.C_1.D|1.C,high,False,False,True,False,False,False,0
boltz1x|8d3j__1__1.A__1.D_1.E_1.F|1.D,high,False,False,True,False,False,False,0
boltz1x|8d6e__1__1.A__1.D|1.D,mid,True,True,False,False,False,False,0
boltz1x|8d6m__1__1.A__1.C|1.C,high,False,False,False,False,False,False,1
boltz1x|8d6t__1__1.A__1.C|1.C,high,False,False,False,False,False,False,1
boltz1x|8deg__1__1.A__1.B|1.B,mid,True,True,False,False,False,False,1
boltz1x|8dil__1__1.A_1.B__1.K_1.L_1.M|1.L,high,False,False,False,False,False,False,0
boltz1x|8dkp__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
boltz1x|8dkp__1__1.A__1.C_1.D|1.D,high,False,False,False,False,False,False,0
boltz1x|8dkq__1__1.A__1.C_1.D|1.C,high,False,False,False,False,False,False,0
boltz1x|8dkt__1__1.A_1.B__1.D_1.E|1.D,high,False,False,True,False,False,False,1
boltz1x|8dq8__1__1.B__1.F_1.G|1.F,high,False,False,True,False,False,False,0
boltz1x|8dsc__1__1.B__1.L|1.L,mid,True,True,True,False,False,False,1
boltz1x|8dse__1__1.A_1.B__1.C_1.G|1.G,mid,True,False,True,False,False,False,0
boltz1x|8dsh__1__1.A_1.B__1.C|1.C,high,False,False,True,False,False,False,1
boltz1x|8dsh__1__1.A_1.B__1.E_1.F|1.F,mid,True,True,True,False,False,False,0
boltz1x|8dt5__1__1.B__1.I_1.M_1.O|1.O,high,True,False,False,False,False,False,1
boltz1x|8dxk__1__1.A_1.B__1.C|1.C,high,True,False,True,False,False,False,0
boltz1x|8e1h__1__1.A__1.C_1.E_1.F|1.C,high,False,False,False,False,False,False,0
boltz1x|8e1x__1__1.A__1.C|1.C,mid,True,False,False,False,False,False,0
boltz1x|8e5i__1__1.A__1.B_1.E|1.B,high,False,False,True,False,False,False,0
boltz1x|8e9e__1__1.A_1.B__1.I_1.J_1.K|1.I,high,False,False,False,False,False,False,0
boltz1x|8ea6__1__1.A_1.B__1.C|1.C,low,True,True,True,False,True,True,1
boltz1x|8eef__1__1.A__1.C_1.D|1.C,mid,True,True,True,False,False,False,0
boltz1x|8egf__1__1.A__1.B_1.C|1.B,high,False,False,True,False,False,False,0
boltz1x|8eh0__1__1.A__1.C_1.E|1.E,mid,True,False,True,False,False,False,1
boltz1x|8etd__1__1.B__1.E_1.F|1.F,high,False,False,False,False,False,False,0
boltz1x|8etl__1__1.A__1.C|1.C,low,True,True,True,False,True,True,1
boltz1x|8evz__1__1.A__1.D_1.E_1.F_1.G|1.F,high,False,False,True,False,False,False,0
